"scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.source","man.dm","man.ph","app.mthd","id","stype","EF.field","source","rdDM.lf","dpH.lf","id.sep","TAN.sep.eff.sf","incorp","t.incorp","EFp.field"
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 133","sf",0.6337,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,63.37
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 134","sf",0.6337,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,63.37
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 135","sf",0.6337,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,63.37
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 136","sf",0.102,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,10.2
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 137","sf",0.102,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,10.2
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 138","sf",0.102,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,10.2
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 139","sf",0.7426,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,74.26
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 140","sf",0.7426,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,74.26
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 141","sf",0.7426,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,74.26
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 142","sf",0.1659,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,16.59
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 143","sf",0.1659,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,16.59
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 144","sf",0.1659,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,16.59
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 145","sf",0.6798,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,67.98
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 146","sf",0.6798,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,67.98
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 147","sf",0.6798,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"none",NA,67.98
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 148","sf",0.1268,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,12.68
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 149","sf",0.1268,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,12.68
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 150","sf",0.1268,"Møller et al. (2002)",-49.8175182481752,0.0999999999999996,38,7.4,"deep",4,12.68
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 151","sf",0.4082,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,40.82
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 152","sf",0.4082,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,40.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 153","sf",0.4082,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,40.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 154","sf",0.0454,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,4.54
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 155","sf",0.0454,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,4.54
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 156","sf",0.0454,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,4.54
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 157","sf",0.517,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,51.7
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 158","sf",0.517,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,51.7
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 159","sf",0.517,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,51.7
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 160","sf",0.06646,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,6.646
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 161","sf",0.06646,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,6.646
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 162","sf",0.06646,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,6.646
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 163","sf",0.6337,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,63.37
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 164","sf",0.6337,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,63.37
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 165","sf",0.6337,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,63.37
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 166","sf",0.102,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,10.2
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 167","sf",0.102,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,10.2
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 168","sf",0.102,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,10.2
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 169","sf",0.7426,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,74.26
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 170","sf",0.7426,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,74.26
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 171","sf",0.7426,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,74.26
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 172","sf",0.1659,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,16.59
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 173","sf",0.1659,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,16.59
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 174","sf",0.1659,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,16.59
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 175","sf",0.6798,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,67.98
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 176","sf",0.6798,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,67.98
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 177","sf",0.6798,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"none",NA,67.98
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 178","sf",0.1268,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,12.68
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 179","sf",0.1268,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,12.68
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 180","sf",0.1268,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,21,3.32995826677847,"deep",4,12.68
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 181","sf",0.4082,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,40.82
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 182","sf",0.4082,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,40.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 183","sf",0.4082,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,40.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 184","sf",0.0454,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,4.54
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 185","sf",0.0454,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,4.54
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 186","sf",0.0454,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,4.54
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 187","sf",0.517,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,51.7
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 188","sf",0.517,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,51.7
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 189","sf",0.517,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,51.7
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 190","sf",0.06646,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,6.646
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 191","sf",0.06646,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,6.646
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 192","sf",0.06646,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,6.646
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 193","sf",0.6337,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,63.37
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 194","sf",0.6337,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,63.37
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 195","sf",0.6337,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,63.37
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 196","sf",0.102,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,10.2
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 197","sf",0.102,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,10.2
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 198","sf",0.102,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,10.2
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 199","sf",0.7426,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,74.26
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 200","sf",0.7426,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,74.26
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 201","sf",0.7426,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,74.26
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 202","sf",0.1659,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,16.59
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 203","sf",0.1659,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,16.59
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 204","sf",0.1659,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,16.59
"sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 205","sf",0.6798,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,67.98
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 206","sf",0.6798,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,67.98
"sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 207","sf",0.6798,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"none",NA,67.98
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 208","sf",0.1268,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,12.68
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 209","sf",0.1268,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,12.68
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Cattle",15,7,"Broadcast","sep 210","sf",0.1268,"Balsari et al. (2008b)",-22.8070175438596,0.2,15,6.85714285714286,"deep",4,12.68
"sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 211","sf",0.4082,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,40.82
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 212","sf",0.4082,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,40.82
"sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 213","sf",0.4082,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,40.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 214","sf",0.0454,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,4.54
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 215","sf",0.0454,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,4.54
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Cattle",15,7,"Broadcast","sep 216","sf",0.0454,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,4.54
"sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 217","sf",0.517,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,51.7
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 218","sf",0.517,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,51.7
"sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 219","sf",0.517,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,51.7
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 220","sf",0.06646,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,6.646
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 221","sf",0.06646,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,6.646
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Cattle",15,7,"Broadcast","sep 222","sf",0.06646,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,6.646
"sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 223","sf",0.6337,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,63.37
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 224","sf",0.6337,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,63.37
"sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 225","sf",0.6337,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,63.37
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 226","sf",0.102,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,10.2
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 227","sf",0.102,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,10.2
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Cattle",15,7,"Broadcast","sep 228","sf",0.102,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,10.2
"sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 229","sf",0.7426,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,74.26
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 230","sf",0.7426,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,74.26
"sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 231","sf",0.7426,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"none",NA,74.26
"sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Cattle",15,7,"Broadcast","sep 232","sf",0.1659,"Højgaards (2009)",-46.7418546365915,0.0999999999999996,28,15,"deep",4,16.59
