"man.source","scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.dm","man.ph","app.mthd","id","stype","EF.field.raw","EF.stor.raw","EF.stor.lf","EF.stor.sf","N.loss.stor.sf","EF.overall","stor.frac.EF","man.dm.lf","man.ph.lf","EF.field.lf","man.dm.sf","man.ph.sf","source","rdDM.lf","dpH.lf","TAN.sep.eff.sf","id.sep","incorp","t.incorp","EF.field.sf","EFp.overall","sep","EF.type"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1457","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.198999809431272,15.8610619697898,4.88041474654378,8,0.1709,15,7.9,"Tambone et al. (2017)",-17.2811059907834,0.0999999999999996,3.89514637399202,73,"deep",4,0.3011,19.8999809431272,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1786","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.246541373325566,11.3416131535082,3.35490196078431,8,0.2248,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"deep",4,0.3011,24.6541373325566,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1787","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.174590768461654,16.0156055628299,3.35490196078431,8,0.1499,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"deep",4,0.3011,17.4590768461654,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1131","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.323649964844156,14.432419142394,3.58822115384615,8,0.2317,15,7.9,"Gooch et al. (2005)",-39.1826923076923,0.0999999999999996,14.5,23,"none",NA,0.9102,32.3649964844156,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1023","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.292133340145455,9.24229263540233,5.56745454545455,8,0.2708,15,7.9,"Gooch et al. (2005)",-5.63636363636363,0.0999999999999996,0.7,25,"none",NA,0.723,29.2133340145455,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1461","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.323148889339048,9.76747379767141,4.88041474654378,8,0.2874,15,7.9,"Tambone et al. (2017)",-17.2811059907834,0.0999999999999996,3.89514637399202,73,"none",NA,0.9102,32.3148889339048,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1790","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.180202719105441,15.5168406807286,3.35490196078431,8,0.1502,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"none",NA,0.9102,18.0202719105441,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1791","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.250520266182054,11.1614797685119,3.35490196078431,8,0.2234,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"none",NA,0.9102,25.0520266182054,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1792","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.249055952754176,11.2271031937675,3.35490196078431,8,0.2259,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"deep",4,0.4679,24.9055952754176,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1465","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.327256609193658,9.64487261889939,4.88041474654378,8,0.2924,15,7.9,"Tambone et al. (2017)",-17.2811059907834,0.0999999999999996,3.89514637399202,73,"none",NA,0.8871,32.7256609193658,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1794","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.24665439718462,11.3364161130291,3.35490196078431,8,0.2234,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"deep",4,0.4679,24.665439718462,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1467","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.318551239342507,9.90844774573945,4.88041474654378,8,0.2831,15,7.9,"Tambone et al. (2017)",-17.2811059907834,0.0999999999999996,3.89514637399202,73,"none",NA,0.8871,31.8551239342507,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1796","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.179904754160885,15.5425402493403,3.35490196078431,8,0.1501,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"none",NA,0.8871,17.9904754160885,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1797","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.248781367895763,11.2394947670067,3.35490196078431,8,0.2218,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"none",NA,0.8871,24.8781367895763,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1141","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.346695170166234,10.5480288277371,5.49056939501779,8,0.3061,15,7.9,"Møller et al. (2002)",-6.93950177935943,0.0999999999999996,7.4,50,"none",NA,0.723,34.6695170166234,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1033","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.349165514381818,7.73267034392561,5.56745454545455,8,0.3291,15,7.9,"Gooch et al. (2005)",-5.63636363636363,0.0999999999999996,0.7,25,"none",NA,0.8679,34.9165514381818,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1471","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.311033582911971,11.3137375486092,4.69982905982906,8,0.2702,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.723,31.1033582911971,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1472","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.214705532954533,16.3896676412843,4.69982905982906,8,0.1645,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.723,21.4705532954533,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1800","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.244263466731907,11.4473806501001,3.35490196078431,8,0.2218,15,7.9,"Holly et al. (2017)",-43.1372549019608,0.0999999999999996,1.37348790322581,32,"deep",4,0.3702,24.4263466731907,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 844","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.273690747792208,14.718479600816,4.20066127847171,8.1,0.2569,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.129,27.3690747792208,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1475","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.190385632611961,18.4832871976314,4.69982905982906,8,0.1645,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"deep",4,0.129,19.0385632611961,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 846","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.258876207792208,15.5607644389827,4.20066127847171,8.1,0.24,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.129,25.8876207792208,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 1477","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.321022085904364,10.9617141012471,4.69982905982906,8,0.2774,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.8067,32.1022085904364,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 848","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.236871191428571,17.0063386096761,4.20066127847171,8.1,0.1657,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.8067,23.6871191428571,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 849","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.311469851428571,12.9332314823911,4.20066127847171,8.1,0.2508,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.8067,31.1469851428571,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 1151","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.208824802057143,17.5120513144313,5.49056939501779,8,0.1808,15,7.9,"Møller et al. (2002)",-6.93950177935943,0.0999999999999996,7.4,50,"deep",4,0.1951,20.8824802057143,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1043","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.2088832338,12.9257948044168,5.56745454545455,8,0.1859,15,7.9,"Gooch et al. (2005)",-5.63636363636363,0.0999999999999996,0.7,25,"deep",4,0.4679,20.88832338,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 851","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.197951191428571,20.3500249694898,4.20066127847171,8.1,0.1657,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.1951,19.7951191428571,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 1482","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.280944577716735,12.5254324339288,4.69982905982906,8,0.2609,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"deep",4,0.1951,28.0944577716735,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 853","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.327286156883117,12.3082250916904,4.20066127847171,8.1,0.2644,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.8679,32.7286156883117,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 854","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.241467016883117,16.6826581133506,4.20066127847171,8.1,0.1665,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.8679,24.1467016883117,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1485","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.318242032873562,11.0574718684873,4.69982905982906,8,0.2716,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.8679,31.8242032873562,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 856","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.291217065974026,13.8326772671729,4.20066127847171,8.1,0.2644,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.3011,29.1217065974026,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 1487","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.200439256537455,17.5562032441088,4.69982905982906,8,0.1678,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"deep",4,0.3011,20.0439256537455,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 858","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.285519165974026,14.1087260274435,4.20066127847171,8.1,0.2579,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.3011,28.5519165974026,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 859","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.331380535064935,12.1561505944286,4.20066127847171,8.1,0.266,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.9102,33.1380535064935,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1161","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.367506177548052,9.95071885253548,5.49056939501779,8,0.3194,15,7.9,"Møller et al. (2002)",-6.93950177935943,0.0999999999999996,7.4,50,"none",NA,0.9102,36.7506177548052,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1381","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.255062491533238,10.3792785942509,3.776,8,0.2339,15,7.9,"Aguirre-Villegas et al. (2019)",-36,0.0999999999999996,0.331612903225806,6,"none",NA,0.723,25.5062491533238,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 861","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.328137115064935,12.2763061640087,4.20066127847171,8.1,0.2623,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.9102,32.8137115064935,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 1492","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.313621209839052,11.2203901250031,4.69982905982906,8,0.2845,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"deep",4,0.4679,31.3621209839052,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 863","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.216450771428571,18.6107522820312,4.20066127847171,8.1,0.167,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.4679,21.6450771428571,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 864","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.299990751428571,13.4281195974498,4.20066127847171,8.1,0.2623,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.4679,29.9990751428571,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1495","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.329508476684272,10.67939848249,4.69982905982906,8,0.2831,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.8871,32.9508476684272,TRUE,"Separation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 866","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.242864155064935,16.5866868547754,4.20066127847171,8.1,0.1667,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"none",NA,0.8871,24.2864155064935,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 1497","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.3219444008598,10.9303106886523,4.69982905982906,8,0.2748,15,7.9,"Tambone et al. (2017)",-20.3418803418803,0.0999999999999996,6.4338360694636,74,"none",NA,0.8871,32.19444008598,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 868","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.296315618701299,13.5946653975484,4.20066127847171,8.1,0.2652,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.3702,29.6315618701299,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 869","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.209970518701299,19.1851299564693,4.20066127847171,8.1,0.1667,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.3702,20.9970518701299,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1171","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.303673395366234,12.0423807457361,4.41751269035533,8,0.2584,15,7.9,"Møller et al. (2002)",-25.1269035532995,0.0999999999999996,7.4,51,"none",NA,0.723,30.3673395366234,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 870","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.291669638701299,13.8112136259651,4.20066127847171,8.1,0.2599,15,7.9,"Bachmann et al. (2016)",-28.8023512123439,0.2,10,12,"deep",4,0.3702,29.1669638701299,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 871","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.290050501953247,15.7595663482318,3.21530201342282,8,0.2154,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"none",NA,0.723,29.0050501953247,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1501","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.28433672021411,12.0764885934316,4.03277153558052,8,0.2433,15,7.9,"Tambone et al. (2017)",-31.6479400749064,0.0999999999999996,5.83758548769575,75,"none",NA,0.723,28.433672021411,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 873","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.280982951553247,16.2681404853985,3.21530201342282,8,0.2046,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"none",NA,0.723,28.0982951553247,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 874","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.237886501953247,19.2153404768149,3.21530201342282,8,0.2154,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"deep",4,0.129,23.7886501953247,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1504","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.26227064707062,13.0925408417316,4.03277153558052,8,0.2433,15,7.9,"Tambone et al. (2017)",-31.6479400749064,0.0999999999999996,5.83758548769575,75,"deep",4,0.129,26.227064707062,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 876","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.228818951553247,19.9767986822824,3.21530201342282,8,0.2046,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"deep",4,0.129,22.8818951553247,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 1506","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.246404091900468,13.9356011983214,4.03277153558052,8,0.226,15,7.9,"Tambone et al. (2017)",-31.6479400749064,0.0999999999999996,5.83758548769575,75,"deep",4,0.129,24.6404091900468,TRUE,"Separation w/ SF incorporation"
"Digestate","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 878","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.240812652571429,18.9818519959797,3.21530201342282,8,0.148,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"none",NA,0.8067,24.0812652571429,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 879","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.294126490571429,15.5411711505124,3.21530201342282,8,0.2115,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"none",NA,0.8067,29.4126490571429,TRUE,"Separation"
"Digestate","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 1509","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.281668036441388,12.1909081404556,4.03277153558052,8,0.237,15,7.9,"Tambone et al. (2017)",-31.6479400749064,0.0999999999999996,5.83758548769575,75,"none",NA,0.8067,28.1668036441388,TRUE,"Separation"
"Digestate","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 880","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.246042130171429,18.5784041403205,3.21530201342282,8,0.2182,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"deep",4,0.1951,24.6042130171429,TRUE,"Separation w/ SF incorporation"
"Digestate","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 881","sf",NA,0.026,0.026,0.168831168831169,0.363636363636364,0.187103052571429,24.4307619092696,3.21530201342282,8,0.148,15,7.9,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,13.8,24,"deep",4,0.1951,18.7103052571429,TRUE,"Separation w/ SF incorporation"
