"animal","dose.kg.t","n","pH","dpH","buff.int","dose.mmol.kg","n.max"
"So-/smågrise",7.25,4,5.97605295161011,-1.47019704838989,41.6760573468403,73.8921276855966,6
"So-/smågrise",7.375,4,5.93606720407034,-1.51018279592966,40.0622609621283,75.1661298870724,6
"So-/smågrise",7.5,4,5.89252221318402,-1.55372778681598,38.9957350470921,76.4401320885482,6
"So-/smågrise",7.625,4,5.84419082706841,-1.60205917293159,38.1767877676594,77.714134290024,6
"So-/smågrise",7.75,4,5.7898378564437,-1.6564121435563,37.2467977634337,78.9881364914999,6
"So-/smågrise",7.875,4,5.72844886665159,-1.71780113334841,35.8743406420715,80.2621386929757,6
"So-/smågrise",8,4,5.66027343850446,-1.78597656149554,33.9893852542436,81.5361408944515,6
"So-/smågrise",8.125,4,5.58634205308846,-1.85990794691154,31.7233893057055,82.8101430959273,6
"So-/smågrise",8.25,4,5.50769776157481,-1.93855223842519,29.2376190012845,84.0841452974031,6
"So-/smågrise",8.375,4,5.42531148526652,-2.02093851473348,26.7684280878993,85.3581474988789,6
"So-/smågrise",8.5,4,5.34013346616747,-2.10611653383253,24.5678165172183,86.6321497003547,6
"So-/smågrise",8.625,4,5.25272842480133,-2.19352157519867,22.839736481098,87.9061519018305,6
"So-/smågrise",8.75,4,5.16272059602994,-2.28352940397006,21.5591503419548,89.1801541033063,6
"So-/smågrise",8.875,4,5.06953138855319,-2.37671861144681,20.6177120501653,90.4541563047821,6
"So-/smågrise",9,4,4.97266559620508,-2.47358440379492,19.910947506455,91.7281585062579,6
"So-/smågrise",9.125,4,4.87184305997032,-2.57440694002968,19.345404049807,93.0021607077337,6
"So-/smågrise",9.25,3,4.95449212338955,-2.51884120994379,21.8244861971227,94.2761629092095,6
"So-/smågrise",9.375,3,4.85693849942902,-2.61639483390431,20.7617201209342,95.5501651106853,6
"So-/smågrise",9.5,3,4.75314551802408,-2.72018781530925,19.6173884606185,96.8241673121611,6
"So-/smågrise",9.625,3,4.64175654709838,-2.83157678623495,18.4715268678419,98.0981695136369,6
"So-/smågrise",9.75,3,4.52111757555572,-2.95221575777761,17.3657918927119,99.3721717151127,6
"So-/smågrise",9.875,2,4.89070250175708,-2.60429749824292,20.6815951301108,100.646173916589,6
"So-/smågrise",10,1,5.81308792425423,-1.61191207574577,27.8215043003883,101.920176118064,6
"So-/smågrise",10.125,1,5.7589188477177,-1.6660811522823,26.6149496330786,103.19417831954,6
"So-/smågrise",10.25,1,5.69588247417034,-1.72911752582966,25.3988763137015,104.468180521016,6
"So-/smågrise",10.375,1,5.62179499214672,-1.80320500785328,23.8798358989715,105.742182722492,6
"So-/smågrise",10.5,1,5.53585220895869,-1.88914779104131,21.9314816176496,107.016184923968,6
"So-/smågrise",10.625,1,5.4393383733212,-1.9856616266788,19.6804221208064,108.290187125443,6
"So-/smågrise",10.75,1,5.33371495325848,-2.09128504674152,17.2805639311655,109.564189326919,6
"So-/smågrise",10.875,1,5.2204618547969,-2.2045381452031,14.9207928604849,110.838191528395,6
"So-/smågrise",11,1,5.10106541389482,-2.32393458610518,12.8021931381411,112.112193729871,6
"So-/smågrise",11.125,1,4.97698125580291,-2.44801874419709,11.1213436670358,113.386195931347,6
"So-/smågrise",11.25,1,4.84870120344178,-2.57629879655822,9.93306756480281,114.660198132822,6
