"animal","sample","dose.kg.t","n","pH","dpH","buff.int"
"Kvæg","Anders Mikkelsen. Ry",6.875,2,6.1697657514143,-0.930234248585701,43.6979758158122
"Kvæg","Anders Mikkelsen. Ry",7,2,6.14503267335419,-0.954967326645814,38.3395813047026
"Kvæg","Anders Mikkelsen. Ry",7.125,2,6.12130664133007,-0.978693358669934,37.8093306416439
"Kvæg","Anders Mikkelsen. Ry",7.25,2,6.09868082917529,-1.00131917082471,40.8630978527025
"Kvæg","Anders Mikkelsen. Ry",7.375,2,6.07724367094012,-1.02275632905988,46.2510704216867
"Kvæg","Anders Mikkelsen. Ry",7.5,2,6.05708360067483,-1.04291639932517,52.7234358324047
"Kvæg","Anders Mikkelsen. Ry",7.625,2,6.03815311331774,-1.06184688668226,59.1467804190483
"Kvæg","Anders Mikkelsen. Ry",7.75,2,6.01992138811991,-1.08007861188009,64.9026999725754
"Kvæg","Anders Mikkelsen. Ry",7.875,2,6.00199809947021,-1.09800190052979,69.6948161058037
"Kvæg","Anders Mikkelsen. Ry",8,2,5.98406888227751,-1.11593111772249,73.2825646086554
"Kvæg","Anders Mikkelsen. Ry",8.125,2,5.96581937326379,-1.13418062673621,75.4253826032972
"Kvæg","Anders Mikkelsen. Ry",8.25,2,5.94693520915104,-1.15306479084896,75.882707211896
"Kvæg","Anders Mikkelsen. Ry",8.375,2,5.92724728939929,-1.17275271060071,74.5878078717586
"Kvæg","Anders Mikkelsen. Ry",8.5,2,5.90696779695683,-1.19303220304317,72.026100403756
"Kvæg","Anders Mikkelsen. Ry",8.625,2,5.8861802846352,-1.2138197153648,68.6590059458511
"Kvæg","Anders Mikkelsen. Ry",8.75,2,5.86495103577232,-1.23504896422768,64.9354171600925
"Kvæg","Anders Mikkelsen. Ry",8.875,2,5.84334633370614,-1.25665366629386,61.3042267085291
"Kvæg","Anders Mikkelsen. Ry",9,2,5.8214324617746,-1.2785675382254,58.2143272532096
"Kvæg","Anders Mikkelsen. Ry",9.125,2,5.7992504088485,-1.3007495911515,55.9929483970556
"Kvæg","Anders Mikkelsen. Ry",9.25,2,5.77684135554143,-1.32315864445857,54.5634247403017
"Kvæg","Anders Mikkelsen. Ry",9.375,2,5.75428288224477,-1.34571711775522,53.7780922481093
"Kvæg","Anders Mikkelsen. Ry",9.5,2,5.73165273631847,-1.36834726368153,53.4894277857367
"Kvæg","Anders Mikkelsen. Ry",9.625,2,5.70902866512246,-1.39097133487754,53.5499082184421
"Kvæg","Anders Mikkelsen. Ry",9.75,2,5.68648500954206,-1.41351499045794,53.8094781813121
"Kvæg","Anders Mikkelsen. Ry",9.875,2,5.66393789595612,-1.43606210404388,54.0437879486612
"Kvæg","Anders Mikkelsen. Ry",10,2,5.64119422803445,-1.45880577196555,54.1218626541748
"Kvæg","Anders Mikkelsen. Ry",10.125,2,5.61808918061051,-1.48191081938949,53.9777130350971
"Kvæg","Anders Mikkelsen. Ry",10.25,2,5.59445792851862,-1.50554207148138,53.5453498300261
"Kvæg","Anders Mikkelsen. Ry",10.375,2,5.57013564659314,-1.52986435340686,52.7587837775597
"Kvæg","Anders Mikkelsen. Ry",10.5,2,5.54502073494357,-1.55497926505643,51.5945062098944
"Kvæg","Anders Mikkelsen. Ry",10.625,2,5.51945654696057,-1.58054345303943,50.3172197424052
"Kvæg","Anders Mikkelsen. Ry",10.75,2,5.49379526911249,-1.60620473088751,49.1542152097009
"Kvæg","Anders Mikkelsen. Ry",10.875,2,5.4683324350197,-1.6316675649803,48.2837943098641
"Kvæg","Anders Mikkelsen. Ry",11,2,5.44336357830145,-1.65663642169855,47.884258740011
"Kvæg","Anders Mikkelsen. Ry",11.125,2,5.41918246075359,-1.68081753924641,48.1326203836684
"Kvæg","Anders Mikkelsen. Ry",11.25,2,5.39581780939066,-1.70418219060934,49.0129568518615
"Kvæg","Anders Mikkelsen. Ry",11.375,2,5.37281028502104,-1.72718971497896,50.1512449314466
"Kvæg","Anders Mikkelsen. Ry",11.5,2,5.3498613659395,-1.7501386340605,51.2791963347323
"Kvæg","Anders Mikkelsen. Ry",11.625,2,5.32672996121031,-1.77327003878969,52.1674719897252
"Kvæg","Anders Mikkelsen. Ry",11.75,2,5.30317497989909,-1.79682502010091,52.5867328253572
"Kvæg","Anders Mikkelsen. Ry",11.875,2,5.27898690922846,-1.82101309077154,52.3373751471687
"Kvæg","Anders Mikkelsen. Ry",12,2,5.25430430572191,-1.84569569427809,51.5475525691541
"Kvæg","Anders Mikkelsen. Ry",12.125,2,5.2293818477585,-1.8706181522415,50.5094180756128
"Kvæg","Anders Mikkelsen. Ry",12.25,2,5.2040748513921,-1.8959251486079,49.3597098284489
"Kvæg","Anders Mikkelsen. Ry",12.375,2,5.17813705282619,-1.92186294717381,48.1951858189169
"Kvæg","Anders Mikkelsen. Ry",12.5,2,5.15132214430406,-1.94867785569594,47.1124900139524
"Kvæg","Anders Mikkelsen. Ry",12.625,2,5.12335698503044,-1.97664301496956,46.1386626837086
"Kvæg","Anders Mikkelsen. Ry",12.75,2,5.09389606051478,-2.00610393948522,45.1130099835427
"Kvæg","Anders Mikkelsen. Ry",12.875,2,5.06274069743908,-2.03725930256092,43.8951626857668
"Kvæg","Anders Mikkelsen. Ry",13,2,5.03033416869587,-2.06966583130413,42.5534228122903
"Kvæg","Anders Mikkelsen. Ry",13.125,2,4.99728181477943,-2.10271818522057,41.2087741337855
"Kvæg","Anders Mikkelsen. Ry",13.25,2,4.96418971974426,-2.13581028025574,39.9841291699953
"Kvæg","Anders Mikkelsen. Ry",13.375,2,4.93167577465596,-2.16832422534404,39.0330272971277
"Kvæg","Anders Mikkelsen. Ry",13.5,2,4.90036732116242,-2.19963267883758,38.5335222774117
"Kvæg","Anders Mikkelsen. Ry",13.625,2,4.87086020005301,-2.22913979994699,38.6540293033821
"Kvæg","Anders Mikkelsen. Ry",13.75,2,4.84362186312344,-2.25637813687656,39.521229398412
"Kvæg","Erik Overgård",0,2,6.99,0,44.9419712894885
"Kvæg","Erik Overgård",0.125,2,6.96477077435589,-0.0252292256441136,47.1781502497794
"Kvæg","Erik Overgård",0.25,2,6.94418834105235,-0.0458116589476507,51.2371273195344
"Kvæg","Erik Overgård",0.375,2,6.92720585524977,-0.0627941447502303,56.7612399438732
"Kvæg","Erik Overgård",0.5,2,6.91277647210853,-0.077223527891471,63.3928255679154
"Kvæg","Erik Overgård",0.625,2,6.89985334678901,-0.09014665321099,70.7742216367808
"Kvæg","Erik Overgård",0.75,2,6.88739143602559,-0.102608563974413,78.5440320306223
"Kvæg","Erik Overgård",0.875,2,6.87444660767979,-0.115553392320214,86.1050635100465
"Kvæg","Erik Overgård",1,2,6.86022257382206,-0.129777426177941,92.4876959553617
"Kvæg","Erik Overgård",1.125,2,6.84393426976592,-0.146065730234083,96.6894472786263
"Kvæg","Erik Overgård",1.25,2,6.82479663082487,-0.165203369175127,97.7078353918988
"Kvæg","Erik Overgård",1.375,2,6.80202459231243,-0.187975407687565,94.5403782072377
"Kvæg","Erik Overgård",1.5,2,6.77236320481935,-0.217636795180649,86.3368432033585
"Kvæg","Erik Overgård",1.625,2,6.72972112960802,-0.260278870391984,74.1775148782418
"Kvæg","Erik Overgård",1.75,2,6.67937290557872,-0.310627094421279,60.4946766971966
"Kvæg","Erik Overgård",1.875,2,6.62743736871634,-0.362562631283659,47.751123074074
"Kvæg","Erik Overgård",2,2,6.58003335500575,-0.409966644994248,38.4096484227246
"Kvæg","Erik Overgård",2.1,2,6.54948469848841,-0.440515301511593,35.0409634074298
"Kvæg","Erik Overgård",2.125,2,6.54327970043183,-0.44672029956817,34.9330471569995
"Kvæg","Erik Overgård",2.25,2,6.51908660639895,-0.470913393601053,39.0982638579139
"Kvæg","Erik Overgård",2.375,2,6.50324166733459,-0.48675833266541,49.3023712255791
"Kvæg","Erik Overgård",2.5,2,6.49285019231542,-0.497149807684576,62.7395437079736
"Kvæg","Erik Overgård",2.625,2,6.48500769921922,-0.50499230078078,76.5933460503577
"Kvæg","Erik Overgård",2.75,2,6.47680970592374,-0.513190294076256,88.0473429979918
"Kvæg","Erik Overgård",2.875,2,6.46533303564677,-0.524666964353226,94.2997844162911
"Kvæg","Erik Overgård",2.9,2,6.46238746012972,-0.527612539870282,94.7254775763905
"Kvæg","Erik Overgård",3,2,6.44840675979826,-0.541593240201741,93.8332196038926
"Kvæg","Erik Overgård",3.125,2,6.42709830921842,-0.562901690781576,88.2444316682507
"Kvæg","Erik Overgård",3.25,2,6.40328356497909,-0.586716435020906,79.8308112278912
"Kvæg","Erik Overgård",3.375,2,6.37883980192785,-0.611160198072149,70.8913061587354
"Kvæg","Erik Overgård",3.4,2,6.37404076724676,-0.615959232753241,69.2426064025298
"Kvæg","Erik Overgård",3.5,2,6.35564429491227,-0.634355705087727,63.7248643367046
"Kvæg","Erik Overgård",3.625,2,6.33549099201964,-0.654509007980361,60.5367488730992
"Kvæg","Erik Overgård",3.75,2,6.3188227313939,-0.671177268606101,61.9506928697622
"Kvæg","Erik Overgård",3.875,2,6.30442597294026,-0.685574027059742,66.5073772705338
"Kvæg","Erik Overgård",4,2,6.29087761995177,-0.699122380048228,72.463153991958
"Kvæg","Erik Overgård",4.125,2,6.2767545757215,-0.713245424278503,78.0743749505793
"Kvæg","Erik Overgård",4.25,2,6.26063374354249,-0.72936625645751,81.5973920629418
"Kvæg","Erik Overgård",4.375,2,6.24140432380412,-0.748595676195877,81.6171923812621
"Kvæg","Erik Overgård",4.5,2,6.21948543928524,-0.770514560714763,78.4558212336613
"Kvæg","Erik Overgård",4.625,2,6.19592304737888,-0.794076952621124,73.3500792757497
"Kvæg","Erik Overgård",4.75,2,6.17178908250863,-0.818210917491372,67.593587710451
"Kvæg","Erik Overgård",4.875,2,6.14815547909808,-0.84184452090192,62.4799677406886
"Kvæg","Erik Overgård",5,2,6.12608808990639,-0.863911910093609,59.2951083380719
"Kvæg","Erik Overgård",5.125,2,6.10612273882873,-0.883877261171265,58.6466374473152
"Kvæg","Erik Overgård",5.25,2,6.08805131188811,-0.901948688111894,60.0726299242019
"Kvæg","Erik Overgård",5.375,2,6.0717992323957,-0.918200767604298,63.142971656036
"Kvæg","Erik Overgård",5.5,2,6.05730404683909,-0.932695953160906,67.4357175966787
"Kvæg","Erik Overgård",5.625,2,6.04450330170585,-0.94549669829415,72.5289226999913
"Kvæg","Erik Overgård",5.7,2,6.03761015919117,-0.952389840808827,75.7949245997392
"Kvæg","Erik Overgård",5.75,2,6.0333334156438,-0.956666584356197,78.0345326935002
"Kvæg","Erik Overgård",5.875,2,6.02363659791962,-0.966363402080381,83.9781119819632
"Kvæg","Erik Overgård",6,2,6.01433560210692,-0.97566439789308,89.8981585730867
"Kvæg","Erik Overgård",6.125,2,6.00376729290156,-0.986232707098444,94.7922590884798
"Kvæg","Erik Overgård",6.25,2,5.99025876482677,-0.999741235173228,97.6488284129974
"Kvæg","Erik Overgård",6.375,2,5.97213711240581,-1.01786288759419,97.4562814314943
"Kvæg","Erik Overgård",6.5,2,5.94794124898871,-1.04205875101129,93.2766285273724
"Kvæg","Erik Overgård",6.625,2,5.91751052618151,-1.07248947381849,84.794820637105
"Kvæg","Erik Overgård",6.75,2,5.88260311164458,-1.10739688835542,73.3622152421199
"Kvæg","Erik Overgård",6.875,2,5.84555997013569,-1.14444002986431,60.894688621555
"Kvæg","Erik Overgård",7,2,5.80872287301106,-1.18127712698894,49.3088984119373
"Kvæg","Erik Overgård",7.125,2,5.77442737884913,-1.21557262115087,40.5173966147665
"Kvæg","Erik Overgård",7.25,2,5.74434543576439,-1.24565456423561,35.9941089150595
"Kvæg","Erik Overgård",7.375,2,5.71852360726678,-1.27147639273322,35.9451269635784
"Kvæg","Erik Overgård",7.5,2,5.69567950366319,-1.29432049633681,39.0935175479154
"Kvæg","Erik Overgård",7.625,2,5.6742987254392,-1.3157012745608,43.8913241978742
"Kvæg","Erik Overgård",7.75,2,5.65286687308038,-1.33713312691962,48.7905904432582
"Kvæg","Erik Overgård",7.875,2,5.62993399669238,-1.36006600330762,52.2925814205381
"Kvæg","Erik Overgård",8,2,5.60505853285868,-1.38494146714132,53.6711772639359
"Kvæg","Erik Overgård",8.125,2,5.57874423761625,-1.41125576238375,53.1286931324953
"Kvæg","Erik Overgård",8.25,2,5.55177384384114,-1.43822615615886,51.4386549677241
"Kvæg","Erik Overgård",8.375,2,5.52495574464944,-1.46504425535055,49.4299247951667
"Kvæg","Erik Overgård",8.5,2,5.49909833315724,-1.49090166684276,47.9313646403677
"Kvæg","Erik Overgård",8.625,2,5.47480948097108,-1.51519051902892,47.6140200162167
"Kvæg","Erik Overgård",8.75,2,5.45166741786614,-1.53833258213386,48.3334297629694
"Kvæg","Erik Overgård",8.875,2,5.42902760114791,-1.56097239885209,49.6512942962147
"Kvæg","Erik Overgård",9,2,5.40635520784334,-1.58364479215666,51.0970894252791
"Kvæg","Erik Overgård",9.125,2,5.38312019714927,-1.60687980285073,52.1988938395956
"Kvæg","Erik Overgård",9.25,2,5.35879511153536,-1.63120488846464,52.4870096773128
"Kvæg","Erik Overgård",9.375,2,5.33319188523897,-1.65680811476103,51.7838569648614
"Kvæg","Erik Overgård",9.5,2,5.30678063098421,-1.68321936901579,50.4815487009835
"Kvæg","Erik Overgård",9.625,2,5.27995135669605,-1.71004864330395,48.935289182834
"Kvæg","Erik Overgård",9.75,2,5.25300190590828,-1.73699809409172,47.4394478500128
"Kvæg","Erik Overgård",9.875,2,5.22622900758575,-1.76377099241425,46.2876584497038
"Kvæg","Erik Overgård",10,2,5.19991364037223,-1.79008635962777,45.7553655071716
"Kvæg","Erik Overgård",10.125,2,5.17406860418047,-1.81593139581953,45.808307959771
"Kvæg","Erik Overgård",10.25,2,5.14851156846333,-1.84148843153667,46.1758746479543
"Kvæg","Erik Overgård",10.375,2,5.12320412027333,-1.86679587972667,46.6970384968573
"Kvæg","Erik Overgård",10.5,2,5.09815622140904,-1.89184377859096,47.2484794251254
"Kvæg","Erik Overgård",10.625,2,5.07337785591555,-1.91662214408445,47.706894692075
"Kvæg","Erik Overgård",10.75,2,5.04891580139358,-1.94108419860642,48.0003358119882
"Kvæg","Erik Overgård",10.875,2,5.02501919014754,-1.96498080985246,48.3393256560909
"Kvæg","Erik Overgård",11,2,5.00196345544976,-1.98803654455024,48.9978647745155
"Kvæg","Erik Overgård",11.125,2,4.9799053764543,-2.0100946235457,50.1583564394901
"Kvæg","Erik Overgård",11.25,2,4.95898138612932,-2.03101861387068,51.9874908378581
"Kvæg","Erik Overgård",11.375,2,4.93932780683274,-2.05067219316726,54.651803773246
"Kvæg","Erik Overgård",11.5,2,4.92106269604481,-2.06893730395519,58.2923380201651
"Kvæg","Erik Overgård",11.625,2,4.90426587620071,-2.08573412379929,62.9966303931512
"Kvæg","Erik Overgård",11.75,2,4.88902578210407,-2.10097421789593,68.8558351174953
"Kvæg","Erik Overgård",11.875,2,4.87545175650194,-2.11454824349806,75.9772533416533
"Kvæg","Erik Overgård",12,2,4.86365494257787,-2.12634505742213,84.4695766669633
"Kvæg","Fuglsøgård",0,2,6.69,0,52.4571818160936
"Kvæg","Fuglsøgård",0.125,2,6.65984540035805,-0.0301545996419454,49.7861999754661
"Kvæg","Fuglsøgård",0.25,2,6.63169367667164,-0.0583063233283614,48.1993945034296
"Kvæg","Fuglsøgård",0.375,2,6.60536024441628,-0.0846397555837193,47.5804116515742
"Kvæg","Fuglsøgård",0.5,2,6.58066051906751,-0.109339480932492,47.8128976714901
"Kvæg","Fuglsøgård",0.625,2,6.55740991610085,-0.132590083899152,48.7804988147676
"Kvæg","Fuglsøgård",0.75,2,6.53542284490019,-0.154577155099809,50.3660548300885
"Kvæg","Fuglsøgård",0.875,2,6.51446690120056,-0.175533098799442,52.405960255314
"Kvæg","Fuglsøgård",1,2,6.49425252157361,-0.195747478426392,54.6657161769937
"Kvæg","Fuglsøgård",1.125,2,6.47448804146773,-0.215511958532267,56.9048517139155
"Kvæg","Fuglsøgård",1.25,2,6.45488179633132,-0.235118203668675,58.8828959848677
"Kvæg","Fuglsøgård",1.375,2,6.43514212161277,-0.254857878387225,60.3593781086385
"Kvæg","Fuglsøgård",1.5,2,6.41501759642603,-0.274982403573973,61.125787265686
"Kvæg","Fuglsøgård",1.625,2,6.3946313837518,-0.295368616248197,61.3031688773355
"Kvæg","Fuglsøgård",1.75,2,6.37423939506506,-0.315760604934937,61.18194994709
"Kvæg","Fuglsøgård",1.875,2,6.35408536594988,-0.335914634050122,61.0500061501906
"Kvæg","Fuglsøgård",2,2,6.33441303199032,-0.355586968009681,61.1952131618784
"Kvæg","Fuglsøgård",2.1,2,6.31918577564722,-0.37081422435278,61.7043798071734
"Kvæg","Fuglsøgård",2.125,2,6.31546612775731,-0.37453387224269,61.9054456975069
"Kvæg","Fuglsøgård",2.25,2,6.29728651794901,-0.392713482050994,63.2769561711884
"Kvæg","Fuglsøgård",2.375,2,6.27934527271388,-0.410654727286121,64.8513479606991
"Kvæg","Fuglsøgård",2.5,2,6.26120625037948,-0.428793749620519,66.2403106655188
"Kvæg","Fuglsøgård",2.625,2,6.24245173519702,-0.447548264802979,67.0718180911576
"Kvæg","Fuglsøgård",2.75,2,6.22266401141771,-0.467335988582291,66.9738440431254
"Kvæg","Fuglsøgård",2.875,2,6.20143514548586,-0.488564854514139,65.5846538001488
"Kvæg","Fuglsøgård",2.9,2,6.1970039912498,-0.492996008750195,65.1447123837433
"Kvæg","Fuglsøgård",3,2,6.17884851872421,-0.511151481275792,63.0563891991041
"Kvæg","Fuglsøgård",3.125,2,6.15554296069963,-0.53445703930037,60.0672626823838
"Kvæg","Fuglsøgård",3.25,2,6.13205761468151,-0.557942385318485,57.1378861607072
"Kvæg","Fuglsøgård",3.375,2,6.10892595578404,-0.581074044215959,54.7810088834351
"Kvæg","Fuglsøgård",3.4,2,6.10438901226907,-0.585610987730928,54.423455271253
"Kvæg","Fuglsøgård",3.5,2,6.08668145912139,-0.60331854087861,53.5093800999285
"Kvæg","Fuglsøgård",3.625,2,6.06579994032413,-0.624200059675868,53.7661554147472
"Kvæg","Fuglsøgård",3.75,2,6.04615080968906,-0.643849190310943,55.2752729678611
"Kvæg","Fuglsøgård",3.875,2,6.0272248828269,-0.662775117173101,57.4479492896676
"Kvæg","Fuglsøgård",4,2,6.00849714873629,-0.681502851263712,59.7677633331677
"Kvæg","Fuglsøgård",4.125,2,5.98944242175661,-0.700557578243386,61.7195378300865
"Kvæg","Fuglsøgård",4.25,2,5.96953551966764,-0.720464480332362,62.7881009315551
"Kvæg","Fuglsøgård",4.375,2,5.94834392741607,-0.741656072583925,62.6042537637212
"Kvæg","Fuglsøgård",4.5,2,5.92581031675247,-0.76418968324753,61.3361057536745
"Kvæg","Fuglsøgård",4.625,2,5.90224778151311,-0.787752218486887,59.348093627763
"Kvæg","Fuglsøgård",4.75,2,5.87809883169746,-0.811901168302542,57.0387085430859
"Kvæg","Fuglsøgård",4.875,2,5.85380652930683,-0.83619347069317,54.8065869099253
"Kvæg","Fuglsøgård",5,2,5.82981116458532,-0.86018883541468,53.0473069779502
"Kvæg","Fuglsøgård",5.125,2,5.80642635280838,-0.883573647191623,52.0166828088061
"Kvæg","Fuglsøgård",5.25,2,5.78369939138426,-0.90630060861574,51.7248496209562
"Kvæg","Fuglsøgård",5.375,2,5.76123691335559,-0.928763086644409,51.9248183848809
"Kvæg","Fuglsøgård",5.5,2,5.73851854545228,-0.951481454547716,52.2975101969145
"Kvæg","Fuglsøgård",5.625,2,5.71502389382557,-0.974976106174426,52.5238344727553
"Kvæg","Fuglsøgård",5.7,2,5.70034025856337,-0.989659741436625,52.4577362473739
"Kvæg","Fuglsøgård",5.75,2,5.69025927464773,-0.999740725352273,52.2977884899098
"Kvæg","Fuglsøgård",5.875,2,5.66399488658051,-1.02600511341949,51.4426853075837
"Kvæg","Fuglsøgård",6,2,5.63621953558476,-1.05378046441524,49.9268085369236
"Kvæg","Fuglsøgård",6.125,2,5.60714058760851,-1.08285941239149,47.9458884040443
"Kvæg","Fuglsøgård",6.25,2,5.57700840052835,-1.11299159947165,45.7405862218332
"Kvæg","Fuglsøgård",6.375,2,5.54607332923815,-1.14392667076185,43.551559559169
"Kvæg","Fuglsøgård",6.5,2,5.51456072116182,-1.17543927883818,41.5880758640674
"Kvæg","Fuglsøgård",6.625,2,5.48261083325303,-1.20738916674697,39.9518341369787
"Kvæg","Fuglsøgård",6.75,2,5.45045384743951,-1.23954615256049,38.7177048847758
"Kvæg","Fuglsøgård",6.875,2,5.41855377990226,-1.27144622009774,37.9523197092366
"Kvæg","Fuglsøgård",7,2,5.38740512513541,-1.30259487486459,37.7212363406848
"Kvæg","Fuglsøgård",7.125,2,5.35749817074707,-1.33250182925293,38.0894326553662
"Kvæg","Fuglsøgård",7.25,2,5.32915046039281,-1.36084953960719,39.0980764513011
"Kvæg","Fuglsøgård",7.375,2,5.30244426944276,-1.38755573055724,40.7539807098927
"Kvæg","Fuglsøgård",7.5,2,5.27715037816052,-1.41284962183948,42.9154601274861
"Kvæg","Fuglsøgård",7.625,2,5.25259690684684,-1.43740309315316,45.2217180643656
"Kvæg","Fuglsøgård",7.75,2,5.22807565016085,-1.46192434983915,47.2939771268748
"Kvæg","Fuglsøgård",7.875,2,5.20293205936834,-1.48706794063166,48.7743576992457
"Kvæg","Fuglsøgård",8,2,5.17701122670561,-1.51298877329439,49.4995766314603
"Kvæg","Fuglsøgård",8.125,2,5.15043408661191,-1.53956591338809,49.4202498572302
"Kvæg","Fuglsøgård",8.25,2,5.12342667496317,-1.56657332503683,48.6909338997593
"Kvæg","Fuglsøgård",8.375,2,5.09632265947311,-1.59367734052689,47.6794667467042
"Kvæg","Fuglsøgård",8.5,2,5.06946076101614,-1.62053923898386,46.7637874215766
"Kvæg","Fuglsøgård",8.625,2,5.04296220262719,-1.64703779737281,46.2166501218474
"Kvæg","Fuglsøgård",8.75,2,5.01624022934094,-1.67375977065906,45.9684215392078
"Kvæg","Fuglsøgård",8.875,2,4.98858939881673,-1.70141060118327,45.8762418916336
"Kvæg","Fuglsøgård",9,2,4.95965808497734,-1.73034191502266,45.7454497010082
"Kvæg","Fuglsøgård",9.125,2,4.92935615666931,-1.76064384333069,45.3430984187686
"Kvæg","Fuglsøgård",9.25,2,4.89760871386111,-1.79239128613889,44.4410094752218
"Kvæg","Fuglsøgård",9.375,2,4.86467838920783,-1.82532161079217,43.0210446761519
"Kvæg","Fuglsøgård",9.5,2,4.83125703766622,-1.85874296233378,41.3321629618629
"Kvæg","Fuglsøgård",9.625,2,4.79805519314465,-1.89194480685535,39.6419383191273
"Kvæg","Fuglsøgård",9.75,2,4.76570424876798,-1.92429575123202,38.229531615372
"Kvæg","Fuglsøgård",9.875,2,4.73479485796415,-1.95520514203586,37.3800683545204
"Kvæg","Fuglsøgård",10,2,4.70590616325557,-1.98409383674443,37.3717696122615
"Kvæg","Fuglsøgård",10.125,2,4.67951913017458,-2.01048086982542,38.4217627311973
"Kvæg","Fuglsøgård",10.25,2,4.65606378197813,-2.03393621802187,40.7154746140284
"Kvæg","Henrik Keldsen. Ry",0,2,6.91,0,26.2356560182723
"Kvæg","Henrik Keldsen. Ry",0.125,2,6.87973585216825,-0.030264147831752,32.6182589075814
"Kvæg","Henrik Keldsen. Ry",0.25,2,6.85153113835558,-0.0584688616444207,38.3234797958321
"Kvæg","Henrik Keldsen. Ry",0.375,2,6.82521078793655,-0.0847892120634488,43.3886009219599
"Kvæg","Henrik Keldsen. Ry",0.5,2,6.80059973028572,-0.109400269714278,47.8509045249003
"Kvæg","Henrik Keldsen. Ry",0.625,2,6.77752289477765,-0.13247710522235,51.747672843589
"Kvæg","Henrik Keldsen. Ry",0.75,2,6.75580519184304,-0.154194808156956,55.1161881169614
"Kvæg","Henrik Keldsen. Ry",0.875,2,6.73526346585018,-0.174736534149825,57.9937325839532
"Kvæg","Henrik Keldsen. Ry",1,2,6.71569398782412,-0.194306012175883,60.4175884834998
"Kvæg","Henrik Keldsen. Ry",1.125,2,6.69688979621148,-0.213110203788522,62.4250380545369
"Kvæg","Henrik Keldsen. Ry",1.25,2,6.67864392945887,-0.231356070541131,64.053363536
"Kvæg","Henrik Keldsen. Ry",1.375,2,6.6607494260129,-0.249250573987099,65.3398471668246
"Kvæg","Henrik Keldsen. Ry",1.5,2,6.64299966963877,-0.267000330361227,66.3216188139868
"Kvæg","Henrik Keldsen. Ry",1.625,2,6.62523371958954,-0.284766280410461,67.0243308283938
"Kvæg","Henrik Keldsen. Ry",1.75,2,6.60737335442545,-0.302626645574548,67.4544038522083
"Kvæg","Henrik Keldsen. Ry",1.875,2,6.5893487324196,-0.320651267580404,67.6164261654961
"Kvæg","Henrik Keldsen. Ry",2,2,6.57109001184505,-0.338909988154948,67.514986048323
"Kvæg","Henrik Keldsen. Ry",2.1,2,6.55626755077547,-0.353732449224526,67.247224328857
"Kvæg","Henrik Keldsen. Ry",2.125,2,6.5525273509749,-0.357472649025095,67.154671780755
"Kvæg","Henrik Keldsen. Ry",2.25,2,6.5336006474844,-0.3763993525156,66.5426383827835
"Kvæg","Henrik Keldsen. Ry",2.375,2,6.51438655861067,-0.39561344138933,65.7598357505932
"Kvæg","Henrik Keldsen. Ry",2.5,2,6.49507447705731,-0.41492552294269,64.9698925943989
"Kvæg","Henrik Keldsen. Ry",2.625,2,6.47585805515095,-0.434141944849054,64.3407941920458
"Kvæg","Henrik Keldsen. Ry",2.75,2,6.45693094521821,-0.453069054781792,64.0405258213796
"Kvæg","Henrik Keldsen. Ry",2.875,2,6.43848679958572,-0.471513200414277,64.2370727602454
"Kvæg","Henrik Keldsen. Ry",2.9,2,6.43487286570204,-0.475127134297962,64.3507121076232
"Kvæg","Henrik Keldsen. Ry",3,2,6.42068656426708,-0.489313435732916,65.0697942751182
"Kvæg","Henrik Keldsen. Ry",3.125,2,6.40343678495118,-0.506563215048816,66.4162960604636
"Kvæg","Henrik Keldsen. Ry",3.25,2,6.38649956043621,-0.523500439563787,67.9901697983937
"Kvæg","Henrik Keldsen. Ry",3.375,2,6.36963417467267,-0.540365825327329,69.5015172954283
"Kvæg","Henrik Keldsen. Ry",3.4,2,6.36624853515778,-0.543751464842222,69.7707726049015
"Kvæg","Henrik Keldsen. Ry",3.5,2,6.35259991161105,-0.557400088388946,70.6604403580872
"Kvæg","Henrik Keldsen. Ry",3.625,2,6.33515605557273,-0.574843944427274,71.1771349065397
"Kvæg","Henrik Keldsen. Ry",3.75,2,6.31708071122766,-0.59291928877234,70.8136378909028
"Kvæg","Henrik Keldsen. Ry",3.875,2,6.29830800982408,-0.61169199017592,69.6427172240644
"Kvæg","Henrik Keldsen. Ry",4,2,6.27884937090032,-0.631150629099675,67.8753100117993
"Kvæg","Henrik Keldsen. Ry",4.125,2,6.2587167686864,-0.651283231313597,65.7233026410687
"Kvæg","Henrik Keldsen. Ry",4.25,2,6.23792217741232,-0.672077822587676,63.3985814988337
"Kvæg","Henrik Keldsen. Ry",4.375,2,6.2164796637288,-0.693520336271205,61.1140578509918
"Kvæg","Henrik Keldsen. Ry",4.5,2,6.19447148198617,-0.715528518013831,59.0809928001791
"Kvæg","Henrik Keldsen. Ry",4.625,2,6.17207344492943,-0.737926555070566,57.3761901074586
"Kvæg","Henrik Keldsen. Ry",4.75,2,6.14947143406763,-0.760528565932366,56.0235821008372
"Kvæg","Henrik Keldsen. Ry",4.875,2,6.12685133356933,-0.783148666430669,55.0470759118105
"Kvæg","Henrik Keldsen. Ry",5,2,6.10439902760309,-0.80560097239691,54.4705786718739
"Kvæg","Henrik Keldsen. Ry",5.125,2,6.08228606371776,-0.827713936282244,54.307944653277
"Kvæg","Henrik Keldsen. Ry",5.25,2,6.06051315346305,-0.849486846536954,54.470496555724
