"meas_part_dat","meas_full_dat","batch_arrangement","farm","subdat","weeksets","error"
31.5630075888543,28.4196369842612,24,"section6",2,"6,4,8,3,7,9",11.0605586071839
47.2652295341452,33.3002364593696,24,"section6",3,"6,4,8,3,7,9",41.93661835349
6.96006392514638,6.97742445161465,1,"control",1,"9,4,8,3,7,6",-0.248809952564277
7.05027096542135,6.97742445161465,2,"control",1,"9,4,8,3,7,6",1.04403156654513
6.60126491286294,6.97742445161465,3,"control",1,"9,4,8,3,7,6",-5.3910943982298
6.99881077749489,6.97742445161465,4,"control",1,"9,4,8,3,7,6",0.306507451690008
7.38167264834326,6.97742445161465,5,"control",1,"9,4,8,3,7,6",5.7936592439215
6.98412678371131,6.97742445161465,6,"control",1,"9,4,8,3,7,6",0.096057394001714
7.10414525750059,6.97742445161465,7,"control",1,"9,4,8,3,7,6",1.81615446737819
6.63107634637725,6.97742445161465,8,"control",1,"9,4,8,3,7,6",-4.96383884396274
6.30905664277662,6.97742445161465,9,"control",1,"9,4,8,3,7,6",-9.57900459507463
6.78212555389996,6.97742445161465,10,"control",1,"9,4,8,3,7,6",-2.79901128373369
6.42201922533203,6.97742445161465,11,"control",1,"9,4,8,3,7,6",-7.96003210259181
7.14158479356461,6.97742445161465,12,"control",1,"9,4,8,3,7,6",2.35273549843984
6.63350908039847,6.97742445161465,13,"control",1,"9,4,8,3,7,6",-4.9289730559046
5.91394351216589,6.97742445161465,14,"control",1,"9,4,8,3,7,6",-15.2417406569363
6.3629495647243,6.97742445161465,15,"control",1,"9,4,8,3,7,6",-8.80661469216133
6.3979563667671,6.97742445161465,16,"control",1,"9,4,8,3,7,6",-8.30489944915782
6.27072405368154,6.97742445161465,17,"control",1,"9,4,8,3,7,6",-10.1283848049343
6.23571725163873,6.97742445161465,18,"control",1,"9,4,8,3,7,6",-10.6301000479379
6.11569877784946,6.97742445161465,19,"control",1,"9,4,8,3,7,6",-12.3501971213143
6.9624966591676,6.97742445161465,20,"control",1,"9,4,8,3,7,6",-0.213944164506119
7.08771050148537,6.97742445161465,21,"control",1,"9,4,8,3,7,6",1.5806125976068
6.24091262016723,6.97742445161465,22,"control",1,"9,4,8,3,7,6",-10.5556403592014
6.60101894873516,6.97742445161465,23,"control",1,"9,4,8,3,7,6",-5.39461954034328
6.51081190846019,6.97742445161465,24,"control",1,"9,4,8,3,7,6",-6.68746105945268
4.39280879287971,4.35298885478972,1,"frequentflushing",1,"9,4,8,3,7,6",0.914772341908843
4.16149275199826,4.35298885478972,2,"frequentflushing",1,"9,4,8,3,7,6",-4.39918660900668
4.22525810798334,4.35298885478972,3,"frequentflushing",1,"9,4,8,3,7,6",-2.9343228541887
4.24492224859114,4.35298885478972,4,"frequentflushing",1,"9,4,8,3,7,6",-2.48258403142176
4.69479765119321,4.35298885478972,5,"frequentflushing",1,"9,4,8,3,7,6",7.85227823469825
4.67513351058541,4.35298885478972,6,"frequentflushing",1,"9,4,8,3,7,6",7.40053941193131
4.51672274574492,4.35298885478972,7,"frequentflushing",1,"9,4,8,3,7,6",3.76141305243729
4.2981633840243,4.35298885478972,8,"frequentflushing",1,"9,4,8,3,7,6",-1.25949026276718
4.27826265725564,4.35298885478972,9,"frequentflushing",1,"9,4,8,3,7,6",-1.71666411348267
4.49682201897626,4.35298885478972,10,"frequentflushing",1,"9,4,8,3,7,6",3.3042392017218
4.42205318012993,4.35298885478972,11,"frequentflushing",1,"9,4,8,3,7,6",1.5865955012546
4.46161804750639,4.35298885478972,12,"frequentflushing",1,"9,4,8,3,7,6",2.49550817473703
4.20466997893393,4.35298885478972,13,"frequentflushing",1,"9,4,8,3,7,6",-3.40728820595508
4.16510511155747,4.35298885478972,14,"frequentflushing",1,"9,4,8,3,7,6",-4.31620087943752
4.10133975557239,4.35298885478972,15,"frequentflushing",1,"9,4,8,3,7,6",-5.78106463425547
4.13972846242423,4.35298885478972,16,"frequentflushing",1,"9,4,8,3,7,6",-4.89917156876786
4.14004663323187,4.35298885478972,17,"frequentflushing",1,"9,4,8,3,7,6",-4.89186231946228
4.10165792638003,4.35298885478972,18,"frequentflushing",1,"9,4,8,3,7,6",-5.77375538494991
4.26006869122052,4.35298885478972,19,"frequentflushing",1,"9,4,8,3,7,6",-2.13462902545589
4.29931538778934,4.35298885478972,20,"frequentflushing",1,"9,4,8,3,7,6",-1.23302560127904
4.10638805375972,4.35298885478972,21,"frequentflushing",1,"9,4,8,3,7,6",-5.66509148670694
4.0671413571909,4.35298885478972,22,"frequentflushing",1,"9,4,8,3,7,6",-6.56669491088379
4.14191019603724,4.35298885478972,23,"frequentflushing",1,"9,4,8,3,7,6",-4.84905121041657
4.37322623691869,4.35298885478972,24,"frequentflushing",1,"9,4,8,3,7,6",0.464907740498965
24.2256714543763,23.1006588598083,1,"section5",1,"9,4,8,3,7,6",4.87004548829251
25.2850096605213,23.5568758909784,1,"section5",2,"9,4,8,3,7,6",7.33600574855808
23.5691572061607,22.656088982581,1,"section5",3,"9,4,8,3,7,6",4.03012287019928
25.381287653492,23.1006588598083,2,"section5",1,"9,4,8,3,7,6",9.87257033457021
26.2749630717696,23.5568758909784,2,"section5",2,"9,4,8,3,7,6",11.5384026021555
23.5691572061607,22.656088982581,2,"section5",3,"9,4,8,3,7,6",4.03012287019928
25.7690213744217,23.1006588598083,3,"section5",1,"9,4,8,3,7,6",11.5510234180199
26.2749630717696,23.5568758909784,3,"section5",2,"9,4,8,3,7,6",11.5384026021555
26.2558460902486,22.656088982581,3,"section5",3,"9,4,8,3,7,6",15.8886960164897
25.7690213744217,23.1006588598083,4,"section5",1,"9,4,8,3,7,6",11.5510234180199
26.2200749487244,23.5568758909784,4,"section5",2,"9,4,8,3,7,6",11.3054000457076
23.8051634821744,22.656088982581,4,"section5",3,"9,4,8,3,7,6",5.07181314690672
24.7790679631734,23.1006588598083,5,"section5",1,"9,4,8,3,7,6",7.26563304341601
25.2301215374761,23.5568758909784,5,"section5",2,"9,4,8,3,7,6",7.10300319211017
22.8152100709261,22.656088982581,5,"section5",3,"9,4,8,3,7,6",0.702332553811247
24.7790679631734,23.1006588598083,6,"section5",1,"9,4,8,3,7,6",7.26563304341601
25.2850096605213,23.5568758909784,6,"section5",2,"9,4,8,3,7,6",7.33600574855808
25.2658926790003,22.656088982581,6,"section5",3,"9,4,8,3,7,6",11.5192154233942
27.0780231263317,23.1006588598083,7,"section5",1,"9,4,8,3,7,6",17.2175360480449
27.9716985446093,23.5568758909784,7,"section5",2,"9,4,8,3,7,6",18.7411211659081
25.2658926790003,22.656088982581,7,"section5",3,"9,4,8,3,7,6",11.5192154233942
26.9123603384643,23.1006588598083,8,"section5",1,"9,4,8,3,7,6",16.5004015763712
27.9716985446093,23.5568758909784,8,"section5",2,"9,4,8,3,7,6",18.7411211659081
26.2558460902486,22.656088982581,8,"section5",3,"9,4,8,3,7,6",15.8886960164897
24.46167773039,23.1006588598083,9,"section5",1,"9,4,8,3,7,6",5.8916885394539
25.521015936535,23.5568758909784,9,"section5",2,"9,4,8,3,7,6",8.33786302838573
23.8051634821744,22.656088982581,9,"section5",3,"9,4,8,3,7,6",5.07181314690672
24.6273405182574,23.1006588598083,10,"section5",1,"9,4,8,3,7,6",6.60882301112768
25.521015936535,23.5568758909784,10,"section5",2,"9,4,8,3,7,6",8.33786302838573
22.8152100709261,22.656088982581,10,"section5",3,"9,4,8,3,7,6",0.702332553811247
24.6273405182574,23.1006588598083,11,"section5",1,"9,4,8,3,7,6",6.60882301112768
25.1332822156054,23.5568758909784,11,"section5",2,"9,4,8,3,7,6",6.69191590566838
25.1141652340844,22.656088982581,11,"section5",3,"9,4,8,3,7,6",10.8495171138908
27.0780231263317,23.1006588598083,12,"section5",1,"9,4,8,3,7,6",17.2175360480449
27.5290767006344,23.5568758909784,12,"section5",2,"9,4,8,3,7,6",16.8621714867429
25.1141652340844,22.656088982581,12,"section5",3,"9,4,8,3,7,6",10.8495171138908
26.9123603384643,23.1006588598083,13,"section5",1,"9,4,8,3,7,6",16.5004015763712
27.363413912767,23.5568758909784,13,"section5",2,"9,4,8,3,7,6",16.1589254848786
24.948502446217,22.656088982581,13,"section5",3,"9,4,8,3,7,6",10.1183106466369
24.46167773039,23.1006588598083,14,"section5",1,"9,4,8,3,7,6",5.8916885394539
24.9676194277379,23.5568758909784,14,"section5",2,"9,4,8,3,7,6",5.98866990380404
24.948502446217,22.656088982581,14,"section5",3,"9,4,8,3,7,6",10.1183106466369
24.0739440094603,23.1006588598083,15,"section5",1,"9,4,8,3,7,6",4.21323545600418
24.9676194277379,23.5568758909784,15,"section5",2,"9,4,8,3,7,6",5.98866990380404
22.261813562129,22.656088982581,15,"section5",3,"9,4,8,3,7,6",-1.74026249965354
24.0739440094603,23.1006588598083,16,"section5",1,"9,4,8,3,7,6",4.21323545600418
25.1332822156054,23.5568758909784,16,"section5",2,"9,4,8,3,7,6",6.69191590566838
23.4174297612447,22.656088982581,16,"section5",3,"9,4,8,3,7,6",3.36042456069592
26.4697384944894,23.1006588598083,17,"section5",1,"9,4,8,3,7,6",14.5843443476097
27.5290767006344,23.5568758909784,17,"section5",2,"9,4,8,3,7,6",16.8621714867429
25.8132242462738,22.656088982581,17,"section5",3,"9,4,8,3,7,6",13.9350408895382
26.4697384944894,23.1006588598083,18,"section5",1,"9,4,8,3,7,6",14.5843443476097
27.363413912767,23.5568758909784,18,"section5",2,"9,4,8,3,7,6",16.1589254848786
24.657608047158,22.656088982581,18,"section5",3,"9,4,8,3,7,6",8.83435382918869
24.170783331331,23.1006588598083,19,"section5",1,"9,4,8,3,7,6",4.63244134298073
24.676725028679,23.5568758909784,19,"section5",2,"9,4,8,3,7,6",4.75381006752851
24.657608047158,22.656088982581,19,"section5",3,"9,4,8,3,7,6",8.83435382918869
24.2256714543763,23.1006588598083,20,"section5",1,"9,4,8,3,7,6",4.87004548829251
24.676725028679,23.5568758909784,20,"section5",2,"9,4,8,3,7,6",4.75381006752851
22.261813562129,22.656088982581,20,"section5",3,"9,4,8,3,7,6",-1.74026249965354
25.381287653492,23.1006588598083,21,"section5",1,"9,4,8,3,7,6",9.87257033457021
25.8323412277947,23.5568758909784,21,"section5",2,"9,4,8,3,7,6",9.65945292299022
23.4174297612447,22.656088982581,21,"section5",3,"9,4,8,3,7,6",3.36042456069592
25.3263995304468,23.1006588598083,22,"section5",1,"9,4,8,3,7,6",9.63496618925843
25.8323412277947,23.5568758909784,22,"section5",2,"9,4,8,3,7,6",9.65945292299022
25.8132242462738,22.656088982581,22,"section5",3,"9,4,8,3,7,6",13.9350408895382
25.3263995304468,23.1006588598083,23,"section5",1,"9,4,8,3,7,6",9.63496618925843
26.2200749487244,23.5568758909784,23,"section5",2,"9,4,8,3,7,6",11.3054000457076
23.5142690831154,22.656088982581,23,"section5",3,"9,4,8,3,7,6",3.78785632945857
24.170783331331,23.1006588598083,24,"section5",1,"9,4,8,3,7,6",4.63244134298073
25.2301215374761,23.5568758909784,24,"section5",2,"9,4,8,3,7,6",7.10300319211017
23.5142690831154,22.656088982581,24,"section5",3,"9,4,8,3,7,6",3.78785632945857
28.868706062455,28.4636102278458,1,"section6",1,"9,4,8,3,7,6",1.42320609144984
29.501564075642,28.4196369842612,1,"section6",2,"9,4,8,3,7,6",3.80697013118092
32.7148921625335,33.3002364593696,1,"section6",3,"9,4,8,3,7,6",-1.75777819941404
26.9023422762817,28.4636102278458,2,"section6",1,"9,4,8,3,7,6",-5.48513677311635
27.7194669273908,28.4196369842612,2,"section6",2,"9,4,8,3,7,6",-2.46368402685148
36.0552661760921,33.3002364593696,2,"section6",3,"9,4,8,3,7,6",8.27330376492641
29.3427014766922,28.4636102278458,3,"section6",1,"9,4,8,3,7,6",3.08847416687299
27.7194669273908,28.4196369842612,3,"section6",2,"9,4,8,3,7,6",-2.46368402685148
35.0091889603098,33.3002364593696,3,"section6",3,"9,4,8,3,7,6",5.13195305092
29.3427014766922,28.4636102278458,4,"section6",1,"9,4,8,3,7,6",3.08847416687299
29.780910440603,28.4196369842612,4,"section6",2,"9,4,8,3,7,6",4.78990444915155
47.2652295341452,33.3002364593696,4,"section6",3,"9,4,8,3,7,6",41.93661835349
31.1247986249435,28.4636102278458,5,"section6",1,"9,4,8,3,7,6",9.34944083268221
31.5630075888543,28.4196369842612,5,"section6",2,"9,4,8,3,7,6",11.0605586071839
47.2652295341452,33.3002364593696,5,"section6",3,"9,4,8,3,7,6",41.93661835349
31.1247986249435,28.4636102278458,6,"section6",1,"9,4,8,3,7,6",9.34944083268221
29.501564075642,28.4196369842612,6,"section6",2,"9,4,8,3,7,6",3.80697013118092
35.0091889603098,33.3002364593696,6,"section6",3,"9,4,8,3,7,6",5.13195305092
30.6291125027211,28.4636102278458,7,"section6",1,"9,4,8,3,7,6",7.60796770873715
31.4462371538301,28.4196369842612,7,"section6",2,"9,4,8,3,7,6",10.6496792033097
36.0552661760921,33.3002364593696,7,"section6",3,"9,4,8,3,7,6",8.27330376492641
30.8133791406431,28.4636102278458,8,"section6",1,"9,4,8,3,7,6",8.25534390749414
31.4462371538301,28.4196369842612,8,"section6",2,"9,4,8,3,7,6",10.6496792033097
32.7148921625335,33.3002364593696,8,"section6",3,"9,4,8,3,7,6",-1.75777819941404
31.6921743179638,28.4636102278458,9,"section6",1,"9,4,8,3,7,6",11.3427778987766
32.3250323311508,28.4196369842612,9,"section6",2,"9,4,8,3,7,6",13.7418903311553
32.7148921625335,33.3002364593696,9,"section6",3,"9,4,8,3,7,6",-1.75777819941404
31.5079076800418,28.4636102278458,10,"section6",1,"9,4,8,3,7,6",10.6954017000196
32.3250323311508,28.4196369842612,10,"section6",2,"9,4,8,3,7,6",13.7418903311553
36.0552661760921,33.3002364593696,10,"section6",3,"9,4,8,3,7,6",8.27330376492641
31.5079076800418,28.4636102278458,11,"section6",1,"9,4,8,3,7,6",10.6954017000196
29.8846731307403,28.4196369842612,11,"section6",2,"9,4,8,3,7,6",5.15501358194848
35.0091889603098,33.3002364593696,11,"section6",3,"9,4,8,3,7,6",5.13195305092
30.6291125027211,28.4636102278458,12,"section6",1,"9,4,8,3,7,6",7.60796770873715
31.0673214666319,28.4196369842612,12,"section6",2,"9,4,8,3,7,6",9.31639093010588
47.2652295341452,33.3002364593696,12,"section6",3,"9,4,8,3,7,6",41.93661835349
30.8133791406431,28.4636102278458,13,"section6",1,"9,4,8,3,7,6",8.25534390749414
31.2515881045539,28.4196369842612,13,"section6",2,"9,4,8,3,7,6",9.96476880356034
47.2652295341452,33.3002364593696,13,"section6",3,"9,4,8,3,7,6",41.93661835349
31.6921743179638,28.4636102278458,14,"section6",1,"9,4,8,3,7,6",11.3427778987766
30.0689397686623,28.4196369842612,14,"section6",2,"9,4,8,3,7,6",5.80339145540294
35.0091889603098,33.3002364593696,14,"section6",3,"9,4,8,3,7,6",5.13195305092
29.2518151175533,28.4636102278458,15,"section6",1,"9,4,8,3,7,6",2.76916695878724
30.0689397686623,28.4196369842612,15,"section6",2,"9,4,8,3,7,6",5.80339145540294
36.0552661760921,33.3002364593696,15,"section6",3,"9,4,8,3,7,6",8.27330376492641
29.2518151175533,28.4636102278458,16,"section6",1,"9,4,8,3,7,6",2.76916695878724
29.8846731307403,28.4196369842612,16,"section6",2,"9,4,8,3,7,6",5.15501358194848
32.7148921625335,33.3002364593696,16,"section6",3,"9,4,8,3,7,6",-1.75777819941404
30.4344634534449,28.4636102278458,17,"section6",1,"9,4,8,3,7,6",6.92411542254405
31.0673214666319,28.4196369842612,17,"section6",2,"9,4,8,3,7,6",9.31639093010588
32.7148921625335,33.3002364593696,17,"section6",3,"9,4,8,3,7,6",-1.75777819941404
30.4344634534449,28.4636102278458,18,"section6",1,"9,4,8,3,7,6",6.92411542254405
31.2515881045539,28.4196369842612,18,"section6",2,"9,4,8,3,7,6",9.96476880356034
36.0552661760921,33.3002364593696,18,"section6",3,"9,4,8,3,7,6",8.27330376492641
30.9301495756673,28.4636102278458,19,"section6",1,"9,4,8,3,7,6",8.66558854648909
29.3069150263658,28.4196369842612,19,"section6",2,"9,4,8,3,7,6",3.12205973143156
35.0091889603098,33.3002364593696,19,"section6",3,"9,4,8,3,7,6",5.13195305092
28.868706062455,28.4636102278458,20,"section6",1,"9,4,8,3,7,6",1.42320609144984
29.3069150263658,28.4196369842612,20,"section6",2,"9,4,8,3,7,6",3.12205973143156
47.2652295341452,33.3002364593696,20,"section6",3,"9,4,8,3,7,6",41.93661835349
26.9023422762817,28.4636102278458,21,"section6",1,"9,4,8,3,7,6",-5.48513677311635
27.3405512401925,28.4196369842612,21,"section6",2,"9,4,8,3,7,6",-3.79697230005531
47.2652295341452,33.3002364593696,21,"section6",3,"9,4,8,3,7,6",41.93661835349
28.963785789494,28.4636102278458,22,"section6",1,"9,4,8,3,7,6",1.7572456819229
27.3405512401925,28.4196369842612,22,"section6",2,"9,4,8,3,7,6",-3.79697230005531
35.0091889603098,33.3002364593696,22,"section6",3,"9,4,8,3,7,6",5.13195305092
28.963785789494,28.4636102278458,23,"section6",1,"9,4,8,3,7,6",1.7572456819229
29.780910440603,28.4196369842612,23,"section6",2,"9,4,8,3,7,6",4.78990444915155
36.0552661760921,33.3002364593696,23,"section6",3,"9,4,8,3,7,6",8.27330376492641
30.9301495756673,28.4636102278458,24,"section6",1,"9,4,8,3,7,6",8.66558854648909
31.5630075888543,28.4196369842612,24,"section6",2,"9,4,8,3,7,6",11.0605586071839
32.7148921625335,33.3002364593696,24,"section6",3,"9,4,8,3,7,6",-1.75777819941404
7.48758268010195,6.97742445161465,1,"control",1,"9,4,8,3,7,10",7.3115550304417
7.35968832289038,6.97742445161465,2,"control",1,"9,4,8,3,7,10",5.47858130068708
6.91068227033197,6.97742445161465,3,"control",1,"9,4,8,3,7,10",-0.956544664087833
7.30822813496392,6.97742445161465,4,"control",1,"9,4,8,3,7,10",4.74105718583195
7.23526733885415,6.97742445161465,5,"control",1,"9,4,8,3,7,10",3.69538773264437
6.8377214742222,6.97742445161465,6,"control",1,"9,4,8,3,7,10",-2.00221411727544
6.95773994801147,6.97742445161465,7,"control",1,"9,4,8,3,7,10",-0.282117043898966
7.15859510133282,6.97742445161465,8,"control",1,"9,4,8,3,7,10",2.59652613904324
6.8365753977322,6.97742445161465,9,"control",1,"9,4,8,3,7,10",-2.01863961206864
6.63572024441085,6.97742445161465,10,"control",1,"9,4,8,3,7,10",-4.89728279501084
6.27561391584292,6.97742445161465,11,"control",1,"9,4,8,3,7,10",-10.058303613869
6.9951794840755,6.97742445161465,12,"control",1,"9,4,8,3,7,10",0.254463987162712
7.919500225148,6.97742445161465,13,"control",1,"9,4,8,3,7,10",13.5017696008925
7.19993465691542,6.97742445161465,14,"control",1,"9,4,8,3,7,10",3.18900199986081
7.64894070947383,6.97742445161465,15,"control",1,"9,4,8,3,7,10",9.62412796463574
6.92547512172267,6.97742445161465,16,"control",1,"9,4,8,3,7,10",-0.744534466151847
6.79824280863711,6.97742445161465,17,"control",1,"9,4,8,3,7,10",-2.56801982192837
7.52170839638826,6.97742445161465,18,"control",1,"9,4,8,3,7,10",7.8006426088592
7.40168992259899,6.97742445161465,19,"control",1,"9,4,8,3,7,10",6.08054553548274
8.24848780391713,6.97742445161465,20,"control",1,"9,4,8,3,7,10",18.2167984922909
7.3971278589544,6.97742445161465,21,"control",1,"9,4,8,3,7,10",6.01516233174875
6.55032997763626,6.97742445161465,22,"control",1,"9,4,8,3,7,10",-6.12109062505943
6.91043630620419,6.97742445161465,23,"control",1,"9,4,8,3,7,10",-0.960069806201314
7.03833066341576,6.97742445161465,24,"control",1,"9,4,8,3,7,10",0.872903923553281
4.83295303816327,4.35298885478972,1,"frequentflushing",1,"9,4,8,3,7,10",11.0260834425393
4.46962725775322,4.35298885478972,2,"frequentflushing",1,"9,4,8,3,7,10",2.67950152996967
4.5333926137383,4.35298885478972,3,"frequentflushing",1,"9,4,8,3,7,10",4.14436528478763
4.5530567543461,4.35298885478972,4,"frequentflushing",1,"9,4,8,3,7,10",4.5961041075546
4.68081558564486,4.35298885478972,5,"frequentflushing",1,"9,4,8,3,7,10",7.53107213896087
4.66115144503705,4.35298885478972,6,"frequentflushing",1,"9,4,8,3,7,10",7.0793333161939
4.50274068019657,4.35298885478972,7,"frequentflushing",1,"9,4,8,3,7,10",3.44020695669989
4.73830762930786,4.35298885478972,8,"frequentflushing",1,"9,4,8,3,7,10",8.85182083786331
4.71840690253921,4.35298885478972,9,"frequentflushing",1,"9,4,8,3,7,10",8.39464698714782
4.48283995342791,4.35298885478972,10,"frequentflushing",1,"9,4,8,3,7,10",2.98303310598442
4.40807111458157,4.35298885478972,11,"frequentflushing",1,"9,4,8,3,7,10",1.26538940551719
4.44763598195803,4.35298885478972,12,"frequentflushing",1,"9,4,8,3,7,10",2.1743020789996
4.66500685224907,4.35298885478972,13,"frequentflushing",1,"9,4,8,3,7,10",7.16790251176571
4.62544198487261,4.35298885478972,14,"frequentflushing",1,"9,4,8,3,7,10",6.25898983828326
4.56167662888753,4.35298885478972,15,"frequentflushing",1,"9,4,8,3,7,10",4.79412608346532
4.57987270770779,4.35298885478972,16,"frequentflushing",1,"9,4,8,3,7,10",5.21213953186264
4.58019087851543,4.35298885478972,17,"frequentflushing",1,"9,4,8,3,7,10",5.21944878116822
4.56199479969517,4.35298885478972,18,"frequentflushing",1,"9,4,8,3,7,10",4.80143533277091
4.72040556453566,4.35298885478972,19,"frequentflushing",1,"9,4,8,3,7,10",8.4405616922649
4.75965226110448,4.35298885478972,20,"frequentflushing",1,"9,4,8,3,7,10",9.34216511644175
4.41452255951469,4.35298885478972,21,"frequentflushing",1,"9,4,8,3,7,10",1.41359665226939
4.37527586294587,4.35298885478972,22,"frequentflushing",1,"9,4,8,3,7,10",0.511993228092544
4.4500447017922,4.35298885478972,23,"frequentflushing",1,"9,4,8,3,7,10",2.22963692855978
4.81337048220225,4.35298885478972,24,"frequentflushing",1,"9,4,8,3,7,10",10.5762188411294
24.3539818660375,23.1006588598083,1,"section5",1,"9,4,8,3,7,10",5.42548597351795
24.1985981804328,23.5568758909784,1,"section5",2,"9,4,8,3,7,10",2.7241400448188
23.8339496603683,22.656088982581,1,"section5",3,"9,4,8,3,7,10",5.19887028468562
25.6460801076997,23.1006588598083,2,"section5",1,"9,4,8,3,7,10",11.0188253215582
26.5397555259773,23.5568758909784,2,"section5",2,"9,4,8,3,7,10",12.6624585059735
23.8339496603683,22.656088982581,2,"section5",3,"9,4,8,3,7,10",5.19887028468562
26.0338138286293,23.1006588598083,3,"section5",1,"9,4,8,3,7,10",12.6972784050079
26.5397555259773,23.5568758909784,3,"section5",2,"9,4,8,3,7,10",12.6624585059735
26.5206385444563,22.656088982581,3,"section5",3,"9,4,8,3,7,10",17.057443430976
26.0338138286293,23.1006588598083,4,"section5",1,"9,4,8,3,7,10",12.6972784050079
26.484867402932,23.5568758909784,4,"section5",2,"9,4,8,3,7,10",12.4294559495256
24.069955936382,22.656088982581,4,"section5",3,"9,4,8,3,7,10",6.24056056139304
23.5914681436153,23.1006588598083,5,"section5",1,"9,4,8,3,7,10",2.12465491476057
24.1327324327785,23.5568758909784,5,"section5",2,"9,4,8,3,7,10",2.44453697708131
21.2348386729186,22.656088982581,5,"section5",3,"9,4,8,3,7,10",-6.2731493981822
23.5914681436153,23.1006588598083,6,"section5",1,"9,4,8,3,7,10",2.12465491476057
24.1985981804328,23.5568758909784,6,"section5",2,"9,4,8,3,7,10",2.7241400448188
24.1756578026077,22.656088982581,6,"section5",3,"9,4,8,3,7,10",6.70711004531734
26.3502143394053,23.1006588598083,7,"section5",1,"9,4,8,3,7,10",14.0669385203153
27.4226248413384,23.5568758909784,7,"section5",2,"9,4,8,3,7,10",16.4102785456389
24.1756578026077,22.656088982581,7,"section5",3,"9,4,8,3,7,10",6.70711004531734
27.0406707501255,23.1006588598083,8,"section5",1,"9,4,8,3,7,10",17.0558420615966
27.4226248413384,23.5568758909784,8,"section5",2,"9,4,8,3,7,10",16.4102785456389
26.5206385444563,22.656088982581,8,"section5",3,"9,4,8,3,7,10",17.057443430976
24.5899881420512,23.1006588598083,9,"section5",1,"9,4,8,3,7,10",6.44712902467934
24.4818057116493,23.5568758909784,9,"section5",2,"9,4,8,3,7,10",3.92636878061197
24.069955936382,22.656088982581,9,"section5",3,"9,4,8,3,7,10",6.24056056139304
23.4093952097162,23.1006588598083,10,"section5",1,"9,4,8,3,7,10",1.33648287601458
24.4818057116493,23.5568758909784,10,"section5",2,"9,4,8,3,7,10",3.92636878061197
21.2348386729186,22.656088982581,10,"section5",3,"9,4,8,3,7,10",-6.2731493981822
23.4093952097162,23.1006588598083,11,"section5",1,"9,4,8,3,7,10",1.33648287601458
24.0165252465337,23.5568758909784,11,"section5",2,"9,4,8,3,7,10",1.95123223335116
23.9935848687086,22.656088982581,11,"section5",3,"9,4,8,3,7,10",5.90347207391331
26.3502143394053,23.1006588598083,12,"section5",1,"9,4,8,3,7,10",14.0669385203153
26.8914786285686,23.5568758909784,12,"section5",2,"9,4,8,3,7,10",14.1555389306406
23.9935848687086,22.656088982581,12,"section5",3,"9,4,8,3,7,10",5.90347207391331
27.0406707501255,23.1006588598083,13,"section5",1,"9,4,8,3,7,10",17.0558420615966
27.4917243244282,23.5568758909784,13,"section5",2,"9,4,8,3,7,10",16.7036089660627
25.0768128578782,22.656088982581,13,"section5",3,"9,4,8,3,7,10",10.6846502816897
24.5899881420512,23.1006588598083,14,"section5",1,"9,4,8,3,7,10",6.44712902467934
25.0959298393991,23.5568758909784,14,"section5",2,"9,4,8,3,7,10",6.53335338498815
25.0768128578782,22.656088982581,14,"section5",3,"9,4,8,3,7,10",10.6846502816897
24.2022544211215,23.1006588598083,15,"section5",1,"9,4,8,3,7,10",4.76867594122963
25.0959298393991,23.5568758909784,15,"section5",2,"9,4,8,3,7,10",6.53335338498815
22.3901239737902,22.656088982581,15,"section5",3,"9,4,8,3,7,10",-1.1739228646007
24.2022544211215,23.1006588598083,16,"section5",1,"9,4,8,3,7,10",4.76867594122963
24.0165252465337,23.5568758909784,16,"section5",2,"9,4,8,3,7,10",1.95123223335116
23.6822222154524,22.656088982581,16,"section5",3,"9,4,8,3,7,10",4.52917197518226
26.5980489061506,23.1006588598083,17,"section5",1,"9,4,8,3,7,10",15.1397848328351
26.8914786285686,23.5568758909784,17,"section5",2,"9,4,8,3,7,10",14.1555389306406
26.0780167004814,22.656088982581,17,"section5",3,"9,4,8,3,7,10",15.1037883040245
26.5980489061506,23.1006588598083,18,"section5",1,"9,4,8,3,7,10",15.1397848328351
27.4917243244282,23.5568758909784,18,"section5",2,"9,4,8,3,7,10",16.7036089660627
24.7859184588192,22.656088982581,18,"section5",3,"9,4,8,3,7,10",9.40069346424155
24.2990937429922,23.1006588598083,19,"section5",1,"9,4,8,3,7,10",5.18788182820618
24.8050354403402,23.5568758909784,19,"section5",2,"9,4,8,3,7,10",5.29849354871259
24.7859184588192,22.656088982581,19,"section5",3,"9,4,8,3,7,10",9.40069346424155
24.3539818660375,23.1006588598083,20,"section5",1,"9,4,8,3,7,10",5.42548597351795
24.8050354403402,23.5568758909784,20,"section5",2,"9,4,8,3,7,10",5.29849354871259
22.3901239737902,22.656088982581,20,"section5",3,"9,4,8,3,7,10",-1.1739228646007
25.6460801076997,23.1006588598083,21,"section5",1,"9,4,8,3,7,10",11.0188253215582
26.0971336820024,23.5568758909784,21,"section5",2,"9,4,8,3,7,10",10.7835088268083
23.6822222154524,22.656088982581,21,"section5",3,"9,4,8,3,7,10",4.52917197518226
25.5911919846544,23.1006588598083,22,"section5",1,"9,4,8,3,7,10",10.7812211762464
26.0971336820024,23.5568758909784,22,"section5",2,"9,4,8,3,7,10",10.7835088268083
