"man.source","app.mthd.dk","app.mthd","app.rate.ni","app.timing.dk","app.timing","air.temp","wind.2m","rain.rate","man.ph","man.dm","id","ct","tan.app","EF","EFp","man.dm.dk","man.ph.c","man.ph.dk"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,8.1,3.1,135,168,100,0.223,22.3,"Tørstof 3,1%","8.1","pH 8,1"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,8.1,3.1,136,168,100,0.2212,22.1,"Tørstof 3,1%","8.1","pH 8,1"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.9,3.1,137,168,100,0.2085,20.8,"Tørstof 3,1%","7.9","pH 7,9"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.9,3.1,138,168,100,0.2013,20.1,"Tørstof 3,1%","7.9","pH 7,9"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.9,3.1,139,168,100,0.2114,21.1,"Tørstof 3,1%","7.9","pH 7,9"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.9,3.1,140,168,100,0.2089,20.9,"Tørstof 3,1%","7.9","pH 7,9"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.7,3.1,141,168,100,0.1968,19.7,"Tørstof 3,1%","7.7","pH 7,7"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.7,3.1,142,168,100,0.1874,18.7,"Tørstof 3,1%","7.7","pH 7,7"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.7,3.1,143,168,100,0.2007,20.1,"Tørstof 3,1%","7.7","pH 7,7"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.7,3.1,144,168,100,0.1974,19.7,"Tørstof 3,1%","7.7","pH 7,7"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.5,3.1,145,168,100,0.1855,18.6,"Tørstof 3,1%","7.5","pH 7,5"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.5,3.1,146,168,100,0.1736,17.4,"Tørstof 3,1%","7.5","pH 7,5"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.5,3.1,147,168,100,0.1908,19.1,"Tørstof 3,1%","7.5","pH 7,5"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.5,3.1,148,168,100,0.1864,18.6,"Tørstof 3,1%","7.5","pH 7,5"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.3,3.1,149,168,100,0.1745,17.5,"Tørstof 3,1%","7.3","pH 7,3"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.3,3.1,150,168,100,0.1597,16,"Tørstof 3,1%","7.3","pH 7,3"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.3,3.1,151,168,100,0.1815,18.2,"Tørstof 3,1%","7.3","pH 7,3"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.3,3.1,152,168,100,0.1756,17.6,"Tørstof 3,1%","7.3","pH 7,3"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.1,3.1,153,168,100,0.1636,16.4,"Tørstof 3,1%","7.1","pH 7,1"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,7.1,3.1,154,168,100,0.1456,14.6,"Tørstof 3,1%","7.1","pH 7,1"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.1,3.1,155,168,100,0.1728,17.3,"Tørstof 3,1%","7.1","pH 7,1"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,7.1,3.1,156,168,100,0.165,16.5,"Tørstof 3,1%","7.1","pH 7,1"
"Afgasset biomasse","Slæbeslange","bsth",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,6.9,3.1,157,168,100,0.1525,15.3,"Tørstof 3,1%","6.9","pH 6,9"
"Afgasset biomasse","Slæbesko","ts",30,"April","April",8.23645983645984,3.84445591865745,0.0552119412831931,6.9,3.1,158,168,100,0.1313,13.1,"Tørstof 3,1%","6.9","pH 6,9"
"Afgasset biomasse","Slæbeslange","bsth",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,6.9,3.1,159,168,100,0.1643,16.4,"Tørstof 3,1%","6.9","pH 6,9"
"Afgasset biomasse","Slæbesko","ts",30,"Sommer","Summer",16.8762259816193,3.15624012423227,0.105925308296069,6.9,3.1,160,168,100,0.1543,15.4,"Tørstof 3,1%","6.9","pH 6,9"
