station,date,rh,minte,maxte,temp,prec,wv,winddir,minrh,maxrh,vpd,glorad,soilt10,soilt30,surfwet,grasstemp,netrad,heatflux,pres,wv2,wd2,makkepot,tsum10,tsum5,tsum0,akkmve
603100,20/04/2015,52.5,2.6,19,11.2,0,3.3,310,20,98,0.8,21.6,8.3,7.6,27,10.2,null,null,null,null,null,3.5,1.2,60.7,441.8,20.1
603100,21/04/2015,69.4,5.6,16.8,9.9,0,4.5,298,33,96.2,0.44,22.8,8.9,8.1,60,10.2,null,null,null,null,null,3.6,1.2,65.6,451.7,30.6
603100,22/04/2015,69.8,2,17,10.1,0,3.5,295,33.7,98.2,0.5,22.9,9.1,8.3,87,9.9,null,null,null,null,null,3.6,1.3,70.7,461.8,38
603100,23/04/2015,86.4,6.5,11.4,8.4,0,8.5,276,75.3,95.8,0.15,15.5,9.4,8.6,66,8.7,null,null,null,null,null,2.3,1.3,74.1,470.2,42.1
603100,24/04/2015,78.9,5.6,11.8,8.3,0,5.3,250,61.8,92.3,0.24,12.1,9.1,8.6,0,8.1,null,null,null,null,null,1.8,1.3,77.4,478.5,46
603100,25/04/2015,88.9,5.7,14.7,9.4,1.1,6.1,208,70.2,100,0.15,8.8,9.1,8.5,474,9.4,null,null,null,null,null,1.4,1.3,81.8,487.9,54.1
603100,26/04/2015,72.5,3.5,11,7.3,0,4.8,267,53.2,92.7,0.3,20.1,9.3,8.7,644,7.6,null,null,null,null,null,2.9,1.3,84.1,495.2,54.9
603100,27/04/2015,75,0.8,10.2,5.7,0,5.2,230,51,100,0.26,16.2,8.4,8.4,431,5.5,null,null,null,null,null,2.2,1.3,84.8,500.9,54.9
603100,28/04/2015,66.3,0.9,11.2,6.6,0,4.6,257,36.3,95.8,0.37,19.6,8.2,8.1,522,6.8,null,null,null,null,null,2.8,1.3,86.4,507.5,54.9
603100,29/04/2015,78.8,1.9,12.3,6.5,6.3,5.2,209,48,96.3,0.24,15.3,8.3,8,527,6.3,null,null,null,null,null,2.2,1.3,87.9,514,56.3
603100,30/04/2015,78.4,3.8,11.8,7.2,7.1,3.3,185,55.7,98,0.25,17.2,8.8,8.2,727,7.8,null,null,null,null,null,2.5,1.3,90.1,521.2,58.6
603100,01/05/2015,82.8,1.9,11.8,6.7,0,2.3,36,55.5,100,0.2,15.6,8.8,8.4,703,7,null,null,null,null,null,2.2,1.3,91.8,527.9,59.2
603100,02/05/2015,80.2,1.9,13.2,7.5,0,2.6,293,57.8,100,0.25,18.6,8.6,8.3,479,7.5,null,null,null,null,null,2.7,1.3,94.3,535.4,61.8
603100,03/05/2015,74,-1,11.8,7.3,0,4.6,100,45,100,0.33,23.6,8.7,8.4,482,7.9,null,null,null,null,null,3.4,1.3,96.6,542.7,61.8
603100,04/05/2015,88.3,7.1,15.3,10.8,8.4,6.5,199,70.5,100,0.17,10,9.3,8.6,568,10.5,null,null,null,null,null,1.6,2.1,102.4,553.5,71.9
603100,05/05/2015,94.8,8.6,15.8,11.5,16.9,6.2,133,77.3,100,0.07,5.4,9.9,9.1,606,10.9,null,null,null,null,null,0.9,3.6,108.9,565,83.9
603100,06/05/2015,75.7,8.1,15.4,11.4,0.7,6.1,208,62.7,93.7,0.35,16.8,10.2,9.3,30,11.2,null,null,null,null,null,2.7,5,115.3,576.4,95
603100,07/05/2015,80.6,5.2,10.5,8.7,3.5,8,232,66.7,94.2,0.22,12.7,10.4,9.6,613,8.6,null,null,null,null,null,1.9,5,119,585.1,96.5
603100,08/05/2015,71.3,3.8,10.7,7.2,0.8,5.5,268,54.8,85,0.31,24.2,9.8,9.4,536,7.7,null,null,null,null,null,3.5,5,121.2,592.3,97.1
603100,09/05/2015,92.9,0.5,10.9,6.8,5,5,132,80.5,100,0.08,4.9,9,9.1,688,6.5,null,null,null,null,null,0.7,5,123,599.1,97.1
603100,10/05/2015,79.8,6.5,11.8,9.2,1.2,5.6,275,59,100,0.25,24.8,9.5,8.9,537,9.8,null,null,null,null,null,3.8,5,127.2,608.3,101.9
603100,11/05/2015,62.7,7.3,19.5,13.8,0,6.5,186,47.5,91.2,0.64,20.9,10.2,9.4,6,13.2,null,null,null,null,null,3.6,8.8,136,622.1,116.5
603100,12/05/2015,93.6,7.6,13.5,10.3,12.1,5.7,227,85.7,98.3,0.08,6.7,11,10,720,10.1,null,null,null,null,null,1.1,9.1,141.3,632.4,124.7
603100,13/05/2015,88.3,6.3,11.6,9.4,0,7.7,264,80.8,98.8,0.14,14.9,10.7,10,26,9.6,null,null,null,null,null,2.3,9.1,145.7,641.8,129
603100,14/05/2015,82.1,4.1,16.6,9.4,1.2,2.2,146,54.5,100,0.26,18.9,10.7,10,715,10.3,null,null,null,null,null,2.9,9.1,150.1,651.2,137.9
603100,15/05/2015,75.2,3.8,15.7,9.4,0.2,3.1,231,48.5,99.7,0.35,24.4,10.9,10.1,169,10.7,null,null,null,null,null,3.8,9.1,154.5,660.6,145.5
603100,16/05/2015,81.9,6.5,11,8.4,0.4,6.7,245,73,97.8,0.2,7.8,11,10.4,253,8.5,null,null,null,null,null,1.2,9.1,157.9,669,149
603100,17/05/2015,70.5,5.9,11.9,8.7,0,8.1,276,59.2,86.3,0.34,24.5,10.5,10,88,9.3,null,null,null,null,null,3.7,9.1,161.6,677.7,153.4
603100,18/05/2015,80.7,5.3,12.5,8.6,6.6,5,193,55.2,96,0.24,16.6,10.5,10,428,9.1,null,null,null,null,null,2.5,9.1,165.2,686.3,158.1
603100,19/05/2015,80.9,6.5,13.3,9.8,8.1,5.8,203,65.2,97.7,0.24,20,10.9,10.1,826,10.5,null,null,null,null,null,3.1,9.1,170,696.1,165
603100,20/05/2015,81.7,5.1,12.9,9.2,0.2,3.4,185,63,98.8,0.24,19.8,11.2,10.4,623,10.3,null,null,null,null,null,3,9.1,174.2,705.3,170.1
603100,21/05/2015,83.2,4.1,13.2,9.3,0,3.9,233,67,100,0.22,17.2,11.1,10.4,410,9.8,null,null,null,null,null,2.6,9.1,178.5,714.6,174.7
603100,22/05/2015,84.1,8.1,15.1,10.9,3,7.3,230,64.2,96.2,0.23,11,11.3,10.6,597,11,null,null,null,null,null,1.8,10,184.4,725.5,185.4
603100,23/05/2015,74.9,6.7,13.1,9.7,0,6.9,274,63.5,95,0.32,27.4,11.1,10.5,271,10.3,null,null,null,null,null,4.3,10,189.1,735.2,192.2
603100,24/05/2015,79.5,5.1,14.7,9.9,2.2,5.9,234,61.8,98,0.28,19.6,11.3,10.6,315,10.4,null,null,null,null,null,3.1,10,194,745.1,199.7
603100,25/05/2015,80.1,7,12.9,9.8,0.4,4.9,271,65.5,99,0.26,20,11.6,10.8,536,10.3,null,null,null,null,null,3.1,10,198.8,754.9,206.5
603100,26/05/2015,76.5,6.7,13.6,10,0.2,6.9,263,58.5,94.2,0.31,28.7,11.7,10.9,21,10.9,null,null,null,null,null,4.5,10,203.8,764.9,214
603100,27/05/2015,73.9,6.6,12.8,10,0,7.2,278,63.5,87.5,0.33,28.8,11.8,11.1,0,10.7,null,null,null,null,null,4.5,10,208.8,774.9,220.3
603100,28/05/2015,88.6,5.7,12.8,8.9,3.6,6.6,201,75.5,97.7,0.14,11.4,11.5,11.1,959,9,null,null,null,null,null,1.7,10,212.7,783.8,225.8
603100,29/05/2015,84.5,5.6,13,9.1,5.8,5.4,199,61.8,96.8,0.19,15.4,11.2,10.8,1122,9.4,null,null,null,null,null,2.4,10,216.8,792.9,231.5
603100,30/05/2015,83.1,7.5,12.3,9.2,11.4,6.9,273,61.7,99,0.21,20,11.5,10.9,620,9.9,null,null,null,null,null,3.1,10,221,802.1,237.9
603100,31/05/2015,76.9,7.2,15.7,10.9,8.8,7.6,217,50,98,0.33,19.9,11.7,11,485,11.4,null,null,null,null,null,3.2,10.9,226.9,813,248.5
603100,01/06/2015,71.4,7.5,13.7,10.7,1.8,9.1,233,51,98,0.38,27.6,null,null,null,null,null,null,null,null,null,4.4,11.6,232.6,823.7,256.9
603100,02/06/2015,90.8,5.5,12.7,9.5,13.2,7.5,179,78.3,96.5,0.11,6.4,11.8,11.5,1009,9.4,null,null,null,null,null,1,11.6,237.1,833.2,262.1
603100,03/06/2015,78.1,9,13.3,11.1,0.2,10.5,257,66.3,96.7,0.29,17.4,11.7,11.2,225,11.3,null,null,null,null,null,2.8,12.7,243.2,844.3,271.3
603100,04/06/2015,66.5,8.5,15.9,11.7,0,5.8,278,52.3,81.8,0.49,30.4,12.3,11.4,0,12.7,null,null,null,null,null,5,14.4,249.9,856,283.4
603100,05/06/2015,73.4,5.3,18,12.8,0.2,4,143,57.3,96,0.45,25.4,13.1,11.9,122,13.7,null,null,null,null,null,4.3,17.2,257.7,868.8,294.8
603100,06/06/2015,78.2,10.4,17.1,13.6,5.6,6.8,209,50.7,96.3,0.35,18.5,13.9,12.5,669,14.2,null,null,null,null,null,3.2,20.8,266.3,882.4,309.9
603100,07/06/2015,75.5,9.5,14.5,11.9,0,8.8,251,65,87.7,0.35,19.7,13.6,12.8,0,12.7,null,null,null,null,null,3.2,22.7,273.2,894.3,321.1
603100,08/06/2015,74.9,7.6,16.8,11.8,0.4,4.3,292,56.8,91.7,0.38,25.5,13.9,12.8,219,13.9,null,null,null,null,null,4.2,24.5,280,906.1,333.4
603100,09/06/2015,69.9,4.6,19.4,12.9,0,1.5,21,42.2,100,0.57,23.1,14.1,13.1,393,14.5,null,null,null,null,null,3.9,27.4,287.9,919,345.5
603100,10/06/2015,82.5,6.9,14.6,11.4,0,6.5,258,69,99.2,0.26,27.1,14.1,13.2,448,12.8,null,null,null,null,null,4.4,28.8,294.3,930.4,354.5
603100,11/06/2015,78.3,9.4,18.1,13.4,0,5.5,280,58.7,95.5,0.37,30.5,14.5,13.3,40,14.6,null,null,null,null,null,5.2,32.2,302.7,943.8,369.7
603100,12/06/2015,71.2,7.5,21.5,14.5,0,2.8,279,46.2,98.8,0.6,31.2,15,13.7,321,15.3,null,null,null,null,null,5.4,36.7,312.2,958.3,386.1
603100,13/06/2015,82.8,7.2,18.2,12.7,5.6,2,280,62,97.8,0.3,13.2,15,14,806,12.9,null,null,null,null,null,2.2,39.4,319.9,971,399.4
603100,14/06/2015,75.3,8.7,13.6,11,0.4,8,271,55.8,99,0.33,30.2,14.4,13.8,421,11.6,null,null,null,null,null,4.9,40.4,325.9,982,408.7
603100,15/06/2015,67.8,7.9,13.6,10.7,0,6.5,286,57.3,82,0.42,26.9,13.6,13.3,0,11.2,null,null,null,null,null,4.3,41.1,331.6,992.7,417.3
603100,16/06/2015,70.8,5.8,16.4,11.6,0,4.5,281,51.2,95.2,0.45,31.6,14,13.2,14,12.6,null,null,null,null,null,5.2,42.7,338.2,1004.3,427.5
603100,17/06/2015,95.7,6.8,13.4,10.5,18.4,5.9,230,89.3,99,0.05,4.6,13.7,13.4,899,10.5,null,null,null,null,null,0.7,43.2,343.7,1014.8,434.8
603100,18/06/2015,86.3,10.6,13.8,11.8,0,7.1,276,74.5,95.7,0.19,15.7,13.4,12.9,79,11.9,null,null,null,null,null,2.6,45,350.5,1026.6,446.1
603100,19/06/2015,79.9,10.3,17.6,13.7,0.2,3.8,326,58.8,97.7,0.35,23.7,14.3,13.1,492,15,null,null,null,null,null,4.1,48.7,359.2,1040.3,461.6
603100,20/06/2015,82.2,10.1,19,13.9,0,4,288,57.5,98.8,0.33,27.5,15.6,14,286,14.9,null,null,null,null,null,4.7,52.6,368.1,1054.2,478.3
603100,21/06/2015,77,8.7,16.6,12.8,0,3.4,271,63.3,95,0.37,22.7,16,14.6,11,14.6,null,null,null,null,null,3.8,55.4,375.9,1067,491.3
603100,22/06/2015,90.9,9.3,15.9,12.6,3.8,3,88,77,96,0.14,10.1,15.9,14.8,552,13.4,null,null,null,null,null,1.7,58,383.5,1079.6,504.1
603100,23/06/2015,82.5,7.8,18.3,13.4,0,3,314,59.2,100,0.33,25.9,16.1,14.8,273,15.8,null,null,null,null,null,4.4,61.4,391.9,1093,518.1
603100,24/06/2015,72.2,9.7,14,11.7,0,9.5,259,61.8,87.5,0.39,19.6,16.1,15.2,0,12.4,null,null,null,null,null,3.2,63.1,398.6,1104.7,528.9
603100,25/06/2015,64.8,9.4,14.4,11.7,0,8,275,52.5,81,0.5,25.1,15.1,14.6,0,12.3,null,null,null,null,null,4.1,64.8,405.3,1116.4,539.9
603100,26/06/2015,72.8,6.1,17.6,12.8,0,3.7,280,46.3,98,0.46,25.9,15.2,14.3,86,14.1,null,null,null,null,null,4.3,67.6,413.1,1129.2,551.7
603100,27/06/2015,92.4,12.2,18.7,14.5,6.2,2.6,138,77.8,99,0.14,9.7,15.9,14.8,1083,15.5,null,null,null,null,null,1.7,72.1,422.6,1143.7,570
603100,28/06/2015,90.2,11.9,18.6,14.2,6,4.5,241,63.5,99,0.18,10.5,15.9,14.9,794,15,null,null,null,null,null,1.8,76.3,431.8,1157.9,588
603100,29/06/2015,88,12.5,19.4,14.9,0.8,5.5,238,73,98.5,0.22,15.7,16.2,15.1,655,15.7,null,null,null,null,null,2.8,81.2,441.7,1172.8,607.2
603100,30/06/2015,80.6,10.9,18.3,14.8,0,5,280,63.8,98.7,0.36,30.4,16.8,15.4,100,16.4,null,null,null,null,null,5.3,86,451.5,1187.6,624
603100,01/07/2015,69.3,9.9,24.1,17.3,0,3,170,35.5,97.8,0.76,30.7,17.4,15.9,200,18.8,null,null,null,null,null,5.7,93.3,463.8,1204.9,644.1
603100,02/07/2015,65.8,13.6,24.5,19.3,0,5.9,126,37,95.7,0.88,30.7,18,16.4,186,19.8,null,null,null,null,null,5.9,102.6,478.1,1224.2,667.7
603100,03/07/2015,76,14.5,26.7,19.5,0,3.1,228,60.7,95.8,0.6,24.1,18.3,16.7,0,20.5,null,null,null,null,null,4.6,112.1,492.6,1243.7,692.9
603100,04/07/2015,85.1,13,26.6,18.8,0.6,1.8,80,57.8,100,0.44,24.5,19.5,17.4,658,20.4,null,null,null,null,null,4.7,120.9,506.4,1262.5,716.7
603100,05/07/2015,89.1,15.2,24.3,19.5,2.4,2.7,219,71.5,100,0.28,21.1,20,18.1,704,20.7,null,null,null,null,null,4.1,130.4,520.9,1282,741.6
603100,06/07/2015,81,13.9,19.1,16.5,0,9.4,237,59.5,98.2,0.36,19.6,19.7,18.3,236,17,null,null,null,null,null,3.6,136.9,532.4,1298.5,761.8
603100,07/07/2015,76.5,13.3,21.1,16.3,2.6,5.4,234,62,95.3,0.46,16.2,18.4,17.6,226,16.7,null,null,null,null,null,2.9,143.2,543.7,1314.8,783.1
603100,08/07/2015,81.4,12.6,17.5,14.9,8.2,7.6,236,15,98.7,0.31,13.9,null,17.3,null,null,null,null,null,null,null,2.4,148.1,553.6,1329.7,800.6
603100,09/07/2015,78.9,11.5,17,13.6,7.2,8.2,291,67.3,99,0.34,20.7,17.4,16.8,396,14.1,null,null,null,null,null,3.5,151.7,562.2,1343.3,816.6
603100,10/07/2015,69.7,8.8,16.4,12.9,0,5.1,289,56.8,93.8,0.47,30.9,16.7,16.3,0,13.8,null,null,null,null,null,5.2,154.6,570.1,1356.2,829.5
603100,11/07/2015,79,7.4,18.6,13.5,0,1.4,265,48.5,99,0.39,19.5,16.8,16.1,357,14.7,null,null,null,null,null,3.3,158.1,578.6,1369.7,843.4
603100,12/07/2015,83.5,13.3,20.1,16.1,1.4,1.2,214,66.2,99,0.34,17.1,17.7,16.4,396,17.3,null,null,null,null,null,3.1,164.2,589.7,1385.8,863.9
603100,13/07/2015,81.1,12,17.8,15,0,2.1,261,61,98,0.34,16.1,18.1,16.9,421,16,null,null,null,null,null,2.8,169.2,599.7,1400.8,881.2
603100,14/07/2015,79.3,11.6,17.8,14.4,0.3,4.9,264,61.5,97,0.37,27.7,null,null,null,null,null,null,null,null,null,4.8,173.6,609.1,1415.2,898.1
603100,15/07/2015,75.7,10.8,16.8,13.8,0,7.8,275,62.2,90.7,0.4,27.1,null,null,null,null,null,null,null,null,null,4.7,177.4,617.9,1429,913.2
603100,16/07/2015,68.8,9.1,17.1,13.1,0,5.9,274,32.7,89.8,0.51,30,null,null,null,null,null,null,null,null,null,5.1,180.5,626,1442.1,927.1
603100,17/07/2015,79.5,6.8,19.2,13.3,0.2,4.4,106,57.7,96.9,0.35,15.9,null,null,null,null,null,null,null,null,null,2.7,183.8,634.3,1455.4,941
603100,18/07/2015,75,11.7,19.1,15.6,0.2,8.8,238,55.5,94.7,0.46,24.4,null,null,null,null,null,null,null,null,null,4.4,189.4,644.9,1471,959.2
603100,19/07/2015,85.1,10,18.5,13.5,6.8,4.9,242,65,97.9,0.26,13.3,null,null,null,null,null,null,null,null,null,2.3,192.9,653.4,1484.5,975.4
603100,20/07/2015,83.9,9,17.6,13.3,0.2,4.6,250,66.5,98.7,0.28,17.9,null,null,null,null,null,null,null,null,null,3,196.2,661.7,1497.8,989.8
603100,21/07/2015,90.1,8.7,17.8,13.9,9,5.7,212,74.4,98.4,0.17,16.5,null,null,null,null,null,null,null,null,null,2.8,200.1,670.6,1511.7,1004.1
603100,22/07/2015,85.1,13.5,20.1,16.2,0,3.5,255,69.5,96,0.3,16.5,null,null,null,null,null,null,null,null,null,3,206.3,681.8,1527.9,1024.8
603100,23/07/2015,73.2,10.6,17.6,14.2,0,4.1,264,54.3,94.2,0.47,25.9,17.1,16.1,574,14.9,null,null,null,null,null,4.5,210.5,691,1542.1,1040.6
603100,24/07/2015,75.8,8.6,19.4,14,0,2.2,245,49.2,99,0.46,21.4,16.4,15.8,446,14.8,null,null,null,null,null,3.7,214.5,700,1556.1,1056.3
603100,25/07/2015,97,11.3,13.6,12.4,28.1,2,30,93.3,100,0.04,2.8,15.7,15.5,1423,12.4,null,null,null,null,null,0.5,216.9,707.4,1568.5,1068
603100,26/07/2015,85.3,10.2,16,13,9,5.6,287,66.7,100,0.23,13.4,14.9,14.8,629,13,null,null,null,null,null,2.3,219.9,715.4,1581.5,1081.7
603100,27/07/2015,87.6,7.9,18.5,12.6,0.9,2.5,145,66.2,98,0.2,10.1,14.5,14.4,615,12.7,null,null,null,null,null,1.7,222.5,723,1594.1,1096
603100,28/07/2015,93.9,12.9,19.2,14.8,16.5,1.3,53,72,99.2,0.12,8.2,15.2,14.5,1117,15.1,null,null,null,null,null,1.4,227.3,732.8,1608.9,1115.4
603100,29/07/2015,84.6,9.7,18.3,14.7,0.4,2.2,219,61.3,100,0.28,14.7,16,15,575,15,null,null,null,null,null,2.6,232,742.5,1623.6,1131.1
603100,30/07/2015,85,6.5,20.1,13.8,0,2.1,287,66.5,100,0.29,21.5,15.8,15.1,545,14.5,null,null,null,null,null,3.7,235.8,751.3,1637.4,1145.5
603100,31/07/2015,71.5,9,16.5,13.3,0,4.7,273,61.5,87,0.45,19.7,15.9,15.3,0,13.7,null,null,null,null,null,3.3,239.1,759.6,1650.7,1158.7
603100,01/08/2015,77.2,8.7,19,14.2,1.7,2.1,251,54.8,96.3,0.43,19.9,15.6,15,460,14.9,null,null,null,null,null,3.4,243.3,768.8,1664.9,1174.2
603100,02/08/2015,86,10.2,18.1,14,3,1.8,239,67.8,97,0.25,13.6,16.1,15.3,764,14.3,null,null,null,null,null,2.3,247.3,777.8,1678.9,1190.2
603100,03/08/2015,78.3,7,20.7,14.8,0,2.5,123,56,100,0.46,23.9,15.9,15.2,550,15.2,null,null,null,null,null,4.2,252.1,787.6,1693.7,1205.5
603100,04/08/2015,79.8,15.5,24.2,18.9,12.8,2.8,102,62.7,99.7,0.48,13.8,16.9,15.7,379,19.1,null,null,null,null,null,2.6,261,801.5,1712.6,1230.7
603100,05/08/2015,84.3,12.2,20.5,16.8,1,3.5,245,64.7,100,0.34,17.5,null,null,null,null,null,null,null,null,null,3.2,267.8,813.3,1729.4,1250.6
603100,06/08/2015,77.1,12.2,23.5,18.1,0,2.3,120,55,97.9,0.57,23.3,null,null,null,null,null,null,null,null,null,4.4,275.9,826.4,1747.5,1272.4
603100,07/08/2015,79,13.7,23,18.9,0,2.4,270,54.8,99.5,0.51,24.3,18.6,17.1,97,20,null,null,null,null,null,4.6,284.8,840.3,1766.4,1295.3
603100,08/08/2015,80.3,12,19,15.7,0.1,3.4,276,48.2,100,0.39,23.3,18.8,17.5,488,16.6,null,null,null,null,null,4.2,290.5,851,1782.1,1313.7
603100,09/08/2015,74.2,10.3,23,16.3,0,1.9,229,42.7,99,0.6,23.6,18,17.2,614,17,null,null,null,null,null,4.3,296.8,862.3,1798.4,1333.6
603100,10/08/2015,74.4,9.3,22.4,16.8,0,2.1,125,43.5,97.3,0.6,21,18,17.2,524,17.2,null,null,null,null,null,3.8,303.6,874.1,1815.2,1352.2
603100,11/08/2015,76.6,14,23.1,17.4,0,2.3,209,54.7,93.5,0.51,16.1,18.3,17.2,0,17.8,null,null,null,null,null,3,311,886.5,1832.6,1375.4
603100,12/08/2015,76.1,10.7,18.5,15.1,0,3.2,271,55.8,97.3,0.45,23.6,18,17.2,244,15.8,null,null,null,null,null,4.2,316.1,896.6,1847.7,1392.2
603100,13/08/2015,78,7.5,22.6,15.4,0,1.5,141,45.3,100,0.51,24.7,17.4,16.8,746,15.9,null,null,null,null,null,4.4,321.5,907,1863.1,1409.3
603100,14/08/2015,76.6,11.4,22.5,17.6,0,4.9,110,58.2,98.5,0.54,20.3,17.3,16.7,598,17.4,null,null,null,null,null,3.8,329.1,919.6,1880.7,1429.9
603100,15/08/2015,80.6,15.5,20.8,18.1,15.9,3.3,106,63.2,97.2,0.4,7.8,17.4,16.7,440,17.9,null,null,null,null,null,1.5,337.2,932.7,1898.8,1453
603100,16/08/2015,86.3,15.8,20,17.8,3.4,1.5,79,75.8,96,0.29,7.1,17.7,16.8,691,17.7,null,null,null,null,null,1.3,345,945.5,1916.6,1475.7
603100,17/08/2015,61.7,15.4,24.4,20,0,3.4,92,41,81.3,0.96,23.2,18,16.9,0,19.8,null,null,null,null,null,4.5,355,960.5,1936.6,1500.9
603100,18/08/2015,68.4,14.3,22.8,18.2,0,4.2,101,49.3,83.3,0.71,21.8,17.8,17.1,0,18.1,null,null,null,null,null,4.1,363.2,973.7,1954.8,1524.2
603100,19/08/2015,64.6,13.3,23.5,18.3,0,3.7,111,43.2,86.5,0.82,22.9,17.6,16.9,22,17.7,null,null,null,null,null,4.3,371.5,987,1973.1,1547
603100,20/08/2015,78.1,10.9,22.8,17.2,0,2.3,109,54.8,97.7,0.51,22.3,17.3,16.7,656,16.8,null,null,null,null,null,4.1,378.7,999.2,1990.3,1567.3
603100,21/08/2015,64.8,11,23.2,17.5,0,3,116,36.3,91.5,0.83,22.1,17.2,16.7,367,16.9,null,null,null,null,null,4.1,386.2,1011.7,2007.8,1587.9
603100,22/08/2015,66,10.7,24.4,17.6,0,2.4,112,32.2,99,0.87,21.8,16.9,16.5,564,16.6,null,null,null,null,null,4.1,393.8,1024.3,2025.4,1608.8
603100,23/08/2015,69,9,23.7,17.5,0,2,93,39.8,97.3,0.77,21.6,16.6,16.3,468,16.8,null,null,null,null,null,4,401.3,1036.8,2042.9,1627.9
603100,24/08/2015,78.7,14.9,21.5,18.5,5.2,3.8,103,62.3,97.7,0.47,12.9,17,16.4,457,18.2,null,null,null,null,null,2.4,409.8,1050.3,2061.4,1650.9
603100,25/08/2015,89.2,13.9,21.6,17.3,13.6,4.3,153,67.2,98,0.22,9.5,17.4,16.5,752,17.1,null,null,null,null,null,1.8,417.1,1062.6,2078.7,1673.1
603100,26/08/2015,84.3,13,21.5,16.4,1.2,4,173,60.5,96.3,0.31,9,16.8,16.4,450,16.1,null,null,null,null,null,1.6,423.5,1074,2095.1,1694.4
603100,27/08/2015,89.3,14.4,19.7,16.7,8.4,3.3,190,68.8,98,0.21,9.3,17.1,16.4,765,16.5,null,null,null,null,null,1.7,430.2,1085.7,2111.8,1715.6
603100,28/08/2015,79.6,11.4,19.5,15.1,0.2,2.8,239,59.5,99,0.39,14.3,16.7,16.2,372,14.9,null,null,null,null,null,2.5,435.3,1095.8,2126.9,1733.9
603100,29/08/2015,80.2,10.9,21.5,15.8,0,2.6,216,45.5,100,0.44,17.8,16.3,15.9,688,15.6,null,null,null,null,null,3.2,441.1,1106.6,2142.7,1753.3
603100,30/08/2015,81.4,11.9,21,16.1,0,1.4,257,57.7,99.2,0.39,12.7,16.6,15.9,317,16.3,null,null,null,null,null,2.3,447.2,1117.7,2158.8,1773.3
603100,31/08/2015,90.6,11.6,18.1,14.9,10,2.3,57,70,100,0.18,5.1,16.5,16,856,14.9,null,null,null,null,null,0.9,452.1,1127.6,2173.7,1790.5
603100,01/09/2015,99.7,14,16.8,15.2,21.6,3.9,64,98.3,100,0,2,16.2,15.9,1405,15.2,null,null,null,null,null,0.4,457.3,1137.8,2188.9,1808.5
603100,02/09/2015,86.4,12.2,18.2,14.5,3.4,7.6,198,70.8,96.7,0.24,12.5,16.1,15.7,359,14.4,null,null,null,null,null,2.2,461.8,1147.3,2203.4,1826.3
603100,03/09/2015,81.7,10.2,18.4,13.3,2.8,5.1,158,54.2,96.5,0.32,13.4,15.5,15.4,681,13.1,null,null,null,null,null,2.3,465.1,1155.6,2216.7,1842.5
603100,04/09/2015,83.5,8,17.8,12.6,0,3.1,125,62,99.2,0.29,15.1,14.9,15,415,12.3,null,null,null,null,null,2.5,467.7,1163.2,2229.3,1856.2
603100,05/09/2015,95.7,8.2,12.8,10.8,33.2,3.9,288,89,99,0.06,3.6,14.1,14.5,1436,10.5,null,null,null,null,null,0.6,468.5,1169,2240.1,1864
603100,06/09/2015,72.6,7.4,16,12.9,1.4,5.4,339,52,95.8,0.43,17.4,14,14,230,12.8,null,null,null,null,null,2.9,471.4,1176.9,2253,1875.2
603100,07/09/2015,74.2,5.9,17.2,11.9,0,3.5,317,49.7,96.5,0.44,18.4,13.6,13.8,599,11.3,null,null,null,null,null,3,473.3,1183.8,2264.9,1886.4
603100,08/09/2015,78.4,6.2,18.9,12.4,0,2.5,349,47,100,0.41,17.9,13.6,13.7,626,12.3,null,null,null,null,null,3,475.7,1191.2,2277.3,1899.5
603100,09/09/2015,84,5.5,19.4,12.4,0,1.7,6,51.2,100,0.32,17,13.7,13.7,null,11.1,null,null,null,null,null,2.8,478.1,1198.6,2289.7,1912.4
603100,10/09/2015,84,6.1,18.7,11.9,0,1.6,123,51.3,100,0.3,14.8,13.9,13.7,601,12.4,null,null,null,null,null,2.4,480,1205.5,2301.6,1925.2
603100,11/09/2015,79.9,7.4,19,13.7,0,5,99,55,100,0.38,15.4,13.8,13.8,668,13.2,null,null,null,null,null,2.6,483.7,1214.2,2315.3,1939.5
603100,12/09/2015,79.1,13.4,17.7,15.3,0,7.5,112,67.8,87.2,0.37,8.3,14.3,13.9,182,15,null,null,null,null,null,1.5,489,1224.5,2330.6,1957.9
603100,13/09/2015,92,13.9,15.3,14.6,6.8,8.2,122,83.5,96.8,0.13,2.5,14.4,14,888,14.4,null,null,null,null,null,0.4,493.6,1234.1,2345.2,1974.1
603100,14/09/2015,91.1,14.3,16.8,15.3,20.4,9,117,83.5,96.8,0.16,3.6,14.6,14.1,663,15.1,null,null,null,null,null,0.6,498.9,1244.4,2360.5,1992.4
603100,15/09/2015,84.4,9.9,16.4,13.7,3.6,5.3,169,66.5,96.5,0.25,11.1,14.8,14.3,601,13.8,null,null,null,null,null,1.9,502.6,1253.1,2374.2,2006.3
603100,16/09/2015,88,9.2,16.6,13.3,4.6,5.6,139,71.7,97.2,0.19,6.7,14.3,14.1,895,13.2,null,null,null,null,null,1.1,505.9,1261.4,2387.5,2019.8
603100,17/09/2015,87.3,13.1,17.5,15.5,8.4,8.1,169,74.7,97.7,0.23,7.6,14.7,14.2,678,15.3,null,null,null,null,null,1.4,511.4,1271.9,2403,2037.8
