station,date,rh,surfwet,minte,maxte,temp,prec08,wv,glorad,netrad,heatflux,soilt10,soilt30,minrh,maxrh,vpd,makkepot,tsum10,tsum5,tsum0,akkmve
6109,1987-06-30,null,null,null,22.2,null,1.7,null,null,null,null,null,null,null,null,null,null,64.8,373.9,862,518.3
6109,1987-07-01,null,null,11,18,14.5,0.4,null,null,null,null,null,null,null,null,null,null,69.3,383.4,876.5,534.9
6109,1987-07-02,null,null,10.6,18.9,14.8,0,null,null,null,null,null,null,null,null,null,null,74.1,393.2,891.3,552
6109,1987-07-03,null,null,8,19.2,13.6,0,null,null,null,null,null,null,null,null,null,null,77.7,401.8,904.9,567
6109,1987-07-04,null,null,9.4,19.8,14.6,0,null,null,null,null,null,null,null,null,null,null,82.3,411.4,919.5,583.8
6109,1987-07-05,null,null,11,20.6,15.8,0,null,null,null,null,null,null,null,null,null,null,88.1,422.2,935.3,602.7
6109,1987-07-06,null,null,13.6,24.1,18.8,0,null,null,null,null,null,null,null,null,null,null,96.9,436,954.1,626.1
6109,1987-07-07,null,null,14.2,25.6,19.9,0,null,null,null,null,null,null,null,null,null,null,106.8,450.9,974,650.7
6109,1987-07-08,null,null,13.8,18.8,16.3,0,null,null,null,null,null,null,null,null,null,null,113.1,462.2,990.3,670.6
6109,1987-07-09,null,null,9.8,17,13.4,0.4,null,null,null,null,null,null,null,null,null,null,116.5,470.6,1003.7,685.1
6109,1987-07-10,null,null,10,16.2,13.1,3.4,null,null,null,null,null,null,null,null,null,null,119.6,478.7,1016.8,698.8
6109,1987-07-11,null,null,10.6,16,13.3,1.1,null,null,null,null,null,null,null,null,null,null,122.9,487,1030.1,712.9
6109,1987-07-12,null,null,11.4,17.8,14.6,9.8,null,null,null,null,null,null,null,null,null,null,127.5,496.6,1044.7,729.6
6109,1987-07-13,null,null,9.8,17.4,13.6,0,null,null,null,null,null,null,null,null,null,null,131.1,505.2,1058.3,744.5
6109,1987-07-14,null,null,11.2,17,14.1,0,null,null,null,null,null,null,null,null,null,null,135.2,514.3,1072.4,760.2
6109,1987-07-15,null,null,9.8,21.1,15.4,0,null,null,null,null,null,null,null,null,null,null,140.6,524.7,1087.8,778.4
6109,1987-07-16,null,null,15,21.5,18.2,2,null,null,null,null,null,null,null,null,null,null,148.8,537.9,1106,801.5
6109,1987-07-17,null,null,13.2,16.8,15,2.6,null,null,null,null,null,null,null,null,null,null,153.8,547.9,1121,818.8
6109,1987-07-18,null,null,13.8,18,15.9,11,null,null,null,null,null,null,null,null,null,null,159.7,558.8,1136.9,837.9
6109,1987-07-19,null,null,13,20.8,16.9,7.2,null,null,null,null,null,null,null,null,null,null,166.6,570.7,1153.8,858.7
6109,1987-07-20,null,null,12.4,20,16.2,1.2,null,null,null,null,null,null,null,null,null,null,172.8,581.9,1170,878.3
6109,1987-07-21,null,null,13.2,18.1,15.6,0,null,null,null,null,null,null,null,null,null,null,178.4,592.5,1185.6,897
6109,1987-07-22,null,null,14.8,20.4,17.6,1.9,null,null,null,null,null,null,null,null,null,null,186,605.1,1203.2,919.1
6109,1987-07-23,null,null,15.6,21.2,18.4,1.1,null,null,null,null,null,null,null,null,null,null,194.4,618.5,1221.6,942.6
6109,1987-07-24,null,null,14,15.6,14.8,0,null,null,null,null,null,null,null,null,null,null,199.2,628.3,1236.4,959.2
6109,1987-07-25,null,null,10.8,15.9,13.4,0.9,null,null,null,null,null,null,null,null,null,null,202.6,636.7,1249.8,973.3
6109,1987-07-26,null,null,9.6,15.2,12.4,3.2,null,null,null,null,null,null,null,null,null,null,205,644.1,1262.2,985.5
6109,1987-07-27,null,null,10.2,16.4,13.3,0.7,null,null,null,null,null,null,null,null,null,null,208.3,652.4,1275.5,999.7
6109,1987-07-28,null,null,10.2,14.4,12.3,0,null,null,null,null,null,null,null,null,null,null,210.6,659.7,1287.8,1011.4
6109,1987-07-29,null,null,11,16.2,13.6,0,null,null,null,null,null,null,null,null,null,null,214.2,668.3,1301.4,1026
6109,1987-07-30,null,null,10.5,16.4,13.4,1.7,null,null,null,null,null,null,null,null,null,null,217.6,676.7,1314.8,1040.4
6109,1987-07-31,null,null,10.8,15.3,13,0,null,null,null,null,null,null,null,null,null,null,220.6,684.7,1327.8,1053.8
6109,1987-08-01,null,null,11.8,15.6,13.7,14,null,null,null,null,null,null,null,null,null,null,224.3,693.4,1341.5,1068.5
6109,1987-08-02,null,null,10.8,15.4,13.1,18.4,null,null,null,null,null,null,null,null,null,null,227.4,701.5,1354.6,1082
6109,1987-08-03,null,null,10.4,17,13.7,0.8,null,null,null,null,null,null,null,null,null,null,231.1,710.2,1368.3,1097
6109,1987-08-04,null,null,9.6,16.8,13.2,1.3,null,null,null,null,null,null,null,null,null,null,234.3,718.4,1381.5,1111.1
6109,1987-08-05,null,null,11.4,16.4,13.9,0.4,null,null,null,null,null,null,null,null,null,null,238.2,727.3,1395.4,1126.3
6109,1987-08-06,null,null,8.2,14.8,11.5,8.7,null,null,null,null,null,null,null,null,null,null,239.7,733.8,1406.9,1136.7
6109,1987-08-07,null,null,7,15.6,11.3,0.3,null,null,null,null,null,null,null,null,null,null,241,740.1,1418.2,1147
6109,1987-08-08,null,null,9.2,15.9,12.6,22.1,null,null,null,null,null,null,null,null,null,null,243.6,747.7,1430.8,1159.7
6109,1987-08-09,null,null,9.4,16,12.7,8.1,null,null,null,null,null,null,null,null,null,null,246.3,755.4,1443.5,1172.7
6109,1987-08-10,null,null,6.8,16.2,11.5,1.3,null,null,null,null,null,null,null,null,null,null,247.8,761.9,1455,1183.6
6109,1987-08-11,null,null,6.4,15,10.7,3.5,null,null,null,null,null,null,null,null,null,null,248.5,767.6,1465.7,1192.7
6109,1987-08-12,null,null,7,17.8,12.4,0.3,null,null,null,null,null,null,null,null,null,null,250.9,775,1478.1,1205.5
