"floor_days","hour","MPVPosition","datetime","CH4_dry","CO2","flow","temp","days","CH4_corr","CO2_corr","CH4_emis","CO2_emis"
41,1,3,2022-05-31 01:23:38,26.9569492691883,1121.45688096802,16333.2064693598,16.4566764322917,41.0371180555556,25.0514453494258,723.746281979805,6551.40808547355,519320.199203027
41,2,1,2022-05-31 02:23:37,30.9485841192806,1245.87323445867,11765.514392176,17.2336501736111,41.0787731481482,28.9813747834024,855.813403828288,5459.59359055326,442351.415020796
41,2,3,2022-05-31 02:23:36,29.6894713024541,1129.71855039536,16378.8410565295,16.513876953125,41.0787615740741,27.8156805302123,749.752621259564,7294.6300409501,539484.011932146
41,3,1,2022-05-31 03:23:37,28.0586892496155,1067.79107639148,13827.9611951759,17.2217333984375,41.1204398148148,26.0944741321998,688.496843505751,5777.46221658843,418251.515169344
41,3,3,2022-05-31 03:23:37,27.7420147786547,1054.12927532256,16336.9913556193,16.4471430121528,41.1204398148148,25.7775134736665,673.076758061874,6742.85024645588,483074.475222361
41,4,1,2022-05-31 04:23:36.333333,28.0978780620736,1027.90727089769,13331.1280742158,17.2265001085069,41.1620987654321,26.20625640994,649.078397763506,5593.74029805659,380138.164589027
41,4,3,2022-05-31 04:23:38.333333,29.2087071871283,1072.27072494756,16356.2159066015,16.4662098524306,41.1621219135802,27.2984088811829,691.51129179803,7149.08699373074,496889.166599876
41,5,1,2022-05-31 05:23:36,34.2730038971825,1205.40975561952,10250.4435907202,17.2288834635417,41.2037615740741,32.3651340706608,818.954841948767,5311.90724698288,368790.76076816
41,5,3,2022-05-31 05:23:36.333333,35.9910511123528,1037.62693308926,16335.757453837,16.4113926866319,41.2037654320988,33.9860963711714,631.084905029515,8889.36980948397,452902.258318026
41,6,1,2022-05-31 06:23:36.666667,31.8101452187985,1202.05592451199,11080.8679624417,17.2217333984375,41.2454359567901,29.8996255773149,788.128157870363,5304.81132951402,383661.341723312
41,6,3,2022-05-31 06:23:37.333333,29.5073217730571,1005.59110254906,15745.1376421821,16.4256928168403,41.2454436728395,27.5641799134234,591.238742570698,6948.99421483378,408965.585382876
41,7,1,2022-05-31 07:23:37.333333,24.1365229834765,1119.1625406883,13931.5382404991,17.2241167534722,41.2871103395062,22.2317101421022,707.90715144559,4959.09417169198,433264.182997498
41,7,3,2022-05-31 07:23:35.666667,29.1901417569898,1027.99368524291,16263.1621937034,16.4018592664931,41.2870910493827,27.2846378372273,630.283086254695,7104.82850505888,450316.710770579
41,8,1,2022-05-31 08:23:35.333333,25.6224937380356,1076.4983056356,14625.2910959933,17.2312668185764,41.3287538580247,23.6552844021574,686.438475005218,5539.40483009846,441045.661094771
41,8,3,2022-05-31 08:23:35.666667,28.522683167893,1129.39890022265,16436.6202419479,16.4042426215278,41.3287577160494,26.6488923956512,749.432971086854,7013.29483907236,541156.319334006
41,9,1,2022-05-31 09:23:35.333333,30.1317972214375,1215.94783951964,11897.1612338571,17.2145833333333,41.3704205246914,28.1675821040218,836.653606633911,5365.66221303883,437286.884840168
41,9,3,2022-05-31 09:23:35.333333,25.9359203758756,1106.46389357165,16338.8046049354,16.3494254557292,41.3704205246914,23.9714190708874,725.411376310964,6271.11025142287,520693.382811346
41,10,1,2022-05-31 10:23:34.666667,27.4134199142879,1046.34763144997,13617.1947944931,17.2050499131944,41.4120794753086,25.5217982621543,667.518758315786,5564.54084030806,399326.877217358
41,10,3,2022-05-31 10:23:35,31.651212661479,1259.33883313241,16478.6372141666,16.3303586154514,41.4120833333333,29.7409143555336,878.57939998288,7847.04280458742,636033.112545198
41,11,1,2022-05-31 11:23:35.333333,22.1750602340941,1008.36501561636,21405.2222844486,17.2121999782986,41.4537538580247,20.2671904075724,621.910101945607,6946.1427217328,584823.439603046
41,11,3,2022-05-31 11:23:34.333333,29.8395506410582,1303.40558436228,16465.0465150246,16.4066259765625,41.4537422839506,27.8345958998768,896.863556302535,7338.00993240541,648734.144033671
41,12,1,2022-05-31 12:23:34,19.7744368144527,988.270896569514,24795.3449605908,17.0625503700658,41.4954050925926,17.8639171729691,574.343129927887,7092.13940796759,625632.069890635
41,12,3,2022-05-31 12:23:33.666667,26.6631087034586,1174.78023965092,16469.5329134798,16.5093611225329,41.4954012345679,24.7199668438249,760.427879672558,6518.6787520869,550195.115905788
41,13,1,2022-05-31 13:23:34.333333,19.7607781329568,974.289882817255,24803.0316181777,17.1597661675347,41.5370756172839,17.8559652915825,563.034493574545,7091.18005125682,613503.700068663
41,13,3,2022-05-31 13:23:34.333333,37.4376194141929,1254.3338193799,16566.1314153024,16.4161593967014,41.5370756172839,35.5321154944304,856.623220391685,9424.80948240925,623430.954583179
41,14,1,2022-05-31 14:23:33,19.6011252504402,938.593844354224,24904.8337243616,17.2121999782986,41.5787268518519,17.633915914562,548.534013723842,7031.74033241401,600156.655292231
41,14,3,2022-05-31 14:23:33.666667,27.5348719617054,1153.22272364374,17556.2202565256,16.3804090711806,41.5787345679012,25.6610811894636,773.256794507944,7213.33968564578,596392.513082867
41,15,1,2022-05-31 15:23:33.333333,21.1131312212647,979.511322148095,24808.0676989625,17.2312668185764,41.6203973765432,19.148916103849,600.217089262366,7606.19661503094,654152.058025231
41,15,3,2022-05-31 15:23:33.333333,26.1055016719696,1088.29563506686,16606.2308216553,16.3994759114583,41.6203973765432,24.1410003669814,707.243117806174,6418.8428846408,515961.405934899
41,16,1,2022-05-31 16:23:33.333333,18.9160381396616,906.837617605547,24724.5148223091,17.2574837239583,41.6620640432099,17.0244164875281,528.008744471363,6739.54265103399,573517.019431336
41,16,3,2022-05-31 16:23:32.666667,27.1576843739873,1071.25739588487,17591.1583649915,16.4805099826389,41.6620563271605,25.2473860680419,690.49796273534,7111.17345606288,533622.652413241
41,17,1,2022-05-31 17:23:34,19.7792524906076,989.058314962418,24803.0719512194,17.2574837239583,41.7037384259259,17.8713826640859,602.603401291665,7097.31432857764,656620.547703748
41,17,3,2022-05-31 17:23:32.666667,27.78071887743,1009.67189450585,16879.3331236808,16.5281770833333,41.7037229938272,25.7757641362487,603.129866446105,6966.22096624843,447242.984053297
41,18,1,2022-05-31 18:23:32.666667,19.5499804188982,942.685886732188,24893.6236822808,17.2932340494792,41.7453896604938,17.6394607774146,528.758120090561,7030.78532666428,578259.248066514
41,18,3,2022-05-31 18:23:32,28.1651475053949,1160.88400319554,16973.716368729,16.5329437934028,41.7453819444444,26.2220056457612,746.531643217178,7126.45028911712,556676.103861533
41,19,1,2022-05-31 19:23:32.333333,21.5896147161399,971.86049476285,25035.65181269,17.3194509548611,41.7870524691358,19.6848018747656,560.60510552014,7890.78778444991,616585.587212921
41,19,3,2022-05-31 19:23:32,26.5091605412582,1061.94059069395,16420.1710159603,16.5448605685764,41.7870486111111,24.6036566214957,664.229991705735,6468.56201048111,479152.297035392
41,20,1,2022-05-31 20:23:32,18.1197689819769,914.979507567564,24716.8399725743,17.3266010199653,41.8287152777778,16.1525596460987,524.919676937182,6392.41131929867,569984.723335013
41,20,3,2022-05-31 20:23:33.333333,27.9671977521369,1123.17502749106,16535.5338247588,16.6068277994792,41.8287307098765,26.0934069798951,743.209098355264,6908.4309427285,539891.704994257
41,21,1,2022-05-31 21:23:33,19.6093521507726,927.818007477052,22868.6305735798,17.3099175347222,41.8703935185185,17.6451370333569,548.523774591323,6460.93849749568,551077.947226881
41,21,3,2022-05-31 21:23:31.333333,33.0613279065873,1061.71032772106,16543.4329895294,16.6783284505208,41.8703742283951,31.0968266015991,680.657810460374,8237.05794829262,494688.581791079
41,22,1,2022-05-31 22:23:31,23.5537242982646,1017.69271314667,18288.8060047046,17.2789339192708,41.912037037037,21.662102646131,638.863840012486,6343.31641568241,513299.779933294
41,22,3,2022-05-31 22:23:31.333333,26.5933504311574,979.889017972068,16484.5239031862,16.6354280598958,41.9120408950617,24.683052125212,599.129584822538,6514.86891313378,433884.955129429
41,23,1,2022-05-31 23:23:29.666667,25.3423074661001,1162.39500506754,15044.2679909831,17.2455669487847,41.9536882716049,23.4344376395784,775.940091396787,5644.89684359291,512833.834215222
41,23,3,2022-05-31 23:23:31,25.8139019962843,1175.94367375264,16481.0504707742,16.6568782552083,41.9537037037037,23.808947255103,769.401645692895,6282.83269257172,557077.242907958
42,0,1,2022-06-01 00:35:16.5,41.4199011723266,1651.7908830757,9282.31895736641,NA,42.0035358796296,39.2472230512632,1243.46049158752,5833.05180686319,507067.640119067
42,0,3,2022-06-01 00:35:14,33.1939437386215,1316.13835023681,15302.5707216377,NA,42.0035069444444,30.9419864315727,890.890872552198,7581.28807411646,598916.560798624
42,1,1,2022-06-01 01:23:30.333333,39.5573686473649,1582.81968208674,8639.67063207157,17.1669162326389,42.0370293209877,37.2535234388753,1164.70081278223,5153.41305794323,442067.901635908
42,1,3,2022-06-01 01:23:30.333333,41.725601973081,1519.04727592861,14350.7354748718,16.6521115451389,42.0370293209877,38.4179055483754,1107.33873987692,8827.51077539027,698123.199390587
42,2,1,2022-06-01 02:23:29.666667,38.6290444000907,1500.23260155642,9677.99539056638,17.1311659071181,42.0786882716049,36.5093854569827,1103.87063338703,5657.44507531397,469332.909639278
42,2,3,2022-06-01 02:23:29.666667,38.8648887184389,1411.25628834537,14349.7362555863,16.6258946397569,42.0786882716049,36.7897619904096,1019.34775736071,8452.81394409947,642604.419341824
42,3,1,2022-06-01 03:23:28.666667,40.6247338464612,1483.44115697649,8799.19698953393,17.1216324869792,42.1203433641975,38.5468569214825,1092.52376069476,5430.78268828926,422329.43236985
42,3,3,2022-06-01 03:23:30,36.3619279218046,1294.98737318858,13701.8414563119,16.6258946397569,42.1203587962963,34.3266662986282,905.337965212236,7530.79765625772,544963.089136724
42,4,1,2022-06-01 04:23:29.666667,39.4138443893122,1415.02522663147,8814.33063944822,17.1240158420139,42.1620216049383,37.4106613580411,1026.71685430713,5279.77160575228,397573.515641428
42,4,3,2022-06-01 04:23:28.333333,45.8261788097084,1482.7178401624,10377.3771413426,16.5710774739583,42.1620061728395,43.7512617586438,1088.28297768126,7269.56786745065,496142.983536536
42,5,1,2022-06-01 05:23:32,144.850115473325,1640.72543935166,8619.19272094001,17.1859830729167,42.2037152777778,142.696250656756,1240.88943705202,19692.8950436454,469869.328216179
42,5,3,2022-06-01 05:23:29,49.7807559979209,1439.50629176888,10963.4876334597,16.6830951605903,42.2036805555556,47.5991122001266,1036.80697199539,8355.60683013375,499371.850128411
42,6,1,2022-06-01 06:23:28.666667,27.8108861096414,1531.98156978561,11818.2131847806,17.0453651258681,42.2453433641975,25.638207988578,1123.65117829743,4851.43144580294,583392.375096485
42,6,3,2022-06-01 06:23:28,23.105762940385,1197.71993227914,15124.7478486482,15.9585552300347,42.2453356481481,20.8538056333362,772.472454594528,5050.14534131919,513273.168885269
42,7,1,2022-06-01 07:23:27.333333,13.3269514036864,1107.53069700386,14773.4872562685,17.0048480902778,42.2869945987654,11.0231061951968,689.411827699354,2607.45862567391,447444.49489521
42,7,3,2022-06-01 07:23:28.333333,14.0129382465718,1051.34531779044,16513.6368571093,15.8870545789931,42.2870061728395,10.7052418218662,639.636781738748,2830.54213912858,464038.032563917
42,8,1,2022-06-01 08:23:28,12.5582705519278,1114.2601508025,14851.9530741845,17.0668153211806,42.3286689814815,10.4386116088198,717.898182633108,2482.31401932998,468407.49925277
42,8,3,2022-06-01 08:23:28,15.1841051793696,1154.14377602424,16605.9895857305,15.9442550998264,42.3286689814815,13.1089784513403,762.235245039584,3485.49146371582,556072.226950122
42,9,1,2022-06-01 09:23:27.333333,11.4769860918646,953.56839713622,21183.1294119218,16.9476475694444,42.3703279320988,9.39910916688595,562.651000854492,3187.91861631997,523608.43292479
42,9,3,2022-06-01 09:23:27.666667,15.765283177477,1137.82904335781,16784.4645153295,16.0872564019097,42.3703317901235,13.7300215543006,748.179635381466,3689.85348664173,551684.510468129
42,10,1,2022-06-01 10:23:27.333333,10.8855901233896,898.110783754495,24974.7128715661,16.7045453559028,42.4119945987654,8.88240709211853,509.802411430155,3551.90703350123,559345.059705424
42,10,3,2022-06-01 10:23:30,17.496855893895,1151.30405960233,16816.9371512174,16.4948101128472,42.412025462963,15.4219388428304,756.869197121188,4152.56357685038,559171.655941645
42,11,1,2022-06-01 11:23:26.666667,11.6696701117762,967.382457194051,25048.1345745595,17.1025656467014,42.4536535493827,9.51580529520737,567.546454894407,3816.37768549652,624531.31639631
42,11,3,2022-06-01 11:23:27.333333,15.8852981298066,1047.89204843201,17391.2604809598,16.6354280598958,42.4536612654321,13.7036543320123,645.192728658521,3815.9077562655,492944.404668282
42,12,1,2022-06-01 12:23:26.666667,12.7959679505036,1027.14416368439,25071.0825215722,17.3909516059028,42.4953202160494,10.6232898294402,618.813772196207,4264.44511536208,681570.01268782
42,12,3,2022-06-01 12:23:26.666667,16.4550095201643,1088.73217022516,18066.2445022818,17.1883664279514,42.4953202160494,14.2030522131155,663.484692540548,4108.46867250628,526594.366080804
42,13,1,2022-06-01 13:23:25,12.9153547385504,957.050482623274,24893.5255473825,17.2765505642361,42.5369675925926,10.6115095300608,538.931613318768,4229.5483022239,589382.837046731
42,13,3,2022-06-01 13:23:26.666667,17.8000919469316,1152.53811892278,18159.8387021919,17.2956174045139,42.5369868827161,14.492395522226,740.829582871088,4213.88401367054,591027.543037569
42,14,1,2022-06-01 14:23:26.333333,15.5418825694923,1021.14558643418,24940.4040746563,17.2241167534722,42.578649691358,13.4222236263843,624.783618264788,5359.92074996377,684558.451547414
42,14,3,2022-06-01 14:23:28.333333,19.2817914135453,1078.32611724107,18279.6158916382,17.4457687717014,42.5786728395062,17.206664685516,686.417586256414,5036.09801341277,551230.049814906
42,15,1,2022-06-01 15:23:27.333333,16.7477435140181,1001.3088076702,25135.2656272916,17.1669162326389,42.6203279320988,14.6698665890395,610.391411388472,5903.9144548578,674014.610281382
42,15,3,2022-06-01 15:23:26.333333,18.7288350764962,1057.65912808465,18237.253105865,17.6006868489583,42.6203163580247,16.6935734533198,668.009720108306,4874.6018679022,535204.337732828
42,16,1,2022-06-01 16:23:26,15.4536210562628,964.285858996964,24980.1229744068,17.1788330078125,42.6619791666667,13.4504380249917,575.977486672624,5379.74155426785,632087.930512629
42,16,3,2022-06-01 16:23:25.333333,19.5286843619936,1060.55935717896,18343.5586954064,17.6459705946181,42.6619714506173,17.453767310929,666.124494697818,5126.29020133059,536804.829947345
42,17,1,2022-06-01 17:23:24.666667,17.8642427165987,1028.7767014168,24971.2075930991,17.0882655164931,42.7036304012346,15.7103779000299,628.940699117156,6281.40201494621,689964.365625111
42,17,3,2022-06-01 17:23:25.666667,19.5942538351717,1053.55880993467,17583.9484958879,17.6793375651042,42.7036419753086,17.4126100373774,650.859490161181,4902.42196663365,502783.552186445
42,18,1,2022-06-01 18:23:25,16.5115007355558,988.405560407259,24956.5221105199,17.0644319661458,42.7453009259259,14.3388226144924,580.075168919077,5729.64833838813,635983.363597423
42,18,3,2022-06-01 18:23:25.333333,22.8921666752633,1236.00065585229,17220.6513649371,17.6197536892361,42.7453047839506,20.6402093682145,810.753178167678,5691.07207044338,613360.284262394
42,19,1,2022-06-01 19:23:24.666667,15.0344737983909,940.202460510419,24641.7854907555,17.0143815104167,42.7869637345679,12.7306285899013,522.083591205913,5022.8757279707,565183.707176768
42,19,3,2022-06-01 19:23:24.666667,21.3556465030305,1132.85644518425,16866.5675340025,17.3099175347222,42.7869637345679,18.0479500783249,721.147909132558,4873.99414625245,534353.275048151
42,20,1,2022-06-01 20:23:24.666667,15.1096062084359,977.208866561051,25009.3630280661,16.9500309244792,42.8286304012346,12.9899472653279,580.846898391659,5201.64167067518,638177.844208514
42,20,3,2022-06-01 20:23:26.666667,21.883530034757,1122.60885469533,16826.9213620506,17.1287825520833,42.8286535493827,19.8084033067277,730.700323710674,5336.84448398162,540158.708392928
42,21,1,2022-06-01 21:23:23,15.7145386020696,941.72491284819,24142.7433743691,16.8618467881944,42.8702777777778,13.636661677091,550.807516566462,5271.38937158983,584203.148921209
42,21,3,2022-06-01 21:23:24,22.0294755298072,1092.87315397823,16804.0395549895,16.9738644748264,42.8702893518519,19.9942139066308,703.223746001886,5379.58088640909,519140.175636814
42,22,1,2022-06-01 22:23:23.666667,15.9781198490177,935.650903597089,21886.1164666386,16.7903461371528,42.9119521604938,13.9749368177466,547.342531272749,4897.21275215622,526266.008157883
42,22,3,2022-06-01 22:23:22.333333,20.4820190109019,971.886326712395,16659.9692966493,16.8523133680556,42.9119367283951,18.4071019598373,577.451464231253,4910.09649700189,422636.597051002
42,23,1,2022-06-01 23:23:23,18.5143598838302,1105.52612611854,21495.8832013774,17.3909516059028,42.9536111111111,16.3604950672614,705.690123818896,5630.95617872096,666418.048429375
42,23,3,2022-06-01 23:23:23.666667,22.8859527477964,1247.83609384338,16650.6720911353,16.8761469184028,42.9536188271605,20.7043089500021,845.136774069891,5519.7946396694,618210.226314384
43,0,1,2022-06-02 00:35:05,17.5575788572962,1102.11818716557,16942.4515617507,NA,43.0034027777778,15.381975235087,699.140967146692,4172.71548130877,520377.392846864
43,0,3,2022-06-02 00:35:00.5,20.3297838864809,1123.80231498291,16699.1014797306,NA,43.0033506944444,18.219433890771,723.925076247747,4871.45163511819,531085.130075175
43,1,1,2022-06-02 01:23:20.333333,17.7859415001047,1086.95135162999,18061.0847968076,17.0358317057292,43.0369135802469,15.6979021996813,690.0710656748,4539.58197931591,547539.010718212
43,1,3,2022-06-02 01:23:23,21.7286284045838,1166.25959158135,16688.7970775889,16.6568782552083,43.0369444444444,19.7624004209209,774.281778997162,5280.74432864753,567677.250719381
43,2,1,2022-06-02 02:23:23,15.2116906083827,966.533824254668,22904.445723339,16.9047471788194,43.0786111111111,13.0667665830144,571.208060543509,4792.0168046246,574766.610583834
43,2,3,2022-06-02 02:21:41.333333,21.350692572387,1127.62649830887,16690.6578801735,16.5972943793403,43.0774344135802,19.2833796896316,738.162981941633,5153.31892311389,541256.511978396
43,3,1,2022-06-02 03:23:23.666667,15.1262078991271,939.405480130889,23481.0271481053,16.8117963324653,43.1202854938272,13.0810616713288,549.913504983042,4918.02233212635,567268.794057427
43,3,3,2022-06-02 03:23:22.333333,21.574205855727,1075.66314694344,16856.4251116858,16.6139778645833,43.1202700617284,19.5020848417701,679.986524831137,5263.52790314997,503550.694381483
43,4,1,2022-06-02 04:23:22.666667,15.5740945932372,938.61960543125,22150.7181414753,16.7259955512153,43.1619405864198,13.4831204491676,544.230116612408,4781.989716018,529599.783978584
43,4,3,2022-06-02 04:23:23,20.7041884468433,1035.03790355535,16855.5418372806,16.6139778645833,43.1619444444444,18.6219636656631,638.977088833233,5025.72366346861,473157.165597626
43,5,1,2022-06-02 05:23:21.333333,15.5432480505669,915.957575811478,21827.8705247443,16.6282779947917,43.2035918209877,13.429940106284,518.545146746351,4693.70572284632,497250.650804093
43,5,3,2022-06-02 05:23:22,21.0737710116,1002.93744950858,16794.8795407056,16.6378114149306,43.203599537037,18.9998257702525,606.170477595459,5109.24730327356,447248.704821053
43,6,1,2022-06-02 06:23:21.666667,16.4744089792832,1137.72427716742,22633.1056734527,16.5877609592014,43.245262345679,14.3667486832747,737.252465946898,5206.34638049569,733057.096298987
43,6,3,2022-06-02 06:23:19.333333,19.4198562568173,1030.06227866077,16912.0816552941,16.6449614800347,43.2452353395062,17.3095062611074,630.185039925607,4687.18569614211,468212.035641081
43,7,1,2022-06-02 07:23:19.666667,17.6750467616223,1095.33422861676,17186.9891699402,16.6211279296875,43.2869058641975,15.7142445303935,702.857856547871,4324.37873358623,530694.668140499
43,7,3,2022-06-02 07:23:21.666667,19.5584335043929,1112.72642395439,17075.7468068626,16.6664116753472,43.2869290123457,17.5483918712229,719.212360693857,4797.85858647516,539528.345821234
43,8,1,2022-06-02 08:23:21.666667,16.2101591934987,1050.27656155,17776.8964647054,16.7140787760417,43.3285956790123,14.1209224088793,659.551268320944,4019.29073866175,515088.57864561
43,8,3,2022-06-02 08:23:21,22.5029342647621,1258.81669714224,17176.6914170868,16.6568782552083,43.328587962963,20.3886134727547,868.96201945724,5607.34940620935,655718.936065967
43,9,1,2022-06-02 09:23:22,14.2570550841182,961.728727924333,24757.3771291418,16.7069287109375,43.3702662037037,12.2572554533297,572.963275215328,4858.79171524591,623173.297413747
43,9,3,2022-06-02 09:23:20.333333,18.3491997627056,1040.47061242548,17256.4746666771,16.8165630425347,43.3702469135802,16.2217720463271,644.208749688898,4482.09219047698,488378.025427775
43,10,1,2022-06-02 10:23:20.333333,13.8100106295939,910.767018157266,23024.7953375704,16.7140787760417,43.4119135802469,11.7192998718525,518.319088507089,4320.4388062276,524288.58115301
43,10,3,2022-06-02 10:23:20.666667,18.4708079159949,956.287223169733,17067.107791928,16.9524142795139,43.4119174382716,16.3607585114157,557.61847363229,4470.88787588554,418094.545717025
43,11,1,2022-06-02 11:23:19,14.5344895876891,983.872285380698,23886.4099798052,16.7212288411458,43.4535648148148,12.4568609836716,585.301664283382,4764.19920854393,614197.519871496
43,11,3,2022-06-02 11:23:20,19.1719305458363,969.737972683652,17240.8097667967,16.9261973741319,43.4535763888889,17.0678761954546,569.558184188003,4711.59070733769,431393.079689341
43,12,1,2022-06-02 12:23:20.333333,14.4499113352148,982.078962906215,24344.430203868,16.7474457465278,43.4952469135802,12.2743077130056,579.101742887337,4784.39506165211,619343.955366239
43,12,3,2022-06-02 12:23:19.333333,18.5075175261622,1036.03984429777,17098.6779608182,16.9166639539931,43.4952353395062,16.4194782257388,639.15955834258,4495.23393433554,480119.381623644
43,13,1,2022-06-02 13:23:19,15.7467967966099,1037.17099349198,23119.1317738505,16.7593625217014,43.5368981481481,13.780568812947,645.193180907792,5101.16154489702,655297.794518678
43,13,3,2022-06-02 13:23:19,18.2006686113934,1049.53477328223,17228.6612394941,16.8475466579861,43.5368981481481,16.0557445860251,654.209009571071,4429.06847999294,495159.903691325
43,14,1,2022-06-02 14:23:19,14.8925860043788,1041.2188281529,24963.8161039593,16.7688959418403,43.5785648148148,12.8252731216234,651.755311785663,5126.34711507378,714780.953163254
43,14,3,2022-06-02 14:23:17,18.8200519720751,1082.30570139996,17247.5883716136,17.0191482204861,43.5785416666667,16.7749057442768,692.813726252113,4632.53682273754,524955.245380754
43,15,1,2022-06-02 15:23:18.666667,14.508883060181,970.825814536747,24047.6721904715,16.7545958116319,43.6202276234568,12.4367620462241,575.149192424444,4788.6244737746,607618.481097152
43,15,3,2022-06-02 15:23:18.333333,18.7320989651374,1001.14839128247,17162.4357245783,16.9309640842014,43.6202237654321,16.6411248210678,606.758902463628,4572.90326643124,457480.406275761
43,16,1,2022-06-02 16:23:18.333333,14.3350477968864,938.203186434343,23644.1819308107,16.7307622612847,43.6618904320988,12.2528230157062,542.142371712226,4638.64210197155,563138.294226766
43,16,3,2022-06-02 16:23:18.333333,19.3653680917018,1010.13943175074,17293.1692867049,16.8642301432292,43.6618904320988,17.2520601474189,612.727002685613,4776.89801279882,465499.297755795
43,17,1,2022-06-02 17:23:19.333333,15.1399961431387,971.54446332,23515.0394117999,16.7331456163194,43.7035686728395,13.0660509017912,574.777491406879,4919.49438686968,593776.329623589
43,17,3,2022-06-02 17:23:17.666667,18.0906822492974,930.069642844256,17278.5149528169,16.7831960720486,43.703549382716,15.9830219532889,529.597831623734,4421.76565210901,402003.680011106
43,18,1,2022-06-02 18:23:17.666667,13.5208390215812,945.876137354239,24133.5266039938,16.9667144097222,43.7452160493827,11.4104890258713,545.998898619075,4409.15594857026,578881.903726394
43,18,3,2022-06-02 18:23:19,19.3103096339697,1056.39777122654,17260.0813618896,16.7760460069444,43.7452314814815,17.3495074027409,663.921399157651,4794.6885277443,503427.485223162
43,19,1,2022-06-02 19:23:16,18.2626217338861,1118.77512749952,16228.570651192,17.1097157118056,43.7868634259259,16.252580100716,725.261064238987,4223.11587955804,517073.226136507
43,19,3,2022-06-02 19:23:16.666667,19.0026494238731,1040.61401712259,17238.252860382,16.7379123263889,43.7868711419753,16.9134126392537,649.888723893534,4668.25858014289,492163.79869006
43,20,1,2022-06-02 20:23:17,17.6367499100254,1070.7586075112,17042.0897628408,16.942880859375,43.8285416666667,15.522429118018,680.9039298262,4235.58056103028,509783.889415587
43,20,3,2022-06-02 20:23:17.333333,19.4672081968473,1051.78781435449,17075.3653856008,16.6068277994792,43.8285455246914,17.4674085660588,663.022361645485,4775.61048371356,497365.433614459
43,21,1,2022-06-02 21:23:13.666667,15.0401489855602,946.03537967635,21552.5341290164,16.7665125868056,43.8701697530864,12.9127212691817,549.773516939768,4456.0138363352,520546.55234566
43,21,3,2022-06-02 21:23:16.333333,19.8119240479822,1015.56551685109,17123.6956708585,16.55677734375,43.8702006172839,17.7212132902408,623.117587200913,4858.71433954448,468753.935814411
43,22,1,2022-06-02 22:23:16,15.548233139883,951.536989606132,19666.0844729063,16.6735617404514,43.9118634259259,13.4381837353038,552.868240068689,4231.44682547622,477657.894371397
43,22,3,2022-06-02 22:23:16.333333,19.311174778721,966.155963445619,16984.9538393976,16.5281770833333,43.9118672839506,17.2335461747035,567.585342348303,4686.72461413506,423519.059607582
43,23,1,2022-06-02 23:23:16.666667,17.6577030609521,1056.42547546268,23142.0955677326,16.6068277994792,43.953537808642,15.5536487105704,656.245686967031,5763.22242860014,667185.443056028
43,23,3,2022-06-02 23:23:15.666667,21.2493161497908,1186.60646953469,17021.8664843768,16.5305604383681,43.9535262345679,19.0737125275816,783.629249515812,5198.43747927453,585996.787172669
44,0,1,2022-06-03 00:34:53,16.4934456862015,1077.24530602658,18609.6233012786,NA,44.0032638888889,14.3553261186891,676.723531743687,4277.41174803041,553256.185264854
44,0,3,2022-06-03 00:34:52.5,17.9501531356056,1050.00388894896,16939.8662973851,NA,44.0032581018519,15.8434834076261,650.509610668707,4297.25439310386,484106.721671779
44,1,1,2022-06-03 01:23:15.666667,15.851288635052,1043.36819274834,18801.0868610881,16.6521115451389,44.0368595679012,13.6556015450154,642.413844506962,4110.77971306695,530609.797608585
44,1,3,2022-06-03 01:23:14.666667,18.9184810146785,1032.17294385534,16942.2319037185,16.5257937282986,44.0368479938272,16.6364263377584,631.199746313259,4512.9557587684,469801.993149197
44,2,1,2022-06-03 02:26:06,15.0671084638182,969.268904037431,21338.2466611282,16.5782275390625,44.0804976851852,12.9700887134952,571.771160560212,4431.30956556638,535992.10738117
44,2,3,2022-06-03 02:22:46.75,18.9655998723147,1047.24907539537,16944.9220763668,16.5043435329861,44.0781915509259,16.8902991275895,656.038769740749,4582.55123925231,488367.212237723
44,3,1,2022-06-03 03:24:28.666667,17.4349121519319,1021.68140507633,18022.6683354519,16.4948101128472,44.121037808642,15.332487399264,627.635746137315,4424.47881225309,496940.254598964
44,3,3,2022-06-03 03:26:08,17.871495929687,959.281728160472,17141.6648869736,16.4519097222222,44.1221875,15.7465581126794,564.935149163881,4321.84366992201,425430.884196586
44,4,1,2022-06-03 04:26:04.666667,19.0863126632392,1039.14451568988,16476.4307600424,16.4781266276042,44.1638155864198,17.0084329573867,645.081613896155,4487.01842393896,466933.699279776
44,4,3,2022-06-03 04:24:28,18.115257236266,963.166217174413,17228.8559390208,16.3899424913194,44.1626967592593,16.0082334731716,567.011074344007,4416.0121736231,429166.088685128
44,5,1,2022-06-03 05:24:27.333333,19.5156479539896,1024.89146738128,15351.8159238756,16.4709765625,44.2043557098765,17.3228046550379,625.311320719566,4258.02664729378,421728.996885122
44,5,3,2022-06-03 05:26:06.333333,19.5206538155506,973.619648930019,17108.6423275363,16.299375,44.2055015432099,17.3853691124247,575.670660125521,4762.44392808072,432680.237989943
44,6,1,2022-06-03 06:26:09,18.3641247691128,1004.73018203364,15353.3384156741,16.4852766927083,44.2471990740741,16.2260052016004,604.208407750747,3988.82374242741,407536.962564689
