"floor_days","hour","CH4_rate","date","days","weeks","week_of_batch","midbatch","batch","pigs","temp","section"
121,3,431.361774537687,2020-09-27 03:21:05.666667,121.639651959877,17.3770931371253,6,6,2,30,18.82,"control"
121,4,458.27334142282,2020-09-27 04:21:04.333333,121.681304498457,17.3830434997796,6,6,2,30,18.82,"control"
121,5,431.254394556311,2020-09-27 05:21:02.333333,121.7229446875,17.3889920982143,6,6,2,30,18.99,"control"
121,6,445.282643288445,2020-09-27 06:21:00.666667,121.764594448303,17.3949420640432,6,6,2,30,18.94,"control"
121,7,470.82905321911,2020-09-27 07:20:58.666667,121.806238051698,17.4008911502426,6,6,2,30,18.87,"control"
121,8,448.337062326368,2020-09-27 08:20:57,121.847885003858,17.4068407148368,6,6,2,30,18.85,"control"
121,9,475.811091342562,2020-09-27 09:20:55,121.88952875,17.4127898214286,6,6,2,30,18.86,"control"
121,10,493.952452405571,2020-09-27 10:20:53.333333,121.931175740741,17.4187393915345,6,6,2,30,19.1,"control"
121,11,539.154229310369,2020-09-27 11:20:51.333333,121.972820219908,17.424688602844,6,6,2,30,19.04,"control"
121,12,486.414269148111,2020-09-26 12:21:32.333333,121.014963121142,17.2878518744489,6,6,2,30,18.99,"control"
121,13,482.697089979291,2020-09-26 13:21:31.333333,121.056616064815,17.2938022949736,6,6,2,30,18.98,"control"
121,14,443.590590591922,2020-09-26 14:21:29,121.098255632717,17.2997508046738,6,6,2,30,18.92,"control"
121,15,434.97440557791,2020-09-26 15:21:27,121.139899575617,17.3056999393739,6,6,2,30,18.91,"control"
121,16,468.443939152687,2020-09-26 16:21:25.333333,121.181548572531,17.3116497960759,6,6,2,30,19.03,"control"
121,17,466.807598860426,2020-09-26 17:21:24,121.223197118056,17.3175995882937,6,6,2,30,18.97,"control"
121,18,525.106679953406,2020-09-26 18:21:22,121.264841755401,17.3235488222002,6,6,2,30,18.86,"control"
121,19,409.956199650858,2020-09-26 19:21:20.333333,121.306488321759,17.3294983316799,6,6,2,30,18.83,"control"
121,20,429.282057994802,2020-09-26 20:21:18.333333,121.348131994598,17.3354474277998,6,6,2,30,18.84,"control"
121,21,411.888398913216,2020-09-26 21:21:16.666667,121.389779602624,17.3413970860891,6,6,2,30,18.81,"control"
121,22,442.185478372147,2020-09-26 22:21:15.333333,121.431427627315,17.3473468039022,6,6,2,30,18.81,"control"
121,23,409.234600929818,2020-09-26 23:21:13,121.473071003086,17.3532958575837,6,6,2,30,18.85,"control"
122,0,542.509224647682,2020-09-28 00:20:28.333333,122.514220451389,17.5020314930555,6,6,2,30,19.33,"control"
122,1,484.080497397412,2020-09-28 01:20:26,122.555858715278,17.5079798164683,6,6,2,30,19.33,"control"
122,2,483.064709650002,2020-09-28 02:20:24,122.597505578704,17.5139293683863,6,6,2,30,19.58,"control"
122,3,466.847932009844,2020-09-28 03:20:22.666667,122.639156983025,17.5198795690035,6,6,2,30,19.7,"control"
122,4,497.415310666714,2020-09-28 04:20:20.666667,122.680800713735,17.5258286733907,6,6,2,30,19.63,"control"
122,5,502.058564583125,2020-09-28 05:20:18.666667,122.722442546296,17.5317775066138,6,6,2,30,19.68,"control"
122,6,533.358054015353,2020-09-28 06:20:17,122.764090354938,17.5377271935626,6,6,2,30,19.63,"control"
122,7,483.412549344298,2020-09-28 07:20:15.333333,122.80573595679,17.5436765652558,6,6,2,30,19.56,"control"
122,8,512.998006483614,2020-09-28 08:20:13.333333,122.847377457563,17.5496253510804,6,6,2,30,19.52,"control"
122,9,525.678070701027,2020-09-28 09:20:11.333333,122.889026840278,17.5555752628968,6,6,2,30,19.58,"control"
122,10,517.336664827659,2020-09-28 10:20:10,122.930675181327,17.5615250259039,6,6,2,30,19.57,"control"
122,11,572.546936771202,2020-09-28 11:20:08.333333,122.972320231482,17.5674743187831,6,6,2,30,19.52,"control"
122,12,455.20194061371,2020-09-27 12:20:49.666667,122.014468128859,17.4306383041227,6,6,2,30,19.01,"control"
122,13,479.759880492643,2020-09-27 13:20:47.333333,122.056108495371,17.4365869279101,6,6,2,30,19.04,"control"
122,14,639.885792786155,2020-09-27 14:20:46,122.097758294753,17.4425368992504,6,6,2,30,19.02,"control"
122,15,488.192090825049,2020-09-27 15:20:43.666667,122.139399031636,17.448485575948,6,6,2,30,19.17,"control"
122,16,497.907715626184,2020-09-27 16:20:42,122.181046589507,17.4544352270724,6,6,2,30,19.19,"control"
122,17,539.636892080998,2020-09-27 17:20:40.333333,122.222692962963,17.4603847089947,6,6,2,30,19.24,"control"
122,18,476.256611888694,2020-09-27 18:20:38.666667,122.264340023148,17.4663342890212,6,6,2,30,19.22,"control"
122,19,444.481978035147,2020-09-27 19:20:37.333333,122.305988942902,17.4722841347002,6,6,2,30,19.23,"control"
122,20,444.629419008235,2020-09-27 20:20:35.333333,122.347633641975,17.478233377425,6,6,2,30,19.29,"control"
122,21,451.216138539749,2020-09-27 21:20:33,122.389277642747,17.4841825203925,6,6,2,30,19.32,"control"
122,22,489.176828321454,2020-09-27 22:20:32,122.430929266975,17.490132752425,6,6,2,30,19.25,"control"
122,23,540.000842686988,2020-09-27 23:20:30,122.472572685186,17.4960818121694,6,6,2,30,19.34,"control"
123,0,482.074114999318,2020-09-29 00:09:52,123.506854737654,17.6438363910935,6,6,2,30,19.87,"control"
123,1,532.18597583754,2020-09-29 01:19:43.333333,123.555365,17.6507664285715,6,6,2,30,20.08,"control"
123,2,448.388985901816,2020-09-29 02:19:40.666667,123.597000050155,17.6567142928792,6,6,2,30,19.96,"control"
123,3,519.222231903329,2020-09-29 03:19:38.333333,123.638640536266,17.6626629337523,6,6,2,30,19.98,"control"
123,4,496.643993738446,2020-09-29 04:19:37,123.680294957562,17.668613565366,6,6,2,30,19.99,"control"
123,5,430.868557322301,2020-09-29 05:19:35,123.721937094907,17.6745624421296,6,6,2,30,19.91,"control"
123,6,547.443648234916,2020-09-29 06:19:33,123.763581763118,17.6805116804454,6,6,2,30,19.89,"control"
123,7,558.916732251681,2020-09-29 07:19:31.333333,123.805226550927,17.6864609358467,6,6,2,30,19.84,"control"
123,8,474.457677900462,2020-09-29 08:22:07,123.848697497106,17.6926710710152,6,6,2,30,19.79,"control"
123,9,5556.53997109514,2020-09-29 09:19:28,123.888522094908,17.6983602992725,6,6,2,30,19.78,"control"
123,10,95.1959802635989,2020-09-29 10:19:26.333333,123.930168954476,17.7043098506394,6,6,2,30,19.65,"control"
123,11,82.4645985538526,2020-09-29 11:19:24,123.971810192902,17.710258598986,6,6,2,30,18.74,"control"
123,12,535.822810283147,2020-09-28 12:20:06.333333,123.013967087192,17.5734238695988,6,6,2,30,19.48,"control"
123,13,435.471494095029,2020-09-28 13:20:04.666667,123.055612075618,17.5793731536597,6,6,2,30,19.55,"control"
123,14,537.251306662254,2020-09-28 14:20:02.666667,123.097256902006,17.5853224145723,6,6,2,30,19.54,"control"
123,15,496.342984063319,2020-09-28 15:20:01.333333,123.138907349537,17.5912724785053,6,6,2,30,19.51,"control"
123,16,507.738988204121,2020-09-28 16:19:59,123.180548514661,17.5972212163802,6,6,2,30,19.55,"control"
123,17,484.887296197464,2020-09-28 17:19:57.333333,123.222196751543,17.6031709645061,6,6,2,30,19.59,"control"
123,18,544.829741143888,2020-09-28 18:19:55.666667,123.263842858796,17.6091204083995,6,6,2,30,19.61,"control"
123,19,513.209009207179,2020-09-28 19:19:54,123.305490246914,17.6150700352734,6,6,2,30,19.71,"control"
123,20,469.967166948717,2020-09-28 20:19:52,123.347133641975,17.6210190917108,6,6,2,30,19.67,"control"
123,21,479.010714435963,2020-09-28 21:19:50.333333,123.388781566359,17.6269687951941,6,6,2,30,19.73,"control"
123,22,474.548372975234,2020-09-28 22:19:47.666667,123.430415420525,17.6329164886464,6,6,2,30,19.67,"control"
123,23,502.137419693866,2020-09-28 23:19:46,123.472063823303,17.6388662604718,6,6,2,30,19.88,"control"
124,0,138.255594766908,2020-09-30 00:19:02.333333,124.513222496143,17.7876032137347,6,6,2,30,18.47,"control"
124,1,119.613527568366,2020-09-30 01:18:58.666667,124.554851512346,17.7935502160494,6,6,2,30,18.48,"control"
124,2,128.560404448798,2020-09-30 02:18:57,124.596497623457,17.7994996604938,6,6,2,30,18.53,"control"
124,3,136.326413396787,2020-09-30 03:18:55.666667,124.638148865741,17.805449837963,6,6,2,30,18.53,"control"
124,4,127.322168058369,2020-09-30 04:18:53.666667,124.679791628087,17.8113988040124,6,6,2,30,18.53,"control"
124,5,133.820813173825,2020-09-30 05:18:51.666667,124.721436261574,17.8173480373677,6,6,2,30,18.6,"control"
124,6,137.440784463536,2020-09-30 06:18:50,124.763081489198,17.8232973555997,6,6,2,30,18.66,"control"
124,7,157.539245255956,2020-09-30 07:18:47.666667,124.804721280865,17.8292458972664,6,6,2,30,18.97,"control"
124,8,185.284561157161,2020-09-30 08:18:46.333333,124.846375945216,17.8351965636023,6,6,2,30,19.47,"control"
124,9,146.947622272819,2020-09-30 09:18:44.333333,124.888015617284,17.8411450881834,6,6,2,30,19.31,"control"
124,10,135.737591202132,2020-09-30 10:18:42.666667,124.929662851081,17.8470946930115,6,6,2,30,19.41,"control"
124,11,148.509609766184,2020-09-30 11:18:41,124.971309768519,17.8530442526456,6,6,2,30,19.55,"control"
124,12,96.8222584219559,2020-09-29 12:19:22,124.013456141975,17.7162080202822,6,6,2,30,18.42,"control"
124,13,140.260979435542,2020-09-29 13:19:21,124.055107121914,17.7221581602734,6,6,2,30,17.98,"control"
124,14,130.805423680652,2020-09-29 14:19:18.333333,124.096747283951,17.7281067548502,6,6,2,30,18.27,"control"
124,15,150.896511872086,2020-09-29 15:19:17,124.138395617284,17.7340565167549,6,6,2,30,17.8,"control"
124,16,130.730497523551,2020-09-29 16:19:15.333333,124.180042623457,17.7400060890653,6,6,2,30,19.81,"control"
124,17,144.9776457974,2020-09-29 17:19:13.666667,124.221690810186,17.7459558300265,6,6,2,30,18.32,"control"
124,18,135.617784176926,2020-09-29 18:19:11.666667,124.2633328125,17.7519046875,6,6,2,30,18.23,"control"
124,19,148.982452309313,2020-09-29 19:19:10,124.304981493056,17.757854499008,6,6,2,30,18.49,"control"
124,20,144.816864054925,2020-09-29 20:19:08,124.346624872685,17.7638035532408,6,6,2,30,18.87,"control"
124,21,134.915221025177,2020-09-29 21:19:06.333333,124.388271902007,17.7697531288581,6,6,2,30,19.84,"control"
124,22,118.058252023429,2020-09-29 22:19:04.666667,124.429918001543,17.775702571649,6,6,2,30,18.44,"control"
124,23,142.860358386949,2020-09-29 23:19:02.666667,124.47156498071,17.7816521401015,6,6,2,30,18.36,"control"
125,0,146.364703165215,2020-10-01 00:18:17,125.512702145062,17.9303860207231,6,6,2,30,20,"control"
125,1,154.687906673916,2020-10-01 01:18:15.666667,125.554353958334,17.936336279762,6,6,2,30,19.78,"control"
125,2,155.92155927367,2020-10-01 02:18:13.666667,125.59599435571,17.9422849079585,6,6,2,30,19.8,"control"
125,3,162.332475390211,2020-10-01 03:18:11.666667,125.637638506945,17.9482340724207,6,6,2,30,19.84,"control"
125,4,155.039895764938,2020-10-01 04:18:09.666667,125.679282584877,17.954183226411,6,6,2,30,19.9,"control"
125,5,134.24579908288,2020-10-01 05:18:07.666667,125.720925335648,17.9601321908069,6,6,2,30,19.91,"control"
125,6,171.483316152405,2020-10-01 06:18:06.333333,125.762578580247,17.966082654321,6,6,2,30,19.87,"control"
125,7,180.365204964593,2020-10-01 07:18:04.333333,125.804219787809,17.9720313982584,6,6,2,30,19.87,"control"
125,8,179.487857253284,2020-10-01 08:18:02.666667,125.845865613426,17.977980801918,6,6,2,30,19.87,"control"
125,9,156.301021731486,2020-10-01 09:18:00.666667,125.887511631945,17.983930233135,6,6,2,30,20.21,"control"
125,10,158.679335809613,2020-10-01 10:17:59,125.929161712964,17.9898802447091,6,6,2,30,20.12,"control"
125,11,163.460679308879,2020-10-01 11:17:57.333333,125.970808182871,17.9958297404101,6,6,2,30,20.54,"control"
125,12,149.020159480047,2020-09-30 12:18:38.333333,125.012949459877,17.8589927799824,6,6,2,30,21.7,"control"
125,13,152.500664904694,2020-09-30 13:18:37.333333,125.054600563272,17.8649429376103,6,6,2,30,20.35,"control"
125,14,185.925265664913,2020-09-30 14:18:36,125.096252141204,17.8708931630291,6,6,2,30,19.39,"control"
125,15,165.426833755507,2020-09-30 15:18:33,125.137888094136,17.8768411563051,6,6,2,30,19.19,"control"
125,16,165.759523132371,2020-09-30 16:18:32.333333,125.179542449846,17.8827917785495,6,6,2,30,19.56,"control"
125,17,148.89428241175,2020-09-30 17:18:30,125.221183040123,17.8887404343033,6,6,2,30,22.48,"control"
125,18,155.789201643372,2020-09-30 18:18:28,125.262825956791,17.8946894223987,6,6,2,30,20.88,"control"
125,19,156.050232122164,2020-09-30 19:18:26,125.304473796297,17.9006391137567,6,6,2,30,21.4,"control"
125,20,137.783168888819,2020-09-30 20:18:24,125.346116574075,17.9065880820107,6,6,2,30,21.17,"control"
125,21,146.528962734045,2020-09-30 21:18:22.666667,125.387765042439,17.9125378632055,6,6,2,30,20.25,"control"
125,22,149.007305160735,2020-09-30 22:18:20.333333,125.429407492285,17.9184867846121,6,6,2,30,20.45,"control"
125,23,151.549059923349,2020-09-30 23:18:19,125.471057538581,17.9244367912258,6,6,2,30,20.74,"control"
126,0,158.805161621996,2020-10-02 00:17:33.666667,126.512200671296,18.0731715244709,7,6,2,30,20.04,"control"
126,1,184.97890266703,2020-10-02 01:17:31.333333,126.553838503087,18.0791197861552,7,6,2,30,20.08,"control"
126,2,205.431745978,2020-10-02 02:17:30,126.595489621914,18.0850699459877,7,6,2,30,21.09,"control"
126,3,216.364097386557,2020-10-02 03:17:28.333333,126.63713830247,18.0910197574957,7,6,2,30,20.82,"control"
126,4,190.79200811804,2020-10-02 04:17:26.666667,126.678785227624,18.096969318232,7,6,2,30,22.05,"control"
126,5,172.24434655625,2020-10-02 05:17:24.666667,126.720428657408,18.1029183796297,7,6,2,30,20.69,"control"
126,6,176.992415988509,2020-10-02 06:17:23.333333,126.762077098766,18.1088681569665,7,6,2,30,20.14,"control"
126,7,193.88305323495,2020-10-02 07:17:20.333333,126.803713074846,18.1148161535495,7,6,2,30,20.09,"control"
126,8,205.867427448516,2020-10-02 08:17:19.333333,126.845365239198,18.1207664627425,7,6,2,30,21.2,"control"
126,9,181.607338105601,2020-10-02 09:17:17.666667,126.887014189815,18.1267163128307,7,6,2,30,20.4,"control"
126,10,187.438143987061,2020-10-02 10:17:15.333333,126.928655135031,18.1326650192901,7,6,2,30,20.62,"control"
126,11,217.241655980353,2020-10-02 11:17:13.666667,126.970300401235,18.1386143430335,7,6,2,30,20.34,"control"
126,12,174.840162507495,2020-10-01 12:17:55.333333,126.012450393518,18.0017786276455,7,6,2,30,20.07,"control"
126,13,195.576795541051,2020-10-01 13:17:53.333333,126.054094155093,18.0077277364419,7,6,2,30,19.74,"control"
126,14,196.850331197804,2020-10-01 14:17:51,126.09573648534,18.0136766407628,7,6,2,30,19.88,"control"
126,15,189.353334266259,2020-10-01 15:17:49.666667,126.137384367284,18.0196263381835,7,6,2,30,20.76,"control"
126,16,217.624398404218,2020-10-01 16:17:48,126.179030686728,18.0255758123898,7,6,2,30,20.82,"control"
126,17,183.358091166411,2020-10-01 17:17:46.333333,126.220677160494,18.031525308642,7,6,2,30,22.09,"control"
126,18,191.331889844586,2020-10-01 18:17:44,126.262320883488,18.0374744119269,7,6,2,30,22.79,"control"
126,19,168.854237750458,2020-10-01 19:17:42,126.303962770062,18.043423252866,7,6,2,30,21.8,"control"
126,20,177.372489683368,2020-10-01 20:17:41,126.345615659722,18.0493736656746,7,6,2,30,20.86,"control"
126,21,176.830815089669,2020-10-01 21:17:38.666667,126.387256597222,18.0553223710318,7,6,2,30,20.68,"control"
126,22,182.823023191556,2020-10-01 22:17:37.333333,126.42890779321,18.0612725418872,7,6,2,30,20.3,"control"
126,23,180.376253269113,2020-10-01 23:17:35.666667,126.470555119599,18.0672221599427,7,6,2,30,20.13,"control"
127,0,175.576212226358,2020-10-03 00:16:50,127.511691940587,18.2159559915124,7,6,2,30,19.74,"control"
127,1,229.09657509657,2020-10-03 01:16:48.333333,127.553340590278,18.2219057986111,7,6,2,30,19.64,"control"
127,2,207.611646551312,2020-10-03 02:16:46,127.594981493056,18.227854499008,7,6,2,30,19.61,"control"
127,3,206.172410067475,2020-10-03 03:16:44.666667,127.636629236111,18.2338041765873,7,6,2,30,19.64,"control"
127,4,183.698753004594,2020-10-03 04:16:43,127.67827804784,18.2397540068343,7,6,2,30,19.7,"control"
127,5,192.769636020905,2020-10-03 05:16:41,127.719925092593,18.2457035846561,7,6,2,30,19.67,"control"
127,6,197.999781261771,2020-10-03 06:16:39,127.761566608797,18.2516523726852,7,6,2,30,19.64,"control"
127,7,211.199400357124,2020-10-03 07:16:37.333333,127.803213695988,18.2576019565697,7,6,2,30,19.58,"control"
127,8,191.556016630188,2020-10-03 08:16:35,127.844853684414,18.2635505263448,7,6,2,30,19.46,"control"
127,9,170.359252647148,2020-10-03 09:16:33.333333,127.886502789352,18.2695003984788,7,6,2,30,19.46,"control"
127,10,214.656979169114,2020-10-03 10:16:31.666667,127.928150347223,18.2754500496033,7,6,2,30,19.68,"control"
127,11,204.478264613437,2020-10-03 11:16:29.666667,127.969791766975,18.2813988238536,7,6,2,30,19.85,"control"
127,12,196.671053063671,2020-10-02 12:17:11.666667,127.011943919754,18.1445634171077,7,6,2,30,20.32,"control"
127,13,227.787118743775,2020-10-02 13:17:09.666667,127.053590632717,18.150512947531,7,6,2,30,20.17,"control"
127,14,216.713512221617,2020-10-02 14:17:08.333333,127.095240000001,18.156462857143,7,6,2,30,20.14,"control"
127,15,206.073241890871,2020-10-02 15:17:06.666667,127.136885833334,18.1624122619048,7,6,2,30,19.99,"control"
127,16,168.154897918344,2020-10-02 16:17:05,127.178533769291,18.1683619670415,7,6,2,30,19.91,"control"
127,17,211.163257364189,2020-10-02 17:17:03,127.220178233024,18.1743111761463,7,6,2,30,19.93,"control"
127,18,223.167550212315,2020-10-02 18:17:00.666667,127.261817885803,18.1802596979718,7,6,2,30,19.87,"control"
127,19,204.909423551319,2020-10-02 19:16:59.333333,127.303465405093,18.1862093435847,7,6,2,30,19.92,"control"
127,20,186.550057501784,2020-10-02 20:16:57,127.345106041667,18.1921580059524,7,6,2,30,19.95,"control"
127,21,199.426862141156,2020-10-02 21:16:55.333333,127.386755385803,18.1981079122575,7,6,2,30,19.84,"control"
127,22,241.353886970065,2020-10-02 22:16:53.333333,127.428400389661,18.204057198523,7,6,2,30,19.8,"control"
127,23,206.226947746685,2020-10-02 23:16:52,127.470050555556,18.2100072222222,7,6,2,30,19.78,"control"
128,0,192.993615155386,2020-10-04 00:16:06.333333,128.511187623457,18.3587410890653,7,6,2,30,20.26,"control"
128,1,202.759526203457,2020-10-04 01:16:04.666667,128.552837253087,18.3646910361553,7,6,2,30,20.24,"control"
128,2,236.988891265682,2020-10-04 02:16:02.666667,128.594482210648,18.3706403158069,7,6,2,30,20.24,"control"
128,3,230.467082140604,2020-10-04 03:16:01,128.636125204476,18.3765893149251,7,6,2,30,20.31,"control"
128,4,216.773230683817,2020-10-04 04:15:59,128.677770833334,18.3825386904762,7,6,2,30,20.87,"control"
128,5,244.220659773388,2020-10-04 05:15:57.333333,128.719417172068,18.3884881674383,7,6,2,30,20.59,"control"
128,6,189.754436902396,2020-10-04 06:15:55.666667,128.761065069444,18.3944378670635,7,6,2,30,21.65,"control"
128,7,217.792231665165,2020-10-04 07:15:54,128.802710135031,18.4003871621473,7,6,2,30,22.58,"control"
128,8,246.272093753683,2020-10-04 08:15:52.333333,128.844356138117,18.4063365911596,7,6,2,30,21.82,"control"
128,9,205.092733927373,2020-10-04 09:15:50.333333,128.886003765433,18.4122862522047,7,6,2,30,21.4,"control"
128,10,277.350863345884,2020-10-04 10:15:48.333333,128.927648900463,18.418235557209,7,6,2,30,21.08,"control"
128,11,228.768994113243,2020-10-04 11:15:46.333333,128.969288607253,18.4241840867505,7,6,2,30,22.26,"control"
128,12,197.390427648116,2020-10-03 12:16:28,128.011438240741,18.2873483201059,7,6,2,30,21.02,"control"
128,13,203.242298373897,2020-10-03 13:16:26.333333,128.053086628087,18.2932980897267,7,6,2,30,21.3,"control"
128,14,255.757166960616,2020-10-03 14:16:24.666667,128.094735652007,18.2992479502867,7,6,2,30,20.49,"control"
128,15,223.541403329748,2020-10-03 15:16:22.666667,128.136377245371,18.3051967493387,7,6,2,30,19.99,"control"
128,16,206.345753674441,2020-10-03 16:16:20.666667,128.178020536266,18.3111457908951,7,6,2,30,19.99,"control"
128,17,231.820458002612,2020-10-03 17:16:19.333333,128.219670516975,18.3170957881393,7,6,2,30,19.91,"control"
128,18,276.998849904924,2020-10-03 18:16:17.333333,128.26131663966,18.3230452342372,7,6,2,30,19.84,"control"
128,19,241.383814410473,2020-10-03 19:16:15.666667,128.302964012346,18.3289948589066,7,6,2,30,19.96,"control"
128,20,231.947550119836,2020-10-03 20:16:14,128.344610949074,18.3349444212963,7,6,2,30,20.94,"control"
128,21,178.9987452825,2020-10-03 21:16:11.666667,128.386251103395,18.3408930147708,7,6,2,30,21.27,"control"
128,22,230.964385145115,2020-10-03 22:16:09.666667,128.42789394676,18.3468419923942,7,6,2,30,20.67,"control"
128,23,193.540500322683,2020-10-03 23:16:08.333333,128.469541323303,18.3527916176147,7,6,2,30,20.4,"control"
129,0,220.984291523826,2020-10-05 00:15:22.666667,129.510683923611,18.5015262748016,7,6,2,30,19.98,"control"
129,1,210.19641279562,2020-10-05 01:15:20.666667,129.552325154321,18.5074750220459,7,6,2,30,19.93,"control"
129,2,242.692576662935,2020-10-05 02:15:20,129.593986107253,18.5134265867505,7,6,2,30,19.87,"control"
129,3,191.614445796674,2020-10-05 03:15:17.666667,129.635621381173,18.5193744830247,7,6,2,30,19.83,"control"
129,4,209.018470384541,2020-10-05 04:15:15,129.677264081791,18.5253234402559,7,6,2,30,19.8,"control"
129,5,270.797184973388,2020-10-05 05:15:13,129.718904729939,18.531272104277,7,6,2,30,19.76,"control"
129,6,195.949374489547,2020-10-05 06:15:11.666667,129.760556782408,18.5372223974868,7,6,2,30,19.71,"control"
129,7,202.86257835768,2020-10-05 07:15:10,129.802200459105,18.5431714941578,7,6,2,30,19.67,"control"
129,8,225.373750117301,2020-10-05 08:15:08.333333,129.843850841049,18.5491215487213,7,6,2,30,19.63,"control"
129,9,204.378723820665,2020-10-05 09:15:06,129.885491635803,18.5550702336862,7,6,2,30,19.59,"control"
129,10,230.738558117854,2020-10-05 10:15:04.333333,129.92713707176,18.56101958168,7,6,2,30,19.59,"control"
129,11,240.192968323528,2020-10-05 11:15:03,129.968790787037,18.5669701124339,7,6,2,30,19.63,"control"
129,12,250.901920132916,2020-10-04 12:15:45,129.010939814815,18.4301342592593,7,6,2,30,22.12,"control"
129,13,255.97799516148,2020-10-04 13:15:42.666667,129.052583337192,18.4360833338845,7,6,2,30,21.41,"control"
129,14,258.096549368783,2020-10-04 14:15:41,129.094228441358,18.4420326344798,7,6,2,30,20.91,"control"
129,15,145.853508694744,2020-10-04 15:16:51.75,129.136714641204,18.4481020916006,7,6,2,30,20.52,"control"
129,16,239.075472459188,2020-10-04 16:15:37.666667,129.177525339507,18.4539321913581,7,6,2,30,20.54,"control"
129,17,208.416004067555,2020-10-04 17:15:36,129.21916783179,18.4598811188271,7,6,2,30,20.54,"control"
129,18,260.545667911793,2020-10-04 18:15:33.333333,129.260807013889,18.4658295734127,7,6,2,30,21.02,"control"
129,19,213.269808249134,2020-10-04 19:15:32.333333,129.302458306328,18.4717797580468,7,6,2,30,21,"control"
129,20,185.315071854837,2020-10-04 20:15:31.333333,129.344114479167,18.477730639881,7,6,2,30,20.76,"control"
129,21,233.667809667358,2020-10-04 21:15:28.333333,129.38574746142,18.4836782087743,7,6,2,30,20.49,"control"
129,22,193.051649875511,2020-10-04 22:15:26.666667,129.427395208334,18.4896278869048,7,6,2,30,20.21,"control"
129,23,204.793524687489,2020-10-04 23:15:24,129.469030694445,18.4955758134921,7,6,2,30,20.05,"control"
130,0,292.827878242369,2020-10-06 00:14:39,130.510178572531,18.6443112246472,7,6,2,30,20.06,"control"
130,1,239.607353851209,2020-10-06 01:14:36.666667,130.551820447531,18.6502600639331,7,6,2,30,20.03,"control"
130,2,211.181890081987,2020-10-06 02:14:35.333333,130.593467191358,18.6562095987655,7,6,2,30,19.99,"control"
130,3,225.948054104369,2020-10-06 03:14:33.333333,130.635113090277,18.6621590128968,7,6,2,30,19.92,"control"
130,4,210.888285017715,2020-10-06 04:14:31.666667,130.676758113426,18.668108301918,7,6,2,30,19.87,"control"
130,5,205.075676076076,2020-10-06 05:14:30.333333,130.718410088735,18.674058584105,7,6,2,30,19.82,"control"
130,6,201.456033400347,2020-10-06 06:14:27.666667,130.760047434414,18.6800067763449,7,6,2,30,19.79,"control"
130,7,214.026279755922,2020-10-06 07:14:26,130.801697006173,18.6859567151676,7,6,2,30,19.79,"control"
130,8,236.160057771925,2020-10-06 08:14:25,130.843348645833,18.6919069494048,7,6,2,30,19.82,"control"
130,9,243.615395023642,2020-10-06 09:14:22.666667,130.884987982253,18.6978554260361,7,6,2,30,20,"control"
130,10,235.257759779182,2020-10-06 10:14:21,130.926635362655,18.7038050518079,7,6,2,30,20.07,"control"
130,11,254.616889342511,2020-10-06 11:14:19.333333,130.968283383488,18.7097547690697,7,6,2,30,20.07,"control"
130,12,251.114724251848,2020-10-05 12:15:01,130.010431701389,18.5729188144841,7,6,2,30,19.81,"control"
130,13,206.745602152279,2020-10-05 13:14:58.666667,130.052068437501,18.578866919643,7,6,2,30,19.93,"control"
130,14,238.400900289227,2020-10-05 14:14:57.333333,130.093723248457,18.5848176069224,7,6,2,30,19.89,"control"
130,15,248.227481018642,2020-10-05 15:14:55.666667,130.135370960649,18.5907672800927,7,6,2,30,19.77,"control"
130,16,201.08178851681,2020-10-05 16:14:54,130.177015883489,18.5967165547841,7,6,2,30,19.65,"control"
130,17,239.319435013142,2020-10-05 17:14:52,130.218661774691,18.602665967813,7,6,2,30,19.65,"control"
130,18,221.577402813075,2020-10-05 18:14:50,130.26030613426,18.6086151620371,7,6,2,30,20.04,"control"
130,19,211.149158039624,2020-10-05 19:14:48.333333,130.301952542439,18.6145646489199,7,6,2,30,20.2,"control"
130,20,217.79390426604,2020-10-05 20:14:46.333333,130.343597253086,18.620513893298,7,6,2,30,20.27,"control"
130,21,210.091678332925,2020-10-05 21:14:44.333333,130.385239718364,18.6264628169091,7,6,2,30,20.12,"control"
130,22,219.54320662467,2020-10-05 22:14:43,130.426887789352,18.632412541336,7,6,2,30,20,"control"
130,23,224.80224531525,2020-10-05 23:14:41,130.468531442902,18.6383616347002,7,6,2,30,20,"control"
131,0,236.447535674283,2020-10-07 00:13:55.666667,131.509676736111,18.7870966765873,7,6,2,30,19.97,"control"
131,1,213.520406513611,2020-10-07 01:13:53.333333,131.551317820216,18.793045402888,7,6,2,30,19.97,"control"
131,2,248.910417901271,2020-10-07 02:13:51.666667,131.592962820216,18.7989946886023,7,6,2,30,19.95,"control"
131,3,259.236238167283,2020-10-07 03:13:50,131.634610574846,18.8049443678351,7,6,2,30,19.92,"control"
131,4,194.493378130355,2020-10-07 04:13:47.333333,131.676247527006,18.810892503858,7,6,2,30,19.91,"control"
131,5,206.513362612029,2020-10-07 05:13:46,131.717897662037,18.8168425231482,7,6,2,30,19.96,"control"
131,6,227.181467653174,2020-10-07 06:13:44.666667,131.75954640818,18.8227923440257,7,6,2,30,20,"control"
131,7,253.720955674262,2020-10-07 07:13:43,131.801193908179,18.8287419868827,7,6,2,30,19.96,"control"
