PLANNR,LBNR,MGD,,DATO/DATE,Antal/Number,TOERSTOF/Dry matter,N (Total-N),PH,P,K,CU,C,NH4-N,LNIR_NH4N,LSNBET,,,,,,,,,,
070801717,001,,,,,2.16,6.48,,0.93,1.21,,,5.68,,"Gylle, svin",,,,,,,,,,
070801717,001,,,9/14/2016,,2.16,6.48,,0.93,1.21,,,5.68,,"Gylle, svin",,,,,,,,,,
070801717,001,,,,,2.16,6.48,,0.93,1.21,,,5.68,,"Gylle, svin",,,,,,,,,,
070641616,001,,,3/7/2016,,2.22,3.58,7.25,0.38,2.22,,,2.93,,"Gylle, svin",,,,,,,,,,
070101111,001,28,,,,2.26,3.56,7.74,0.34,3.39,,11.00,2.96,,"Gylle, svin",,,,,,,,,,
070101111,002,28,,4/19/2011,,2.26,3.56,7.74,0.34,3.39,,11.00,2.96,,"Gylle, svin",,,,,,,,,,
070821717,003,,,4/7/2017,,2.26,5.70,7.19,1.49,2.94,,,3.92,,"Gylle, svin",,,,,,,,,,
070821717,002,,,4/7/2017,,2.27,5.61,7.20,1.41,2.95,,,4.15,,"Gylle, svin",,,,,,,,,,
070211616,003,25.8,,5/19/2016,,2.33,3.71,7.52,0.49,2.56,,,2.95,,"Gylle, svin",,,,,,,,,,
070211313,002,40,,6/3/2013,,2.34,3.05,6.29,0.49,1.76,,0.87,2.32,,"Gylle, svin",,,,,,,,,,
070211414,002,,,5/21/2014,,2.39,3.60,7.43,0.29,2.87,,,2.97,,"Gylle, svin",,,,,,,,,,
070641616,002,,,3/7/2016,,2.39,3.59,7.30,0.43,2.29,,,2.91,,"Gylle, svin",,,,,,,,,,
070221313,004,,,5/13/2013,,2.49,5.02,7.54,0.57,2.47,,0.80,4.32,,"Gylle, svin",,,,,,,,,,
070821717,001,,,4/7/2017,,2.5,6.27,6.97,2.10,2.75,,,3.97,,"Gylle, svin",,,,,,,,,,
070221313,004,,,5/13/2013,,2.59,4.14,7.09,0.67,2.46,,0.91,3.30,,"Gylle, svin",,,,,,,,,,
070221313,004,,,5/6/2013,,2.61,3.90,7.30,0.52,2.56,,3.50,3.16,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,3/30/2009,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070240909,003,36,,,,2.7,2.96,7.24,0.59,2.05,,12.70,2.69,,"Gylle, svin",,,,,,,,,,
070851717,002,28.6,,4/6/2017,,2.71,4.58,7.31,0.87,2.30,,,3.64,,"Gylle, svin",,,,,,,,,,
070851717,002,28.6,,,,2.71,4.58,7.31,0.87,2.30,,,3.64,,"Gylle, svin",,,,,,,,,,
070811717,001,,,,,2.75,3.26,,0.41,2.61,,,2.31,,"Gylle, svin",,,,,,,,,,
070601414,001,,,4/30/2014,,2.81,3.42,6.76,0.23,2.00,,,2.63,,"Gylle, svin",,,,,,,,,,
070601414,002,,,4/3/2014,,2.84,3.39,7.11,0.31,1.99,,,2.64,,"Gylle, svin",,,,,,,,,,
070211414,002,,,4/11/2014,,2.87,3.85,7.58,0.55,3.16,,,3.05,,"Gylle, svin",,,,,,,,,,
070211414,002,,,,,2.87,3.85,7.58,0.55,3.16,,,3.05,,"Gylle, svin",,,,,,,,,,
070400909,001,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,001,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,001,43,,4/7/2009,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,001,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,001,43,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,002,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,002,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,002,43,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,002,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,002,43,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,003,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070400909,004,0,,,,2.94,2.77,7.48,0.53,1.68,,11.10,2.48,,"Gylle, svin",,,,,,,,,,
070851717,001,,,,,2.94,3.01,7.48,0.10,2.00,,,2.12,,"Gylle, svin",,,,,,,,,,
070851717,001,,,1/1/2017,,2.94,3.01,7.48,0.10,2.00,,,2.12,,"Gylle, svin",,,,,,,,,,
070601616,001,,,4/20/2016,,3.05,3.50,7.32,0.46,2.50,,,2.56,,"Gylle, svin",,,,,,,,,,
070821717,002,,,3/16/2017,,3.14,4.53,7.16,0.72,2.70,,,3.46,,"Gylle, svin",,,,,,,,,,
070821717,001,,,3/16/2017,,3.18,4.67,7.25,0.76,2.70,,,3.49,,"Gylle, svin",,,,,,,,,,
030361313,001,35,,2/8/2013,,3.25,,,,,,,,2.32,"Gylle, svin",,,,,,,,,,
070211313,001,,,5/23/2013,,3.33,4.36,7.50,0.63,1.83,,1.27,3.58,,"Gylle, svin",,,,,,,,,,
070641616,003,,,3/7/2016,,3.33,3.49,6.83,0.77,1.80,,,2.56,,"Gylle, svin",,,,,,,,,,
070821717,003,,,3/16/2017,,3.35,4.61,7.21,0.77,2.61,,,3.40,,"Gylle, svin",,,,,,,,,,
070601515,001,,,1/1/2015,,3.43,3.57,6.92,0.58,2.50,,,2.55,,"Gylle, svin",,,,,,,,,,
070591515,001,,,4/9/2015,,3.53,3.55,6.99,0.67,2.29,,,2.57,,"Gylle, svin",,,,,,,,,,
070211414,001,34.5,,,,3.54,3.58,6.93,0.67,1.70,,,2.57,,"Gylle, svin",,,,,,,,,,
070211414,001,34.5,,4/16/2014,,3.54,3.58,6.93,0.67,1.70,,,2.57,,"Gylle, svin",,,,,,,,,,
070601616,002,,,5/10/2016,,3.72,3.41,8.59,0.52,2.31,,,2.53,,"Gylle, svin",,,,,,,,,,
070821717,001,,,3/16/2017,,3.72,4.34,7.37,0.97,2.90,,,3.25,,"Gylle, svin",,,,,,,,,,
070101111,003,33,,,,3.78,4.25,7.32,0.87,2.19,,24.40,3.31,,"Gylle, svin",,,,,,,,,,
070101111,004,33,,,,3.78,4.25,7.32,0.87,2.19,,24.40,3.31,,"Gylle, svin",,,,,,,,,,
070101111,004,33,,4/18/2011,,3.78,4.25,7.32,0.87,2.19,,24.40,3.31,,"Gylle, svin",,,,,,,,,,
070211616,003,25.8,,,,3.78,4.77,7.59,0.87,2.80,,,3.68,,"Gylle, svin",,,,,,,,,,
070211616,003,25.8,,1/1/2016,,3.78,4.77,7.59,0.87,2.80,,,3.68,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070621414,001,32.1,,4/30/2014,,3.8,5.78,7.23,0.99,2.81,,,3.93,,"Gylle, svin",,,,,,,,,,
070821717,003,,,3/16/2017,,3.96,4.26,7.32,0.87,2.81,,,3.21,,"Gylle, svin",,,,,,,,,,
070591616,001,,,4/15/2016,,3.97,3.65,7.32,0.52,2.38,,,2.56,,"Gylle, svin",,,,,,,,,,
070211313,004,,,5/28/2013,,4.02,4.02,7.12,0.80,2.17,,1.77,2.90,,"Gylle, svin",,,,,,,,,,
070621414,001,27.2,,5/7/2014,,4.06,4.54,7.21,0.69,2.31,,,3.27,,"Gylle, svin",,,,,,,,,,
070621414,001,27.2,,,,4.06,4.54,7.21,0.69,2.31,,,3.27,,"Gylle, svin",,,,,,,,,,
070961717,001,,,,,4.06,4.24,,1.22,3.00,,,3.17,,"Gylle, svin",,,,,,,,,,
070961717,001,,,,,4.06,4.24,,1.22,3.00,,,3.17,,"Gylle, svin",,,,,,,,,,
070961717,001,,,4/28/2017,,4.06,4.24,,1.22,3.00,,,3.17,,"Gylle, svin",,,,,,,,,,
070961717,001,,,,,4.06,4.24,,1.22,3.00,,,3.17,,"Gylle, svin",,,,,,,,,,
070961717,001,,,,,4.06,4.24,,1.22,3.00,,,3.17,,"Gylle, svin",,,,,,,,,,
070821717,001,,,3/16/2017,,4.14,5.70,7.03,1.20,3.11,,,4.03,,"Gylle, svin",,,,,,,,,,
070821717,002,,,3/16/2017,,4.14,4.30,7.09,1.20,2.82,,,3.25,,"Gylle, svin",,,,,,,,,,
070221414,002,,,4/23/2014,,4.15,4.63,7.29,0.71,1.91,,,3.62,,"Gylle, svin",,,,,,,,,,
070211313,001,,,5/23/2013,,4.17,4.42,6.13,0.71,2.04,,1.08,3.55,,"Gylle, svin",,,,,,,,,,
070821717,003,,,1/1/2017,,4.19,4.68,7.17,2.51,2.81,,,3.41,,"Gylle, svin",,,,,,,,,,
070211414,004,,,5/21/2014,,4.6,3.97,7.45,0.69,1.89,,,2.94,,"Gylle, svin",,,,,,,,,,
070211313,003,,,5/28/2013,,4.69,4.65,7.46,1.17,2.63,,1.88,3.37,,"Gylle, svin",,,,,,,,,,
070821717,001,,,4/7/2017,,4.75,4.68,7.16,1.19,2.52,,,3.48,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,4/15/2009,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.79,4.69,7.32,0.86,3.45,,26.60,3.71,,"Gylle, svin",,,,,,,,,,
070221414,002,,,4/23/2014,,4.82,5.73,6.59,0.92,1.88,,,4.55,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,4/15/2009,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,002,,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.84,4.69,7.39,0.92,3.73,,25.30,3.75,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,4/15/2009,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070110909,001,32.2,,,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070110909,002,32.2,,,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070110909,003,32.2,,,,4.92,4.65,7.39,0.93,3.69,,26.10,3.78,,"Gylle, svin",,,,,,,,,,
070221414,001,,,4/23/2014,,4.92,5.11,7.28,0.84,2.12,,,4.08,,"Gylle, svin",,,,,,,,,,
070821717,003,,,3/16/2017,,5,5.76,7.07,1.20,3.30,,,4.14,,"Gylle, svin",,,,,,,,,,
070811717,001,,,,,5.15,3.97,,0.77,2.88,,,2.73,,"Gylle, svin",,,,,,,,,,
070811717,001,,,3/17/2017,,5.15,3.97,,0.77,2.88,,,2.73,,"Gylle, svin",,,,,,,,,,
070811717,001,,,,,5.15,3.97,,0.77,2.88,,,2.73,,"Gylle, svin",,,,,,,,,,
070811717,001,,,,,5.15,3.97,,0.77,2.88,,,2.73,,"Gylle, svin",,,,,,,,,,
070811717,001,,,,,5.15,3.97,,0.77,2.88,,,2.73,,"Gylle, svin",,,,,,,,,,
070821717,002,,,3/16/2017,,5.16,5.77,7.02,1.29,3.20,,,4.08,,"Gylle, svin",,,,,,,,,,
070169797,007,30,,,,5.2,5.05,6.90,1.25,1.92,,,3.44,,"Gylle, svin",,,,,,,,,,
070821717,003,,,3/16/2017,,5.2,5.80,7.02,1.30,3.12,,,3.99,,"Gylle, svin",,,,,,,,,,
070209797,003,35,,,,5.3,5.58,7.30,1.89,2.68,,,3.89,,"Gylle, svin",,,,,,,,,,
070211616,001,24.2,,4/14/2016,,5.41,4.93,7.63,0.81,2.60,,,3.36,,"Gylle, svin",,,,,,,,,,
070211616,001,,,,,5.41,4.93,7.63,0.81,2.60,,,3.36,,"Gylle, svin",,,,,,,,,,
070211616,001,24.2,,,,5.41,4.93,7.63,0.81,2.60,,,3.36,,"Gylle, svin",,,,,,,,,,
070221414,001,,,4/23/2014,,5.46,4.85,7.45,0.93,2.07,,,3.73,,"Gylle, svin",,,,,,,,,,
070821717,002,,,3/16/2017,,5.48,5.74,7.05,1.10,3.12,,,4.03,,"Gylle, svin",,,,,,,,,,
070641616,001,31.25,,1/1/2016,,5.52,5.52,7.03,1.10,3.20,,,3.92,,"Gylle, svin",,,,,,,,,,
070211313,004,,,,,5.54,4.06,6.88,0.89,1.77,,2.44,2.69,,"Gylle, svin",,,,,,,,,,
070211313,004,,,4/16/2013,,5.54,4.06,6.88,0.89,1.77,,2.44,2.69,,"Gylle, svin",,,,,,,,,,
070821717,001,,,3/16/2017,,5.58,5.76,7.04,1.23,3.12,,,3.89,,"Gylle, svin",,,,,,,,,,
070221313,003,,,5/6/2013,,5.61,6.05,7.09,1.07,2.19,,2.30,4.52,,"Gylle, svin",,,,,,,,,,
070211616,002,,,,,5.96,4.93,7.69,0.52,2.38,,,3.35,,"Gylle, svin",,,,,,,,,,
070211616,002,,,4/14/2016,,5.96,4.93,7.69,0.52,2.38,,,3.35,,"Gylle, svin",,,,,,,,,,
070221313,003,,,5/6/2013,,6.09,5.08,6.40,0.97,2.25,,2.56,3.40,,"Gylle, svin",,,,,,,,,,
070079797,005,24,,5/14/1997,,6.2,4.92,6.70,1.22,2.67,,,3.92,,"Gylle, svin",,,,,,,,,,
070641616,001,31.25,,1/1/2016,,6.26,6.13,7.02,1.63,3.51,,,4.44,,"Gylle, svin",,,,,,,,,,
070821717,001,,,1/1/2017,,6.67,6.38,6.74,2.40,2.80,,,3.91,,"Gylle, svin",,,,,,,,,,
070641616,001,31.25,,1/1/2016,,6.72,6.17,7.04,1.68,3.43,,,4.39,,"Gylle, svin",,,,,,,,,,
070101010,002,28,,,,6.81,4.27,7.46,1.02,2.11,,31.50,2.86,,"Gylle, svin",,,,,,,,,,
070101010,003,28,,5/5/2010,,6.81,4.27,7.46,1.02,2.11,,31.50,2.86,,"Gylle, svin",,,,,,,,,,
070221313,001,,,5/13/2013,,7.02,8.13,6.72,1.61,4.70,,2.46,5.82,,"Gylle, svin",,,,,,,,,,
070821717,002,,,4/7/2017,,7.02,6.04,7.05,2.11,3.23,,,4.18,,"Gylle, svin",,,,,,,,,,
070221313,003,,,5/6/2013,,7.35,5.02,6.78,1.25,2.35,,3.16,3.36,,"Gylle, svin",,,,,,,,,,
070641616,001,31.25,,1/1/2016,,7.4,5.80,6.95,1.78,3.18,,,3.91,,"Gylle, svin",,,,,,,,,,
070221313,002,,,5/6/2013,,7.44,5.88,7.02,1.19,2.90,,3.12,4.13,,"Gylle, svin",,,,,,,,,,
070221313,002,,,5/6/2013,,7.47,6.11,6.97,1.12,2.99,,3.06,4.41,,"Gylle, svin",,,,,,,,,,
070821717,002,,,4/4/2017,,7.55,6.37,6.74,2.11,2.57,,,3.78,,"Gylle, svin",,,,,,,,,,
070211616,002,,,1/1/2016,,7.58,6.44,7.85,1.21,3.18,,,4.56,,"Gylle, svin",,,,,,,,,,
070079797,001,25,,5/6/1997,,7.6,5.11,7.20,2.36,2.68,,,3.30,,"Gylle, svin",,,,,,,,,,
070079797,001,25,,5/27/1997,,7.6,5.11,7.20,2.36,2.68,,,3.30,,"Gylle, svin",,,,,,,,,,
070101010,001,28,,,,7.67,4.80,7.11,1.53,2.38,,20.20,3.21,,"Gylle, svin",,,,,,,,,,
070211616,001,,,1/1/2016,,7.71,6.45,7.82,1.08,3.08,,,4.51,,"Gylle, svin",,,,,,,,,,
070221313,002,,,5/6/2013,,7.78,6.17,7.12,1.40,2.88,,3.27,4.25,,"Gylle, svin",,,,,,,,,,
070221313,001,,,5/13/2013,,7.82,7.94,6.84,1.80,4.07,,4.46,5.68,,"Gylle, svin",,,,,,,,,,
070371111,001,24,,4/29/2011,,8.22,7.47,6.77,1.73,3.62,,30.40,5.49,,"Gylle, svin",,,,,,,,,,
070371111,001,24,,,,8.22,7.47,6.77,1.73,3.62,,30.40,5.49,,"Gylle, svin",,,,,,,,,,
070371111,001,24,,,,8.22,7.47,6.77,1.73,3.62,,30.40,5.49,,"Gylle, svin",,,,,,,,,,
070221313,001,,,5/6/2013,,8.24,7.98,6.91,1.65,4.12,,3.90,5.50,,"Gylle, svin",,,,,,,,,,
070339899,002,,,,,8.6,4.02,,0.82,3.46,,,2.21,,"Gylle, svin",,,,,,,,,,
070339899,002,20,,4/8/1999,,8.6,4.02,,0.82,3.46,,,2.21,,"Gylle, svin",,,,,,,,,,
070821717,003,,,1/1/2017,,8.66,6.28,7.03,1.39,1.82,,,4.22,,"Gylle, svin",,,,,,,,,,
070821717,003,,,4/4/2017,,9.12,6.80,6.77,2.64,2.46,,,3.90,,"Gylle, svin",,,,,,,,,,
070601616,002,,,5/10/2016,,,,,,,,,,,"Gylle, svin + fiberfraktion",,3.07,3.57,8.27,0.55,2.39,,,2.54,
070601616,001,,,4/20/2016,,,,,,,,,,,"Gylle, svin + fiberfraktion",,3.71,3.75,7.19,0.67,2.60,,,2.64,
070591616,001,,,4/15/2016,,,,,,,,,,,"Gylle, svin + fiberfraktion",,4.54,3.79,7.09,0.77,2.50,,,2.63,
070221515,003,47.6,,4/21/2015,,1,2.06,7.16,0.14,1.50,,,1.92,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,001,47.6,,4/21/2015,,1.1,2.17,6.59,0.17,1.54,,,1.88,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,001,47.6,,4/21/2015,,1.19,2.17,6.49,0.15,1.55,,,1.86,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,002,32.1,,4/21/2015,,1.43,3.51,6.63,0.34,0.73,,,3.23,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,001,47.6,,4/21/2015,,1.49,2.23,6.10,0.21,1.49,,,1.90,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,001,42.9,,4/20/2014,,1.54,2.87,6.59,0.22,1.69,,,2.43,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,002,32.1,,4/21/2015,,1.54,3.55,6.61,0.34,0.75,,,3.23,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,003,47.6,,4/21/2015,,1.63,2.98,6.29,0.16,1.50,,,2.74,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,001,42.9,,4/20/2014,,1.7,2.85,6.16,0.20,1.70,,,2.43,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,002,32.1,,4/21/2015,,1.83,4.17,6.55,0.35,0.81,,,3.88,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,002,32.1,,4/21/2015,,1.88,3.52,5.97,0.36,0.75,,,3.24,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,004,,,4/11/2014,,1.91,2.99,5.98,0.21,2.10,,,2.56,,"Gylle, svin Markforsuring",,,,,,,,,,
070851717,002,28.6,,4/6/2017,,2.09,4.58,7.27,0.86,2.30,,,3.46,,"Gylle, svin Markforsuring",,,,,,,,,,
070851717,002,28.6,,,,2.09,4.58,7.27,0.86,2.30,,,3.46,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,003,,,5/2/2013,,2.2,2.42,6.02,0.31,1.63,,0.40,2.04,,"Gylle, svin Markforsuring",,,,,,,,,,
070221515,001,47.6,,4/21/2015,,2.23,4.07,6.37,0.20,1.40,,,3.77,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,002,40,,6/3/2013,,2.24,3.03,5.99,0.52,1.84,,0.76,2.31,,"Gylle, svin Markforsuring",,,,,,,,,,
070101111,001,28,,,,2.26,3.56,7.74,0.34,3.39,,11.00,2.96,,"Gylle, svin Markforsuring",,,,,,,,,,
070101111,002,28,,,,2.26,3.56,7.74,0.34,3.39,,11.00,2.96,,"Gylle, svin Markforsuring",,,,,,,,,,
070021414,003,,,9/17/2013,,2.35,2.18,6.85,0.40,1.86,,,1.66,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,002,40,,6/3/2013,,2.36,3.03,5.65,0.52,1.77,,0.83,2.32,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,002,36.4,,4/19/2013,,2.44,3.01,5.85,0.46,1.83,,0.88,2.25,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,003,,,5/20/2014,,2.53,2.92,6.00,0.35,1.90,,,2.26,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,001,23.5,,4/18/2013,,2.54,3.64,5.80,0.23,2.08,,0.36,3.25,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,002,,,5/21/2014,,2.56,3.66,6.50,0.28,2.82,,,3.01,,"Gylle, svin Markforsuring",,,,,,,,,,
070021313,001,,,,,2.58,4.29,7.67,0.46,2.22,,0.93,3.60,,"Gylle, svin Markforsuring",,,,,,,,,,
070221313,004,,,5/13/2013,,2.59,3.85,6.59,0.49,2.46,,0.70,3.17,,"Gylle, svin Markforsuring",,,,,,,,,,
070211616,003,25.8,,5/19/2016,,2.61,3.73,6.78,0.55,2.61,,,2.95,,"Gylle, svin Markforsuring",,,,,,,,,,
070221313,004,,,5/13/2013,,2.69,4.01,7.21,0.67,2.45,,0.97,3.19,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,003,,,5/20/2014,,2.78,3.02,6.47,0.42,1.81,,,2.28,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,003,,,4/16/2014,,2.8,3.55,6.20,0.36,1.99,,,2.88,,"Gylle, svin Markforsuring",,,,,,,,,,
070601414,002,,,4/3/2014,,2.8,3.40,5.40,0.36,1.71,,,2.65,,"Gylle, svin Markforsuring",,,,,,,,,,
070601414,001,,,4/30/2014,,2.95,3.40,5.57,0.41,1.89,,,2.63,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,002,,,5/21/2014,,2.96,3.69,6.53,0.33,2.90,,,3.02,,"Gylle, svin Markforsuring",,,,,,,,,,
070211616,003,25.8,,5/19/2016,,3.09,3.72,6.29,0.53,2.60,,,2.94,,"Gylle, svin Markforsuring",,,,,,,,,,
070601515,001,,,1/1/2015,,3.11,3.05,6.50,0.53,1.99,,,2.13,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,002,,,4/11/2014,,3.25,3.82,6.56,0.49,2.80,,,3.08,,"Gylle, svin Markforsuring",,,,,,,,,,
070021414,003,,,8/7/2013,,3.31,3.48,5.43,0.43,3.28,,,2.77,,"Gylle, svin Markforsuring",,,,,,,,,,
070221313,004,,,5/13/2013,,3.33,3.83,6.19,0.50,2.43,,0.83,3.18,,"Gylle, svin Markforsuring",,,,,,,,,,
070591515,001,,,4/9/2015,,3.44,3.58,6.46,0.62,2.10,,,2.61,,"Gylle, svin Markforsuring",,,,,,,,,,
070851717,001,,,,,3.56,3.35,6.85,0.28,2.31,,,2.44,,"Gylle, svin Markforsuring",,,,,,,,,,
070851717,001,,,1/1/2017,,3.56,3.35,6.85,0.28,2.31,,,2.44,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,001,,,5/23/2013,,3.74,4.33,6.79,0.60,1.91,,1.12,3.51,,"Gylle, svin Markforsuring",,,,,,,,,,
070101111,003,33,,,,3.78,4.25,7.32,0.87,2.19,,24.40,3.31,,"Gylle, svin Markforsuring",,,,,,,,,,
070601616,001,,,4/20/2016,,3.79,3.28,6.24,0.64,2.39,,,2.63,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,004,,,5/28/2013,,3.85,3.96,6.55,0.77,2.31,,,2.86,,"Gylle, svin Markforsuring",,,,,,,,,,
070021313,002,,,,,3.98,5.46,7.61,0.92,2.75,,1.55,4.26,,"Gylle, svin Markforsuring",,,,,,,,,,
070601616,002,,,5/10/2016,,3.99,3.59,6.27,0.76,2.31,,,2.61,,"Gylle, svin Markforsuring",,,,,,,,,,
070211313,004,,,5/28/2013,,4.01,3.97,6.19,0.80,2.37,,,2.87,,"Gylle, svin Markforsuring",,,,,,,,,,
070221313,004,,,5/6/2013,,4.02,5.14,6.44,0.72,2.45,,1.37,4.11,,"Gylle, svin Markforsuring",,,,,,,,,,
070591616,001,,,4/15/2016,,4.24,3.66,6.70,0.59,2.42,,,2.65,,"Gylle, svin Markforsuring",,,,,,,,,,
070211616,003,25.8,,1/1/2016,,4.39,4.78,6.05,0.83,2.81,,,3.56,,"Gylle, svin Markforsuring",,,,,,,,,,
070621414,001,32.1,,,,4.39,4.98,6.26,0.92,2.41,,,3.55,,"Gylle, svin Markforsuring",,,,,,,,,,
070621414,001,32.1,,4/30/2014,,4.39,4.98,6.26,0.92,2.41,,,3.55,,"Gylle, svin Markforsuring",,,,,,,,,,
070211414,001,34.5,,4/16/2014,,4.5,3.63,6.04,0.68,1.80,,,2.62,,"Gylle, svin Markforsuring",,,,,,,,,,
