"","ID","Ref","Year","Country","Place","AirTemperature","Rainfall","irrigation","SoilType","Clay","SoilpH","SoilCEC","Crop","FertiliserType","Application","Method","WaterPerDay","NH3loss","SD","Reps","Application.rate","Duration","SOC","Rain.72h","Wind.7d","Temp.7d","Residues","chk","NBPT.dose","NBPT.NH3loss","NBPT.dose.1","NBPT.NH3loss.1","NBPT.dose.2","NBPT.NH3loss.2","NBPT.dose.3","NBPT.NH3loss.3","NBPT.dose.4","NBPT.NH3loss.4","inhibitor","inhibitor.NH3.loss","inhibitor.dose","Notes","Fertiliser"
"800",842,"Fenn and Kissel (1976)",1976,"USA","Lab",22,NA,NA,NA,6,7.4,6,"None","AS","Broadcast","Ventilated chambers",NA,58,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"801",843,"Fenn and Kissel (1976)",1976,"USA","Lab",22,NA,NA,NA,0,7.4,29,"None","AS","Broadcast","Ventilated chambers",NA,80,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"802",844,"Fenn and Kissel (1976)",1976,"USA","Lab",22,NA,NA,NA,0,7.4,29,"None","AS","Broadcast","Ventilated chambers",NA,83,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"803",845,"Fenn and Kissel (1976)",1976,"USA","Lab",32,NA,NA,NA,0,7.4,0,"None","AS","Broadcast","Ventilated chambers",NA,72,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"804",846,"Fenn and Kissel (1976)",1976,"USA","Lab",32,NA,NA,NA,0,7.6,0,"None","AS","Broadcast","Ventilated chambers",NA,87,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"805",847,"Fenn and Kissel (1976)",1976,"USA","Lab",22,NA,NA,NA,0,7.4,0,"None","AS","Broadcast","Ventilated chambers",NA,78,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"806",848,"Fenn and Kissel (1976)",1976,"USA","Lab",22,NA,NA,NA,0,7.6,0,"None","AS","Broadcast","Ventilated chambers",NA,90,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"807",849,"Fenn and Wu (1987)",1987,"USA","Lab",32,NA,NA,NA,5,7.8,14.2,"None","AS","Incorporated","Ventilated chambers",NA,30,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1019",1065,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,5.8,NA,"None","AS","Broadcast","Ventilated chambers",NA,2,NA,5,200,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1020",1066,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.1,NA,"None","AS","Broadcast","Ventilated chambers",NA,4,NA,5,200,16,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1021",1067,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.7,NA,"None","AS","Broadcast","Ventilated chambers",NA,3,NA,5,200,16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1022",1068,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,5.8,NA,"None","zUrea","Broadcast","Ventilated chambers",NA,18.7,NA,5,200,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1023",1069,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.1,NA,"None","zUrea","Broadcast","Ventilated chambers",NA,37.8,NA,5,200,16,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1024",1070,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.7,NA,"None","zUrea","Broadcast","Ventilated chambers",NA,4.9,NA,5,200,16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1025",1071,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,5.8,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,2,NA,5,200,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1026",1072,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.1,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,6,NA,5,200,16,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1027",1073,"Hamid and Mahler (1994)",1994,"USA","Lab",25,NA,NA,"Silt loam",15,7.7,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,2,NA,5,200,16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1097",1149,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.02,NA,"None","zUrea","Broadcast","Ventilated chambers",NA,10.4,NA,2,927,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1098",1150,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1099",1151,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,6.1,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1100",1152,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,7.77,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,23.7,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1101",1153,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,7.77,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,2.6,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1102",1154,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,11,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1103",1155,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1104",1156,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,7.77,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0.5,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1105",1157,"Ismail et al (1990)",1990,"USA","Lab",18.6,NA,NA,"loamy sand",10,7.77,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,27,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1106",1158,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,11,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1107",1159,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0.1,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1108",1160,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,7.76,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,4.7,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1109",1161,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,7.76,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,54.6,NA,2,266,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1110",1162,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1111",1163,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,6.27,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,21.1,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1112",1164,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,7.76,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,33.4,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1113",1165,"Ismail et al (1990)",1990,"USA","Lab",36.1,NA,NA,"loamy sand",10,7.76,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,6.8,NA,2,706,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1114",1166,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.02,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1115",1167,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.01,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,1.5,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1116",1168,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,5.5,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1117",1169,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,8.5,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,12,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1118",1170,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.04,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,2,NA,2,46,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1119",1171,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.03,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,59.2,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1120",1172,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1121",1173,"Ismail et al (1990)",1990,"USA","Lab",27.5,NA,NA,"loamy sand",10,7.02,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,4.3,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1122",1174,"Ismail et al (1990)",1990,"USA","Lab",9.9,NA,NA,"loamy sand",10,7,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1123",1175,"Ismail et al (1990)",1990,"USA","Lab",45,NA,NA,"loamy sand",10,7.02,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,29.1,NA,2,486,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1422",1484,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","AS","Broadcast","Ventilated chambers",NA,2.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1423",1485,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","AS","Broadcast","Ventilated chambers",NA,5.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1424",1486,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","AS","Incorporated","Ventilated chambers",NA,1.9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1425",1487,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","AS","Incorporated","Ventilated chambers",NA,2.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1426",1488,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","AS","Broadcast","Ventilated chambers",NA,0.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1427",1489,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","AS","Broadcast","Ventilated chambers",NA,1.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1428",1490,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","AS","Incorporated","Ventilated chambers",NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1429",1491,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","AS","Incorporated","Ventilated chambers",NA,1.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1430",1492,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","AS","Broadcast","Ventilated chambers",NA,0.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1431",1493,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","AS","Broadcast","Ventilated chambers",NA,0.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1432",1494,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","AS","Incorporated","Ventilated chambers",NA,0.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1433",1495,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","AS","Incorporated","Ventilated chambers",NA,0.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1434",1496,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","AS","Broadcast","Ventilated chambers",NA,2.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1435",1497,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","AS","Broadcast","Ventilated chambers",NA,6.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1436",1498,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","AS","Incorporated","Ventilated chambers",NA,0.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1437",1499,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","AS","Incorporated","Ventilated chambers",NA,5.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ammonium+1"
"1438",1500,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","zUrea","Broadcast","Ventilated chambers",NA,8.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1439",1501,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","zUrea","Broadcast","Ventilated chambers",NA,11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1440",1502,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","zUrea","Incorporated","Ventilated chambers",NA,3.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1441",1503,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,6.6,54,"None","zUrea","Incorporated","Ventilated chambers",NA,7.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1442",1504,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","zUrea","Broadcast","Ventilated chambers",NA,3.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1443",1505,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","zUrea","Broadcast","Ventilated chambers",NA,10.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1444",1506,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","zUrea","Incorporated","Ventilated chambers",NA,4.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1445",1507,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,4.7,34,"None","zUrea","Incorporated","Ventilated chambers",NA,5.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1446",1508,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","zUrea","Broadcast","Ventilated chambers",NA,0.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1447",1509,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","zUrea","Broadcast","Ventilated chambers",NA,1.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1448",1510,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","zUrea","Incorporated","Ventilated chambers",NA,0.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1449",1511,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Clay",65,3.6,23,"None","zUrea","Incorporated","Ventilated chambers",NA,0.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1450",1512,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","zUrea","Broadcast","Ventilated chambers",NA,15.8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1451",1513,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","zUrea","Broadcast","Ventilated chambers",NA,19,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1452",1514,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","zUrea","Incorporated","Ventilated chambers",NA,5.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1453",1515,"Macrae and Ancajas (1970)",1970,"Phillipines","Lab",NA,NA,NA,"Silt loam",15,8.1,30,"None","zUrea","Incorporated","Ventilated chambers",NA,5.9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1556",1618,"Mckenzie and Tainton (1993)",1993,"South Africa","Outdoor",NA,NA,NA,NA,NA,5.1,9.5,"Grass","zUrea","Incorporated","Micromet",NA,3.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1586",1648,"Nathan and Malzer (1994)",1994,"USA","Outdoor",22,NA,NA,"sandy loam",18.3,6.5,NA,"None","zUrea","Broadcast","Ventilated chambers",NA,0.75,NA,1,200,6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1587",1649,"Nathan and Malzer (1994)",1994,"USA","Outdoor",22,NA,NA,"sandy loam",18.3,6.5,NA,"None","zUrea","Incorporated","Ventilated chambers",NA,0.1,NA,1,200,6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1656",1725,"Pacholski 2008",2006,"China","Outdoor",NA,NA,0,"Sandy loam",10,8.5,7.5,"None","zUrea","Broadcast","Micromet",NA,19.9,NA,1,120,12,5,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1657",1726,"Pacholski 2008",2006,"China","Outdoor",NA,NA,0,"Sandy loam",10,8.5,7.5,"Maize","zUrea","Incorporated","Micromet",NA,12.5,NA,1,150,12,5,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1658",1727,"Pacholski 2008",2006,"China","Outdoor",NA,NA,0,"Sandy loam",10,8.5,7.5,"None","zUrea","Broadcast","Ventilated chambers",NA,20.8,NA,2,120,12,5,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
"1659",1728,"Pacholski 2008",2006,"China","Outdoor",NA,NA,0,"Sandy loam",10,8.5,7.5,"Maize","zUrea","Incorporated","Ventilated chambers",NA,34,NA,2,150,12,5,NA,NA,NA,"n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urea+"
